TEAM_ID,TEAM_NAME,FAMILY,FGA,FGM,SHARE,RANK
1610612759,San Antonio Spurs,Step-backs,256,92,3.4730701397368064,27
1610612759,San Antonio Spurs,Tip-ins,189,94,2.564102564102564,5
1610612759,San Antonio Spurs,Turnarounds/fades,343,150,4.653371320037987,17
1610612760,Oklahoma City Thunder,Dunks,464,413,6.350075270288764,13
1610612760,Oklahoma City Thunder,Floaters,512,220,7.006979608594499,23
1610612760,Oklahoma City Thunder,Hooks,70,36,0.957985493362529,30
1610612760,Oklahoma City Thunder,Layups,1749,1010,23.93595182701519,15
1610612760,Oklahoma City Thunder,Pull-ups,946,427,12.94648966744218,18
1610612760,Oklahoma City Thunder,Running jumpers,196,92,2.6823593814150817,21
1610612760,Oklahoma City Thunder,Standard jumpers,2383,877,32.612563295470096,7
1610612760,Oklahoma City Thunder,Step-backs,563,254,7.704940468044342,4
1610612760,Oklahoma City Thunder,Tip-ins,92,57,1.259066648419324,30
1610612760,Oklahoma City Thunder,Turnarounds/fades,332,148,4.543588339947995,19
1610612761,Toronto Raptors,Dunks,446,390,6.151724137931034,16
1610612761,Toronto Raptors,Floaters,742,320,10.23448275862069,6
1610612761,Toronto Raptors,Hooks,190,90,2.6206896551724137,12
1610612761,Toronto Raptors,Layups,1758,1087,24.248275862068965,13
1610612761,Toronto Raptors,Pull-ups,823,317,11.351724137931035,24
1610612761,Toronto Raptors,Running jumpers,281,108,3.8758620689655174,2
1610612761,Toronto Raptors,Standard jumpers,2135,795,29.448275862068968,16
1610612761,Toronto Raptors,Step-backs,192,79,2.6482758620689655,28
1610612761,Toronto Raptors,Tip-ins,163,74,2.2482758620689656,10
1610612761,Toronto Raptors,Turnarounds/fades,520,235,7.1724137931034475,3
1610612762,Utah Jazz,Dunks,464,403,6.2123443566742536,14
1610612762,Utah Jazz,Floaters,709,318,9.492569286383718,11
1610612762,Utah Jazz,Hooks,160,76,2.142187709198019,21
1610612762,Utah Jazz,Layups,1933,1141,25.88030526174856,7
1610612762,Utah Jazz,Pull-ups,1027,399,13.75016735841478,15
1610612762,Utah Jazz,Running jumpers,246,89,3.293613602891953,10
1610612762,Utah Jazz,Standard jumpers,2181,758,29.20069621100549,17
1610612762,Utah Jazz,Step-backs,293,109,3.9228812424688715,23
1610612762,Utah Jazz,Tip-ins,154,70,2.0618556701030926,14
1610612762,Utah Jazz,Turnarounds/fades,302,126,4.04337930111126,22
1610612763,Memphis Grizzlies,Dunks,315,265,4.238998788857489,27
1610612763,Memphis Grizzlies,Floaters,888,407,11.949939442874445,1
1610612763,Memphis Grizzlies,Hooks,267,140,3.5930561162696812,3
1610612763,Memphis Grizzlies,Layups,1666,978,22.419593594401828,21
1610612763,Memphis Grizzlies,Pull-ups,1024,376,13.780110348539901,14
1610612763,Memphis Grizzlies,Running jumpers,227,77,3.0547705557798412,13
1610612763,Memphis Grizzlies,Standard jumpers,2251,822,30.29201991656574,13
1610612763,Memphis Grizzlies,Step-backs,377,136,5.073341407616741,15
1610612763,Memphis Grizzlies,Tip-ins,152,70,2.0454851298613916,15
1610612763,Memphis Grizzlies,Turnarounds/fades,264,119,3.552684699232943,24
1610612764,Washington Wizards,Dunks,457,402,6.168173842623836,15
1610612764,Washington Wizards,Floaters,676,280,9.12403833175867,14
1610612764,Washington Wizards,Hooks,170,80,2.2945066810635715,16
1610612764,Washington Wizards,Layups,1738,957,23.457956539344043,18
1610612764,Washington Wizards,Pull-ups,1222,482,16.493453907409908,4
1610612764,Washington Wizards,Running jumpers,255,102,3.4417600215953565,8
1610612764,Washington Wizards,Standard jumpers,1904,686,25.698474827911998,25
1610612764,Washington Wizards,Step-backs,470,190,6.34363611823458,9
1610612764,Washington Wizards,Tip-ins,147,85,1.984073424213794,17
1610612764,Washington Wizards,Turnarounds/fades,370,164,4.993926305844243,15
1610612765,Detroit Pistons,Dunks,638,583,8.692098092643052,1
1610612765,Detroit Pistons,Floaters,556,232,7.574931880108991,21
1610612765,Detroit Pistons,Hooks,242,114,3.2970027247956404,8
1610612765,Detroit Pistons,Layups,2155,1207,29.359673024523158,3
1610612765,Detroit Pistons,Pull-ups,893,319,12.166212534059946,22
1610612765,Detroit Pistons,Running jumpers,194,75,2.6430517711171664,22
1610612765,Detroit Pistons,Standard jumpers,1837,666,25.02724795640327,29
1610612765,Detroit Pistons,Step-backs,301,120,4.100817438692098,22
