season,season_type,GAME_ID,PLAYER_ID,PLAYER_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,MIN,h1_PTS,h1_FGM,h1_FGA,h1_FG3M,h1_FG3A,h1_FTM,h1_FTA,h1_MIN,h1_played,h2_PTS,h2_FGM,h2_FGA,h2_FG3M,h2_FG3A,h2_FTM,h2_FTA,h2_MIN,h2_played,ot_PTS,ot_FGM,ot_FGA,ot_FG3M,ot_FG3A,ot_FTM,ot_FTA,ot_MIN,ot_played,q1_PTS,q1_FGM,q1_FGA,q1_FG3M,q1_FG3A,q1_FTM,q1_FTA,q1_MIN,q1_played,q2_PTS,q2_FGM,q2_FGA,q2_FG3M,q2_FG3A,q2_FTM,q2_FTA,q2_MIN,q2_played,q3_PTS,q3_FGM,q3_FGA,q3_FG3M,q3_FG3A,q3_FTM,q3_FTA,q3_MIN,q3_played,q4_PTS,q4_FGM,q4_FGA,q4_FG3M,q4_FG3A,q4_FTM,q4_FTA,q4_MIN,q4_played
2024-25,Regular Season,0022400013,1630581,Josh Giddey,2024-11-15T00:00:00,CHI @ CLE,L,5,2,9,1,5,0,0,15.17,5.0,2.0,7.0,1.0,4.0,0.0,0.0,10.02,True,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,7.0,1.0,4.0,0.0,0.0,9.403333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966666666666667,True,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.183333333333333,True
2024-25,Regular Season,0022400013,1630188,Jalen Smith,2024-11-15T00:00:00,CHI @ CLE,L,6,2,3,0,1,2,2,14.12,2.0,1.0,2.0,0.0,1.0,0.0,0.0,6.836666666666667,True,4.0,1.0,1.0,0.0,0.0,2.0,2.0,7.283333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3033333333333332,True,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.533333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216666666666667,True,4.0,1.0,1.0,0.0,0.0,2.0,2.0,4.066666666666666,True
2024-25,Regular Season,0022400013,1630537,Chris Duarte,2024-11-15T00:00:00,CHI @ CLE,L,2,1,1,0,0,0,0,0.7783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7783333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7783333333333333,True
2024-25,Regular Season,0022400013,1630604,E.J. Liddell,2024-11-15T00:00:00,CHI @ CLE,L,0,0,0,0,0,0,0,0.7783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783333333333333,True
2024-25,Regular Season,0022400013,1629659,Talen Horton-Tucker,2024-11-15T00:00:00,CHI @ CLE,L,0,0,0,0,0,0,0,0.7783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783333333333333,True
2024-25,Regular Season,0022400219,203897,Zach LaVine,2024-11-13T00:00:00,CHI @ NYK,W,31,12,17,4,8,3,6,36.28333333333333,19.0,7.0,9.0,4.0,5.0,1.0,1.0,17.816666666666666,True,12.0,5.0,8.0,0.0,3.0,2.0,5.0,18.466666666666665,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,4.0,1.0,2.0,0.0,0.0,9.966666666666667,True,14.0,5.0,5.0,3.0,3.0,1.0,1.0,7.85,True,6.0,3.0,4.0,0.0,1.0,0.0,1.0,9.366666666666667,True,6.0,2.0,4.0,0.0,2.0,2.0,4.0,9.1,True
2024-25,Regular Season,0022400219,202696,Nikola Vučević,2024-11-13T00:00:00,CHI @ NYK,W,19,9,14,0,2,1,1,34.45,8.0,4.0,6.0,0.0,1.0,0.0,0.0,17.816666666666666,True,11.0,5.0,8.0,0.0,1.0,1.0,1.0,16.633333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,3.0,3.0,0.0,0.0,0.0,0.0,9.966666666666667,True,2.0,1.0,3.0,0.0,1.0,0.0,0.0,7.85,True,7.0,3.0,4.0,0.0,1.0,1.0,1.0,4.633333333333334,True,4.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,True
2024-25,Regular Season,0022400219,1630245,Ayo Dosunmu,2024-11-13T00:00:00,CHI @ NYK,W,16,5,8,2,3,4,4,25.16,5.0,2.0,4.0,1.0,1.0,0.0,0.0,11.766666666666667,True,11.0,3.0,4.0,1.0,2.0,4.0,4.0,13.393333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,1.0,1.0,1.0,0.0,0.0,4.983333333333333,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.783333333333333,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4166666666666667,True,9.0,2.0,3.0,1.0,2.0,4.0,4.0,11.976666666666667,True
2024-25,Regular Season,0022400219,1630172,Patrick Williams,2024-11-13T00:00:00,CHI @ NYK,W,18,6,9,3,4,3,4,33.483333333333334,11.0,3.0,4.0,2.0,2.0,3.0,4.0,16.966666666666665,True,7.0,3.0,5.0,1.0,2.0,0.0,0.0,16.516666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,3.0,3.0,2.0,2.0,3.0,4.0,7.016666666666667,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.95,True,5.0,2.0,2.0,1.0,1.0,0.0,0.0,9.483333333333333,True,2.0,1.0,3.0,0.0,1.0,0.0,0.0,7.033333333333333,True
2024-25,Regular Season,0022400219,1629632,Coby White,2024-11-13T00:00:00,CHI @ NYK,W,22,6,16,2,9,8,8,35.56666666666667,7.0,2.0,7.0,0.0,4.0,3.0,3.0,17.95,True,15.0,4.0,9.0,2.0,5.0,5.0,5.0,17.616666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,5.0,0.0,3.0,0.0,0.0,10.45,True,5.0,1.0,2.0,0.0,1.0,3.0,3.0,7.5,True,9.0,3.0,7.0,1.0,3.0,2.0,2.0,10.583333333333334,True,6.0,1.0,2.0,1.0,2.0,3.0,3.0,7.033333333333333,True
2024-25,Regular Season,0022400219,1630581,Josh Giddey,2024-11-13T00:00:00,CHI @ NYK,W,5,2,7,1,3,0,0,28.14,3.0,1.0,4.0,1.0,2.0,0.0,0.0,13.783333333333333,True,2.0,1.0,3.0,0.0,1.0,0.0,0.0,14.356666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.566666666666666,True,3.0,1.0,2.0,1.0,2.0,0.0,0.0,5.216666666666667,True,2.0,1.0,3.0,0.0,1.0,0.0,0.0,9.366666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,True
2024-25,Regular Season,0022400219,1641824,Matas Buzelis,2024-11-13T00:00:00,CHI @ NYK,W,4,1,6,0,3,2,2,12.116666666666667,4.0,1.0,4.0,0.0,2.0,2.0,2.0,7.733333333333333,True,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.383333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,0.0,1.0,0.0,0.0,4.983333333333333,True,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.75,True,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.383333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400219,1631207,Dalen Terry,2024-11-13T00:00:00,CHI @ NYK,W,4,1,1,1,1,1,2,10.383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.083333333333333,True,4.0,1.0,1.0,1.0,1.0,1.0,2.0,6.3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,True,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.9,True
2024-25,Regular Season,0022400219,1641763,Julian Phillips,2024-11-13T00:00:00,CHI @ NYK,W,5,2,2,1,1,0,0,10.866666666666667,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.9,True,3.0,1.0,1.0,1.0,1.0,0.0,0.0,4.966666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,1.0,1.0,1.0,0.0,0.0,4.966666666666667,True
2024-25,Regular Season,0022400219,1630188,Jalen Smith,2024-11-13T00:00:00,CHI @ NYK,W,0,0,2,0,2,0,0,13.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.183333333333334,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.366666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033333333333333,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.15,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.366666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400212,1629632,Coby White,2024-11-11T00:00:00,CHI vs. CLE,L,20,5,13,5,11,5,5,37.3,16.0,4.0,7.0,4.0,7.0,4.0,4.0,18.6,True,4.0,1.0,6.0,1.0,4.0,1.0,1.0,18.7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,1.0,3.0,1.0,3.0,2.0,2.0,10.633333333333333,True,11.0,3.0,4.0,3.0,4.0,2.0,2.0,7.966666666666667,True,4.0,1.0,3.0,1.0,2.0,1.0,1.0,9.683333333333334,True,0.0,0.0,3.0,0.0,2.0,0.0,0.0,9.016666666666667,True
2024-25,Regular Season,0022400212,1630581,Josh Giddey,2024-11-11T00:00:00,CHI vs. CLE,L,18,7,11,2,4,2,2,31.416666666666668,12.0,4.0,5.0,2.0,3.0,2.0,2.0,15.183333333333334,True,6.0,3.0,6.0,0.0,1.0,0.0,0.0,16.233333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,4.0,4.0,2.0,2.0,0.0,0.0,8.266666666666667,True,2.0,0.0,1.0,0.0,1.0,2.0,2.0,6.916666666666667,True,6.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,True,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.233333333333333,True
2024-25,Regular Season,0022400212,202696,Nikola Vučević,2024-11-11T00:00:00,CHI vs. CLE,L,20,9,15,1,3,1,2,34.88333333333333,11.0,5.0,6.0,1.0,1.0,0.0,0.0,16.4,True,9.0,4.0,9.0,0.0,2.0,1.0,2.0,18.483333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,3.0,3.0,1.0,1.0,0.0,0.0,8.266666666666667,True,4.0,2.0,3.0,0.0,0.0,0.0,0.0,8.133333333333333,True,4.0,2.0,5.0,0.0,2.0,0.0,0.0,8.616666666666667,True,5.0,2.0,4.0,0.0,0.0,1.0,2.0,9.866666666666667,True
2024-25,Regular Season,0022400212,203897,Zach LaVine,2024-11-11T00:00:00,CHI vs. CLE,L,26,12,20,2,7,0,1,35.85,13.0,6.0,9.0,1.0,3.0,0.0,0.0,17.366666666666667,True,13.0,6.0,11.0,1.0,4.0,0.0,1.0,18.483333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,3.0,4.0,0.0,1.0,0.0,0.0,9.633333333333333,True,7.0,3.0,5.0,1.0,2.0,0.0,0.0,7.733333333333333,True,2.0,1.0,5.0,0.0,2.0,0.0,0.0,8.616666666666667,True,11.0,5.0,6.0,1.0,2.0,0.0,1.0,9.866666666666667,True
2024-25,Regular Season,0022400212,1630172,Patrick Williams,2024-11-11T00:00:00,CHI vs. CLE,L,13,5,13,3,7,0,0,35.63333333333333,10.0,4.0,8.0,2.0,4.0,0.0,0.0,18.066666666666666,True,3.0,1.0,5.0,1.0,3.0,0.0,0.0,17.566666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,4.0,1.0,2.0,0.0,0.0,8.266666666666667,True,5.0,2.0,4.0,1.0,2.0,0.0,0.0,9.8,True,3.0,1.0,4.0,1.0,2.0,0.0,0.0,9.683333333333334,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.883333333333334,True
2024-25,Regular Season,0022400212,1630245,Ayo Dosunmu,2024-11-11T00:00:00,CHI vs. CLE,L,10,2,8,1,4,5,6,30.75,2.0,1.0,4.0,0.0,1.0,0.0,0.0,13.05,True,8.0,1.0,4.0,1.0,3.0,5.0,6.0,17.7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7333333333333334,True,2.0,1.0,3.0,0.0,1.0,0.0,0.0,9.316666666666666,True,5.0,0.0,1.0,0.0,1.0,5.0,6.0,5.7,True,3.0,1.0,3.0,1.0,2.0,0.0,0.0,12.0,True
2024-25,Regular Season,0022400212,1631207,Dalen Terry,2024-11-11T00:00:00,CHI vs. CLE,L,4,2,4,0,0,0,0,15.133333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6,True,4.0,2.0,3.0,0.0,0.0,0.0,0.0,7.533333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7333333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8666666666666667,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.133333333333334,True
2024-25,Regular Season,0022400212,1641763,Julian Phillips,2024-11-11T00:00:00,CHI vs. CLE,L,0,0,1,0,1,0,0,9.816666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400212,1641766,Adama Sanogo,2024-11-11T00:00:00,CHI vs. CLE,L,2,1,1,0,0,0,0,4.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.7333333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400212,1641824,Matas Buzelis,2024-11-11T00:00:00,CHI vs. CLE,L,0,0,1,0,1,0,0,3.7333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.7333333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.7333333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400212,1629659,Talen Horton-Tucker,2024-11-11T00:00:00,CHI vs. CLE,L,0,0,0,0,0,0,0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400198,1629632,Coby White,2024-11-09T00:00:00,CHI @ ATL,W,18,6,14,2,9,4,4,32.916666666666664,7.0,3.0,7.0,1.0,5.0,0.0,0.0,16.916666666666668,True,11.0,3.0,7.0,1.0,4.0,4.0,4.0,16.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,5.0,0.0,4.0,0.0,0.0,10.35,True,5.0,2.0,2.0,1.0,1.0,0.0,0.0,6.566666666666666,True,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.383333333333334,True,11.0,3.0,5.0,1.0,2.0,4.0,4.0,10.616666666666667,True
2024-25,Regular Season,0022400198,1630581,Josh Giddey,2024-11-09T00:00:00,CHI @ ATL,W,13,5,9,1,1,2,2,25.383333333333333,5.0,2.0,4.0,1.0,1.0,0.0,0.0,13.6,True,8.0,3.0,5.0,0.0,0.0,2.0,2.0,11.783333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.916666666666667,True,3.0,1.0,2.0,1.0,1.0,0.0,0.0,7.683333333333334,True,4.0,1.0,3.0,0.0,0.0,2.0,2.0,3.716666666666667,True,4.0,2.0,2.0,0.0,0.0,0.0,0.0,8.066666666666666,True
2024-25,Regular Season,0022400198,202696,Nikola Vučević,2024-11-09T00:00:00,CHI @ ATL,W,18,8,13,2,4,0,0,31.441666666666666,9.0,4.0,5.0,1.0,1.0,0.0,0.0,15.925,True,9.0,4.0,8.0,1.0,3.0,0.0,0.0,15.516666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,3.0,4.0,1.0,1.0,0.0,0.0,8.366666666666667,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.558333333333334,True,7.0,3.0,5.0,1.0,2.0,0.0,0.0,8.483333333333333,True,2.0,1.0,3.0,0.0,1.0,0.0,0.0,7.033333333333333,True
2024-25,Regular Season,0022400198,203897,Zach LaVine,2024-11-09T00:00:00,CHI @ ATL,W,18,7,12,1,5,3,4,31.583333333333332,14.0,5.0,6.0,1.0,2.0,3.0,4.0,16.066666666666666,True,4.0,2.0,6.0,0.0,3.0,0.0,0.0,15.516666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,3.0,3.0,1.0,1.0,0.0,0.0,7.566666666666666,True,7.0,2.0,3.0,0.0,1.0,3.0,4.0,8.5,True,0.0,0.0,3.0,0.0,2.0,0.0,0.0,8.483333333333333,True,4.0,2.0,3.0,0.0,1.0,0.0,0.0,7.033333333333333,True
2024-25,Regular Season,0022400198,1630172,Patrick Williams,2024-11-09T00:00:00,CHI @ ATL,W,10,3,9,0,4,4,4,29.133333333333333,6.0,2.0,6.0,0.0,2.0,2.0,2.0,15.133333333333333,True,4.0,1.0,3.0,0.0,2.0,2.0,2.0,14.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.633333333333334,True,6.0,2.0,5.0,0.0,1.0,2.0,2.0,8.5,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.716666666666667,True,4.0,1.0,2.0,0.0,1.0,2.0,2.0,10.283333333333333,True
2024-25,Regular Season,0022400198,1630245,Ayo Dosunmu,2024-11-09T00:00:00,CHI @ ATL,W,19,7,10,2,3,3,3,30.6,7.0,3.0,5.0,1.0,2.0,0.0,0.0,14.0,True,12.0,4.0,5.0,1.0,1.0,3.0,3.0,16.6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,0.0,1.0,0.0,0.0,6.083333333333333,True,5.0,2.0,2.0,1.0,1.0,0.0,0.0,7.916666666666667,True,7.0,3.0,4.0,1.0,1.0,0.0,0.0,10.133333333333333,True,5.0,1.0,1.0,0.0,0.0,3.0,3.0,6.466666666666667,True
2024-25,Regular Season,0022400198,1641763,Julian Phillips,2024-11-09T00:00:00,CHI @ ATL,W,10,4,8,2,3,0,0,14.15,5.0,2.0,3.0,1.0,1.0,0.0,0.0,5.866666666666666,True,5.0,2.0,5.0,1.0,2.0,0.0,0.0,8.283333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,3.0,1.0,1.0,0.0,0.0,5.866666666666666,True,5.0,2.0,5.0,1.0,2.0,0.0,0.0,8.283333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400198,1630188,Jalen Smith,2024-11-09T00:00:00,CHI @ ATL,W,10,4,10,2,5,0,0,16.558333333333334,5.0,2.0,7.0,1.0,3.0,0.0,0.0,8.075,True,5.0,2.0,3.0,1.0,2.0,0.0,0.0,8.483333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,4.0,0.0,1.0,0.0,0.0,3.6333333333333333,True,3.0,1.0,3.0,1.0,2.0,0.0,0.0,4.441666666666666,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.5166666666666666,True,5.0,2.0,2.0,1.0,1.0,0.0,0.0,4.966666666666667,True
2024-25,Regular Season,0022400198,1631207,Dalen Terry,2024-11-09T00:00:00,CHI @ ATL,W,9,2,4,1,3,4,4,14.366666666666667,2.0,0.0,0.0,0.0,0.0,2.0,2.0,6.083333333333333,True,7.0,2.0,4.0,1.0,3.0,2.0,2.0,8.283333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,2.0,2.0,6.083333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,2.0,4.0,1.0,3.0,2.0,2.0,8.283333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400198,1641824,Matas Buzelis,2024-11-09T00:00:00,CHI @ ATL,W,0,0,0,0,0,0,2,5.366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.366666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.366666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2024-25,Regular Season,0022400198,1628975,Jevon Carter,2024-11-09T00:00:00,CHI @ ATL,W,0,0,3,0,2,0,0,8.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.966666666666667,True,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.533333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.966666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.533333333333333,True
2024-25,Regular Season,0022400181,1630581,Josh Giddey,2024-11-07T00:00:00,CHI vs. MIN,L,9,3,12,1,4,2,3,29.75,7.0,2.0,6.0,1.0,1.0,2.0,2.0,17.966666666666665,True,2.0,1.0,6.0,0.0,3.0,0.0,1.0,11.783333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,5.0,1.0,1.0,0.0,0.0,9.233333333333333,True,2.0,0.0,1.0,0.0,0.0,2.0,2.0,8.733333333333333,True,0.0,0.0,4.0,0.0,3.0,0.0,0.0,6.6,True,2.0,1.0,2.0,0.0,0.0,0.0,1.0,5.183333333333334,True
2024-25,Regular Season,0022400181,1629632,Coby White,2024-11-07T00:00:00,CHI vs. MIN,L,24,9,15,4,9,2,2,33.983333333333334,9.0,3.0,6.0,3.0,5.0,0.0,0.0,17.616666666666667,True,15.0,6.0,9.0,1.0,4.0,2.0,2.0,16.366666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,2.0,4.0,2.0,3.0,0.0,0.0,10.1,True,3.0,1.0,2.0,1.0,2.0,0.0,0.0,7.516666666666667,True,9.0,3.0,5.0,1.0,3.0,2.0,2.0,8.9,True,6.0,3.0,4.0,0.0,1.0,0.0,0.0,7.466666666666667,True
2024-25,Regular Season,0022400181,202696,Nikola Vučević,2024-11-07T00:00:00,CHI vs. MIN,L,25,11,15,3,5,0,2,30.433333333333334,13.0,6.0,7.0,1.0,1.0,0.0,0.0,15.15,True,12.0,5.0,8.0,2.0,4.0,0.0,2.0,15.283333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,4.0,5.0,1.0,1.0,0.0,0.0,7.333333333333333,True,4.0,2.0,2.0,0.0,0.0,0.0,0.0,7.816666666666666,True,12.0,5.0,5.0,2.0,2.0,0.0,0.0,8.366666666666667,True,0.0,0.0,3.0,0.0,2.0,0.0,2.0,6.916666666666667,True
2024-25,Regular Season,0022400181,1630245,Ayo Dosunmu,2024-11-07T00:00:00,CHI vs. MIN,L,13,5,11,1,3,2,2,33.06666666666667,6.0,2.0,3.0,0.0,1.0,2.0,2.0,18.966666666666665,True,7.0,3.0,8.0,1.0,2.0,0.0,0.0,14.1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.233333333333333,True,4.0,1.0,2.0,0.0,1.0,2.0,2.0,9.733333333333333,True,5.0,2.0,3.0,1.0,1.0,0.0,0.0,7.183333333333334,True,2.0,1.0,5.0,0.0,1.0,0.0,0.0,6.916666666666667,True
