game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url,source_opponent,franchise
22100472,2022-01-26,CHI vs. TOR,W,111,6,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
22100730,2022-01-24,CHI @ OKC,W,111,1,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,OKC,OKC
22100701,2022-01-23,CHI @ ORL,L,95,-19,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
22100690,2022-01-21,CHI @ MIL,L,90,-4,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
22100673,2022-01-19,CHI vs. CLE,W,117,13,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
22100658,2022-01-17,CHI @ MEM,L,106,-13,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
22100647,2022-01-15,CHI @ BOS,L,112,-2,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
22100637,2022-01-14,CHI vs. GSW,L,96,-42,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
22100625,2022-01-12,CHI vs. BKN,L,112,-26,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
22100415,2022-01-11,CHI vs. DET,W,133,46,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22100603,2022-01-09,CHI @ DAL,L,99,-14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
22100585,2022-01-07,CHI vs. WAS,W,130,8,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22100555,2022-01-03,CHI vs. ORL,W,102,4,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
22100541,2022-01-01,CHI @ WAS,W,120,1,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22100530,2021-12-31,CHI @ IND,W,108,2,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22100519,2021-12-29,CHI vs. ATL,W,131,14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
22100502,2021-12-27,CHI @ ATL,W,130,12,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
22100499,2021-12-26,CHI vs. IND,W,113,8,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22100459,2021-12-20,CHI vs. HOU,W,133,15,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
22100448,2021-12-19,CHI vs. LAL,W,115,5,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
22100394,2021-12-11,CHI @ MIA,L,92,-26,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
22100367,2021-12-08,CHI @ CLE,L,92,-23,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
22100357,2021-12-06,CHI vs. DEN,W,109,12,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
22100343,2021-12-04,CHI @ BKN,W,111,4,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
22100328,2021-12-02,CHI @ NYK,W,119,4,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22100307,2021-11-29,CHI vs. CHA,W,133,14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
22100296,2021-11-27,CHI vs. MIA,L,104,-3,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
22100283,2021-11-26,CHI @ ORL,W,123,35,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
22100271,2021-11-24,CHI @ HOU,L,113,-5,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
22100257,2021-11-22,CHI vs. IND,L,77,-32,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22100250,2021-11-21,CHI vs. NYK,W,109,6,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22100236,2021-11-19,CHI @ DEN,W,114,6,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
22100223,2021-11-17,CHI @ POR,L,107,-5,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
22100209,2021-11-15,CHI @ LAL,W,121,18,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
22100198,2021-11-14,CHI @ LAC,W,100,10,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
22100183,2021-11-12,CHI @ GSW,L,93,-26,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
22100163,2021-11-10,CHI vs. DAL,W,117,10,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
22100148,2021-11-08,CHI vs. BKN,W,118,23,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
22100135,2021-11-06,CHI vs. PHI,L,105,-9,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
22100111,2021-11-03,CHI @ PHI,L,98,-5,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
22100098,2021-11-01,CHI @ BOS,W,128,14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
22100083,2021-10-30,CHI vs. UTA,W,107,8,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
22100067,2021-10-28,CHI vs. NYK,L,103,-1,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22100046,2021-10-25,CHI @ TOR,W,111,3,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
22100030,2021-10-23,CHI vs. DET,W,97,15,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22100022,2021-10-22,CHI vs. NOP,W,128,16,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,NOP,NOP
22100004,2021-10-20,CHI @ DET,W,94,6,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22201223,2023-04-09,CHI vs. DET,W,103,22,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22201210,2023-04-07,CHI @ DAL,W,115,3,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
22201193,2023-04-05,CHI @ MIL,L,92,-13,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
22201182,2023-04-04,CHI vs. ATL,L,105,-18,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
22201165,2023-04-02,CHI vs. MEM,W,128,21,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
22201148,2023-03-31,CHI @ CHA,W,121,30,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
22201140,2023-03-29,CHI vs. LAL,L,110,-11,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
22201129,2023-03-27,CHI @ LAC,L,112,-12,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
22201114,2023-03-26,CHI @ LAL,W,118,10,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
22201104,2023-03-24,CHI @ POR,W,124,28,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
22201087,2023-03-22,CHI vs. PHI,L,91,-25,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
22201072,2023-03-20,CHI @ PHI,W,109,4,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
22201060,2023-03-18,CHI vs. MIA,W,113,14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
22201050,2023-03-17,CHI vs. MIN,W,139,8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
22201037,2023-03-15,CHI vs. SAC,L,114,-3,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
22201009,2023-03-11,CHI @ HOU,W,119,8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
22200989,2023-03-08,CHI @ DEN,W,117,21,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
22200963,2023-03-05,CHI vs. IND,L,122,-3,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22200950,2023-03-03,CHI vs. PHX,L,104,-21,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
22200934,2023-03-01,CHI @ DET,W,117,2,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22200925,2023-02-28,CHI @ TOR,L,98,-6,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
22200912,2023-02-26,CHI vs. WAS,W,102,20,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22200900,2023-02-24,CHI vs. BKN,W,131,44,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
22200883,2023-02-16,CHI vs. MIL,L,100,-12,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
22200874,2023-02-15,CHI @ IND,L,113,-4,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22200863,2023-02-13,CHI vs. ORL,L,91,-9,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
22200852,2023-02-11,CHI @ CLE,L,89,-8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
22200833,2023-02-09,CHI @ BKN,L,105,-11,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
22200819,2023-02-07,CHI @ MEM,L,89,-15,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
22200811,2023-02-06,CHI vs. SAS,W,128,24,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
22200796,2023-02-04,CHI vs. POR,W,129,8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
22200781,2023-02-02,CHI vs. CHA,W,114,16,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
22200766,2023-01-31,CHI vs. LAC,L,103,-5,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
22200744,2023-01-28,CHI @ ORL,W,128,19,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
22200732,2023-01-26,CHI @ CHA,L,96,-15,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
22200713,2023-01-24,CHI @ IND,L,110,-6,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22200708,2023-01-23,CHI vs. ATL,W,111,11,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
22200678,2023-01-19,CHI @ DET,W,126,18,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22200650,2023-01-15,CHI vs. GSW,W,132,14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
22200636,2023-01-13,CHI vs. OKC,L,110,-14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,OKC,OKC
22200619,2023-01-11,CHI @ WAS,L,97,-3,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22200606,2023-01-09,CHI @ BOS,L,99,-8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
22200592,2023-01-07,CHI vs. UTA,W,126,8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
22200581,2023-01-06,CHI @ PHI,W,126,14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
22200570,2023-01-04,CHI vs. BKN,W,121,9,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
22200552,2023-01-02,CHI @ CLE,L,134,-11,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
22200540,2022-12-31,CHI vs. CLE,L,102,-1,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
22200532,2022-12-30,CHI vs. DET,W,132,14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22200519,2022-12-28,CHI vs. MIL,W,119,6,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
22200501,2022-12-26,CHI vs. HOU,L,118,-15,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
22200485,2022-12-23,CHI @ NYK,W,118,1,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22200468,2022-12-21,CHI @ ATL,W,110,2,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
22200462,2022-12-20,CHI @ MIA,W,113,10,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
22200449,2022-12-18,CHI @ MIN,L,126,-24,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
22200434,2022-12-16,CHI vs. NYK,L,91,-23,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22200418,2022-12-14,CHI vs. NYK,L,120,-8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22200400,2022-12-11,CHI @ ATL,L,122,-1,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
22200391,2022-12-10,CHI vs. DAL,W,144,29,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
22200367,2022-12-07,CHI vs. WAS,W,115,4,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22200350,2022-12-04,CHI @ SAC,L,101,-9,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
22200336,2022-12-02,CHI @ GSW,L,111,-8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
22200321,2022-11-30,CHI @ PHX,L,113,-19,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
22200306,2022-11-28,CHI @ UTA,W,114,7,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
22200281,2022-11-25,CHI @ OKC,L,119,-4,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,OKC,OKC
22200267,2022-11-23,CHI @ MIL,W,118,5,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
22200250,2022-11-21,CHI vs. BOS,W,121,14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
22200227,2022-11-18,CHI vs. ORL,L,107,-1,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
22200217,2022-11-16,CHI @ NOP,L,110,-14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,NOP,NOP
22200196,2022-11-13,CHI vs. DEN,L,103,-23,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
22200166,2022-11-09,CHI vs. NOP,L,111,-4,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,NOP,NOP
22200151,2022-11-07,CHI vs. TOR,W,111,14,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
22200141,2022-11-06,CHI @ TOR,L,104,-9,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
22200124,2022-11-04,CHI @ BOS,L,119,-4,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
22200111,2022-11-02,CHI vs. CHA,W,106,18,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
22200103,2022-11-01,CHI @ BKN,W,108,9,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
22200084,2022-10-29,CHI vs. PHI,L,109,-5,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
22200077,2022-10-28,CHI @ SAS,L,124,-5,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
22200061,2022-10-26,CHI vs. IND,W,124,15,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22200047,2022-10-24,CHI vs. BOS,W,120,18,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
22200032,2022-10-22,CHI vs. CLE,L,96,-32,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
22200019,2022-10-21,CHI @ WAS,L,100,-2,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22200007,2022-10-19,CHI @ MIA,W,116,8,2023,https://www.nba.com/stats/teams/boxscores?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
22301190,2024-04-14,CHI @ NYK,L,119,-1,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22301172,2024-04-12,CHI @ WAS,W,129,2,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22301166,2024-04-11,CHI @ DET,W,127,22,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22301149,2024-04-09,CHI vs. NYK,L,117,-11,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22301136,2024-04-07,CHI @ ORL,L,98,-15,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
22301119,2024-04-05,CHI vs. NYK,W,108,8,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
22301091,2024-04-01,CHI vs. ATL,L,101,-12,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
22301084,2024-03-31,CHI @ MIN,W,109,8,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
22301066,2024-03-29,CHI @ BKN,L,108,-17,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
22301054,2024-03-27,CHI vs. IND,W,125,26,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22301037,2024-03-25,CHI vs. WAS,L,105,-2,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22301023,2024-03-23,CHI vs. BOS,L,113,-11,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
22301006,2024-03-21,CHI @ HOU,L,117,-10,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
22300986,2024-03-18,CHI vs. POR,W,110,3,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
22300971,2024-03-16,CHI vs. WAS,W,127,29,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
22300956,2024-03-14,CHI vs. LAC,L,111,-15,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
22300948,2024-03-13,CHI @ IND,W,132,3,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
22300935,2024-03-11,CHI vs. DAL,L,92,-35,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
22300917,2024-03-09,CHI @ LAC,L,102,-10,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
22300907,2024-03-07,CHI @ GSW,W,125,3,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
22300898,2024-03-06,CHI @ UTA,W,119,2,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
22300883,2024-03-04,CHI @ SAC,W,113,4,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
22300864,2024-03-01,CHI vs. MIL,L,97,-16,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
22300846,2024-02-28,CHI vs. CLE,W,132,9,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
22300839,2024-02-27,CHI vs. DET,L,95,-10,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
22300823,2024-02-25,CHI @ NOP,W,114,8,2024,https://www.nba.com/stats/teams/boxscores?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,NOP,NOP
