season_end_year_prev,season_prev,player_id,player_prev,games_prev,minutes_prev,points_prev,team_games_prev,team_points_prev,player_source_url_prev,team_source_url_prev,minutes_per_game_prev,points_per_game_prev,points_per_36_prev,qualified_prev,join_year,season_end_year_cur,season_cur,player_cur,games_cur,minutes_cur,points_cur,team_games_cur,team_points_cur,player_source_url_cur,team_source_url_cur,minutes_per_game_cur,points_per_game_cur,points_per_36_cur,qualified_cur,gain_per_36,percentage_increase,gain_per_game,gain_minutes_per_game,rank
2015,2014–15,201166,Aaron Brooks,82,1884.6133333333332,954,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,22.983089430894307,11.634146341463415,18.223366773732543,True,2016,2016,2015–16,Aaron Brooks,69,1107.71,491,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,16.05376811594203,7.115942028985507,15.957245127334772,True,-2.266121646397771,-12.435252357781634,-4.518204312477908,-6.929321314952276,98
2007,2006–07,2732,Ben Gordon,82,2703.7883333333334,1753,82,8100,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,32.973028455284556,21.378048780487806,23.34058447622564,True,2008,2008,2007–08,Ben Gordon,72,2291.2633333333333,1336,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,31.823101851851852,18.555555555555557,20.991039877563907,True,-2.3495445986617334,-10.066348600031603,-2.8224932249322485,-1.1499266034327036,99
2005,2004–05,2732,Ben Gordon,82,2013.0933333333332,1235,82,7745,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,24.54991869918699,15.060975609756097,22.085414155329772,True,2006,2006,2005–06,Ben Gordon,80,2482.1066666666666,1350,82,8020,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,31.026333333333334,16.875,19.580141600146113,True,-2.5052725551836588,-11.34356158124874,1.8140243902439028,6.476414634146344,100
2015,2014–15,201565,Derrick Rose,51,1529.881666666667,904,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,29.997679738562095,17.725490196078432,21.272233473394998,True,2016,2016,2015–16,Derrick Rose,66,2097.423333333333,1080,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,31.77914141414141,16.363636363636363,18.53703035629431,True,-2.7352031171006885,-12.85809090296787,-1.361853832442069,1.7814616755793153,101
2014,2013–14,201959,Taj Gibson,82,2351.11,1069,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,28.672073170731707,13.036585365853659,16.36843873744742,True,2015,2015,2014–15,Taj Gibson,62,1691.9033333333334,640,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,27.288763440860215,10.32258064516129,13.617799283252982,True,-2.750639454194438,-16.804531564159355,-2.714004720692369,-1.3833097298714918,102
2019,2018–19,1627739,Kris Dunn,46,1389.3533333333332,519,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,30.20333333333333,11.282608695652174,13.447982994486644,True,2020,2020,2019–20,Kris Dunn,51,1268.62,373,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,24.87490196078431,7.313725490196078,10.584729863946652,True,-2.8632531305399915,-21.29132027988032,-3.9688832054560956,-5.328431372549019,103
2021,2020–21,203897,Zach LaVine,58,2033.6266666666668,1591,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,35.062528735632185,27.43103448275862,28.164461520305263,True,2022,2022,2021–22,Zach LaVine,67,2328.0783333333334,1635,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,34.74743781094527,24.402985074626866,25.28265443531038,True,-2.8818070849948825,-10.232068818064333,-3.0280494081317535,-0.31509092468691335,104
2018,2017–18,1627739,Kris Dunn,52,1524.8333333333333,699,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,29.32371794871795,13.442307692307692,16.502787189856814,True,2019,2019,2018–19,Kris Dunn,46,1389.3533333333332,519,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,30.20333333333333,11.282608695652174,13.447982994486644,True,-3.0548041953701706,-18.510837958619252,-2.159698996655518,0.8796153846153807,105
2019,2018–19,1628374,Lauri Markkanen,52,1682.128333333333,974,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,32.34862179487179,18.73076923076923,20.84502074257117,True,2020,2020,2019–20,Lauri Markkanen,50,1491.5783333333334,737,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,29.831566666666667,14.74,17.78786900229846,True,-3.057151740272708,-14.666100734690938,-3.9907692307692297,-2.517055128205122,106
2008,2007–08,2736,Luol Deng,63,2127.8966666666665,1070,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,33.776137566137564,16.984126984126984,18.102382791144308,True,2009,2009,2008–09,Luol Deng,49,1665.2283333333332,690,82,8378,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,33.98425170068027,14.081632653061224,14.916873261624783,True,-3.185509529519525,-17.597183565678865,-2.9024943310657605,0.20811413454270422,107
2022,2021–22,201942,DeMar DeRozan,76,2742.9483333333333,2118,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,36.09142543859649,27.86842105263158,27.797825818811756,True,2023,2023,2022–23,DeMar DeRozan,74,2681.61,1816,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,36.237972972972976,24.54054054054054,24.379384026760043,True,-3.4184417920517127,-12.297514972334039,-3.3278805120910384,0.14654753437648793,108
2008,2007–08,2804,Andres Nocioni,82,2020.621666666667,1080,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,24.641727642276425,13.170731707317072,19.24160303800893,True,2009,2009,2008–09,Andres Nocioni,53,1278.2733333333333,551,82,8378,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,24.118364779874213,10.39622641509434,15.517807876249732,True,-3.723795161759197,-19.352832268722064,-2.7745052922227327,-0.5233628624022124,109
2007,2006–07,2550,Kirk Hinrich,80,2838.9983333333334,1327,82,8100,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,35.48747916666667,16.5875,16.827061657309883,True,2008,2008,2007–08,Kirk Hinrich,75,2379.508333333333,862,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,31.726777777777777,11.493333333333334,13.041349578519373,True,-3.7857120787905103,-22.497760784907744,-5.0941666666666645,-3.76070138888889,110
