season_end_year_prev,season_prev,player_id,player_prev,games_prev,minutes_prev,points_prev,team_games_prev,team_points_prev,player_source_url_prev,team_source_url_prev,minutes_per_game_prev,points_per_game_prev,points_per_36_prev,qualified_prev,advanced_player_prev,advanced_games_prev,advanced_minutes_per_game_prev,possessions_prev,pace_prev,_merge_prev,points_per_100_prev,points_per_75_prev,join_year,season_end_year_cur,season_cur,player_cur,games_cur,minutes_cur,points_cur,team_games_cur,team_points_cur,player_source_url_cur,team_source_url_cur,minutes_per_game_cur,points_per_game_cur,points_per_36_cur,qualified_cur,advanced_player_cur,advanced_games_cur,advanced_minutes_per_game_cur,possessions_cur,pace_cur,_merge_cur,points_per_100_cur,points_per_75_cur,gain_points_per_36,gain_points_per_100,gain_points_per_75,gain_points_per_game,gain_minutes_per_game
2011,2010–11,2736,Luol Deng,82,3207.9183333333335,1430,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,39.12095528455285,17.4390243902439,16.04779007778149,True,Luol Deng,82,39.1,6169,92.17,both,23.18041822013292,17.38531366509969,2012,2012,2011–12,Luol Deng,54,2128.9883333333332,828,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,39.42570987654321,15.333333333333334,14.00101613207525,True,Luol Deng,54,39.4,4028,90.71,both,20.556107249255213,15.41708043694141,-2.0467739457062386,-2.6243109708777084,-1.9682332281582813,-2.105691056910567,0.3047545919903598
2007,2006–07,2732,Ben Gordon,82,2703.7883333333334,1753,82,8100,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,32.973028455284556,21.37804878048781,23.34058447622564,True,Ben Gordon,82,33.0,5382,95.58,both,32.57153474544779,24.428651059085844,2008,2008,2007–08,Ben Gordon,72,2291.2633333333333,1336,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,31.823101851851852,18.555555555555557,20.991039877563907,True,Ben Gordon,72,31.8,4547,95.08,both,29.38201011656037,22.036507587420278,-2.3495445986617334,-3.1895246288874226,-2.392143471665566,-2.822493224932252,-1.1499266034327036
2005,2004–05,2732,Ben Gordon,82,2013.0933333333332,1235,82,7745,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,24.54991869918699,15.060975609756095,22.085414155329772,True,Ben Gordon,82,24.5,3991,95.4,both,30.944625407166125,23.208469055374593,2006,2006,2005–06,Ben Gordon,80,2482.1066666666666,1350,82,8020,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,31.026333333333337,16.875,19.580141600146113,True,Ben Gordon,80,31.0,4886,94.39,both,27.62996316004912,20.72247237003684,-2.5052725551836588,-3.314662247117006,-2.485996685337753,1.8140243902439046,6.476414634146348
2015,2014–15,201565,Derrick Rose,51,1529.881666666667,904,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,29.99767973856209,17.725490196078432,21.272233473395,True,Derrick Rose,51,30.0,3078,96.42,both,29.36972059779077,22.027290448343077,2016,2016,2015–16,Derrick Rose,66,2097.423333333333,1080,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,31.77914141414141,16.363636363636363,18.53703035629431,True,Derrick Rose,66,31.8,4276,97.9,both,25.257249766136574,18.942937324602433,-2.735203117100692,-4.112470831654196,-3.0843531237406445,-1.361853832442069,1.781461675579319
2014,2013–14,201959,Taj Gibson,82,2351.11,1069,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,28.672073170731707,13.03658536585366,16.36843873744742,True,Taj Gibson,82,28.7,4462,91.32,both,23.957866427610934,17.9683998207082,2015,2015,2014–15,Taj Gibson,62,1691.9033333333334,640,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,27.288763440860215,10.32258064516129,13.617799283252982,True,Taj Gibson,62,27.3,3279,93.25,both,19.518145776151265,14.638609332113449,-2.750639454194438,-4.43972065145967,-3.3297904885947514,-2.7140047206923708,-1.3833097298714918
2021,2020–21,203897,Zach LaVine,58,2033.6266666666668,1591,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,35.062528735632185,27.43103448275862,28.164461520305263,True,Zach LaVine,58,35.1,4304,101.34,both,36.965613382899626,27.72421003717472,2022,2022,2021–22,Zach LaVine,67,2328.0783333333334,1635,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,34.74743781094527,24.402985074626866,25.28265443531038,True,Zach LaVine,67,34.7,4827,99.36,both,33.87197016780609,25.403977625854566,-2.8818070849948825,-3.093643215093536,-2.3202324113201556,-3.0280494081317535,-0.31509092468691335
2014,2013–14,2550,Kirk Hinrich,73,2116.4066666666668,666,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,28.991872146118723,9.123287671232877,11.328635643433364,True,Kirk Hinrich,73,29.0,4037,91.65,both,16.49739905870696,12.37304929403022,2015,2015,2014–15,Kirk Hinrich,66,1609.9666666666667,377,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,24.393434343434343,5.712121212121212,8.429988198513428,True,Kirk Hinrich,66,24.4,3200,95.47,both,11.78125,8.8359375,-2.898647444919936,-4.716149058706961,-3.5371117940302206,-3.411166459111665,-4.59843780268438
2019,2018–19,1628374,Lauri Markkanen,52,1682.128333333333,974,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,32.3486217948718,18.73076923076923,20.845020742571165,True,Lauri Markkanen,52,32.3,3478,99.33,both,28.004600345025878,21.00345025876941,2020,2020,2019–20,Lauri Markkanen,50,1491.5783333333334,737,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,29.831566666666667,14.74,17.78786900229846,True,Lauri Markkanen,50,29.8,3159,101.72,both,23.330167774612217,17.497625830959162,-3.0571517402727046,-4.674432570413661,-3.5058244278102464,-3.9907692307692297,-2.517055128205129
2022,2021–22,201942,DeMar DeRozan,76,2742.9483333333333,2118,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,36.09142543859649,27.86842105263158,27.797825818811756,True,DeMar DeRozan,76,36.1,5723,100.04,both,37.00856194303687,27.75642145727765,2023,2023,2022–23,DeMar DeRozan,74,2681.61,1816,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,36.237972972972976,24.54054054054054,24.379384026760043,True,DeMar DeRozan,74,36.2,5569,99.82,both,32.60908601185132,24.45681450888849,-3.4184417920517127,-4.399475931185549,-3.2996069483891617,-3.3278805120910384,0.14654753437648793
2005,2004–05,2199,Tyson Chandler,80,2187.5333333333333,640,82,7745,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,27.344166666666663,8.0,10.53241093469052,True,Tyson Chandler,80,27.3,4316,95.01,both,14.828544949026876,11.121408711770156,2006,2006,2005–06,Tyson Chandler,79,2120.74,417,82,8020,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,26.84481012658227,5.2784810126582276,7.078661222026275,True,Tyson Chandler,79,26.8,4107,93.3,both,10.153396639883127,7.615047479912345,-3.4537497126642442,-4.675148309143749,-3.5063612318578112,-2.7215189873417724,-0.499356540084392
2008,2007–08,2804,Andres Nocioni,82,2020.621666666667,1080,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,24.64172764227642,13.170731707317072,19.24160303800893,True,Andres Nocioni,82,24.6,4028,95.99,both,26.812313803376362,20.109235352532274,2009,2009,2008–09,Andres Nocioni,53,1278.2733333333333,551,82,8378,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,24.118364779874213,10.39622641509434,15.517807876249732,True,Andres Nocioni,53,24.1,2528,94.7,both,21.795886075949365,16.346914556962023,-3.723795161759197,-5.016427727426997,-3.7623207955702505,-2.7745052922227327,-0.5233628624022089
2007,2006–07,2550,Kirk Hinrich,80,2838.9983333333334,1327,82,8100,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,35.48747916666667,16.5875,16.827061657309883,True,Kirk Hinrich,80,35.5,5613,95.02,both,23.641546410119364,17.731159807589524,2008,2008,2007–08,Kirk Hinrich,75,2379.508333333333,862,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,31.726777777777777,11.493333333333334,13.041349578519371,True,Kirk Hinrich,75,31.7,4655,94.19,both,18.517722878625133,13.888292158968849,-3.785712078790512,-5.1238235314942315,-3.8428676486206754,-5.0941666666666645,-3.76070138888889
2014,2013–14,201149,Joakim Noah,80,2819.695,1007,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,35.246187500000005,12.5875,12.856709679593006,True,Joakim Noah,80,35.2,5338,90.9,both,18.864743349569128,14.148557512176847,2015,2015,2014–15,Joakim Noah,67,2048.645,485,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,30.57679104477612,7.238805970149253,8.522706471838703,True,Joakim Noah,67,30.6,4041,94.73,both,12.00197970799307,9.001484780994803,-4.334003207754304,-6.862763641576057,-5.147072731182044,-5.348694029850748,-4.669396455223886
2002,2001–02,2239,Trenton Hassell,78,2235.5783333333334,681,82,7335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,28.661260683760684,8.73076923076923,10.966289856390627,True,Trenton Hassell,78,28.7,4281,92.04,both,15.90749824807288,11.930623686054659,2003,2003,2002–03,Trenton Hassell,82,1996.7333333333331,342,82,7786,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,24.35040650406504,4.170731707317073,6.166071249707856,True,Trenton Hassell,82,24.4,3950,95.2,both,8.658227848101266,6.493670886075949,-4.800218606682772,-7.249270399971614,-5.43695279997871,-4.560037523452157,-4.310854179695642
