season_end_year,season,player_id,player,games,minutes,points,team_games,team_points,player_source_url,team_source_url,minutes_per_game,points_per_game,points_per_36,qualified
2021,2020–21,203897,Zach LaVine,58,2033.6266666666668,1591,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,35.062528735632185,27.43103448275862,28.164461520305263,True
2021,2020–21,1626245,Cristiano Felicio,18,83.55,23,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,4.641666666666667,1.2777777777777777,9.910233393177739,False
2021,2020–21,1627756,Denzel Valentine,62,1035.775,406,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,16.706048387096775,6.548387096774194,14.11117279331901,False
2021,2020–21,1627853,Ryan Arcidiacono,44,450.42333333333335,136,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,10.236893939393939,3.090909090909091,10.869774360416496,False
2021,2020–21,1628374,Lauri Markkanen,51,1317.4466666666667,695,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,25.832287581699347,13.627450980392156,18.991281114479015,True
2021,2020–21,1628436,Luke Kornet,13,93.81166666666668,26,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,7.216282051282052,2.0,9.977437063620373,False
2021,2020–21,1628464,Daniel Theis,23,573.825,230,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,24.948913043478264,10.0,14.429486341654686,False
2021,2020–21,1628972,Troy Brown Jr.,13,236.605,71,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,18.200384615384614,5.461538461538462,10.80281481794552,False
2021,2020–21,1628976,Wendell Carter Jr.,32,791.8333333333334,348,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,24.744791666666668,10.875,15.8215112607872,False
2021,2020–21,1628990,Chandler Hutchison,7,63.58,13,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,9.082857142857142,1.8571428571428572,7.360805284680717,False
2021,2020–21,1629632,Coby White,69,2155.82,1041,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,31.243768115942032,15.08695652173913,17.38364056368342,True
2021,2020–21,1629653,Devon Dotson,11,50.21333333333333,23,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,4.5648484848484845,2.090909090909091,16.48964418481147,False
2021,2020–21,1629655,Daniel Gafford,31,383.13166666666666,147,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,12.359086021505377,4.741935483870968,13.812483958952319,False
2021,2020–21,1629690,Adam Mokoka,14,56.178333333333335,15,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,4.012738095238095,1.0714285714285714,9.612246714332334,False
2021,2020–21,1629750,Javonte Green,16,128.39666666666668,41,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,8.024791666666667,2.5625,11.495625535450037,False
2021,2020–21,1630172,Patrick Williams,71,1983.3566666666663,655,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,27.934600938967133,9.225352112676056,11.888935760419626,True
2022,2021–22,201942,DeMar DeRozan,76,2742.9483333333333,2118,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,36.09142543859649,27.86842105263158,27.797825818811756,True
2022,2021–22,202684,Tristan Thompson,23,375.95666666666665,130,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,16.345942028985508,5.6521739130434785,12.448243148589821,False
2022,2021–22,202696,Nikola Vučević,73,2417.5433333333335,1288,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,33.117031963470325,17.643835616438356,19.179800982540126,True
2022,2021–22,203897,Zach LaVine,67,2328.0783333333334,1635,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,34.74743781094527,24.402985074626866,25.28265443531038,True
2022,2021–22,1627884,Derrick Jones Jr.,51,899.41,286,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,17.635490196078432,5.607843137254902,11.447504475155936,False
2022,2021–22,1627936,Alex Caruso,41,1146.8316666666667,304,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,27.97150406504065,7.414634146341464,9.542812880123355,False
2022,2021–22,1628035,Alfonzo McKinnie,17,206.31333333333333,59,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,12.13607843137255,3.4705882352941178,10.295020518951755,False
2022,2021–22,1628366,Lonzo Ball,35,1212.345,455,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,34.63842857142857,13.0,13.51100553060391,False
2022,2021–22,1628395,Jordan Bell,1,2.0166666666666666,0,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2.0166666666666666,0.0,0.0,False
2022,2021–22,1628396,Tony Bradley,55,549.065,163,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,9.983,2.963636363636364,10.687259249815593,False
2022,2021–22,1628972,Troy Brown Jr.,66,1054.74,283,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,15.98090909090909,4.287878787878788,9.659252517208031,False
2022,2021–22,1628993,Alize Johnson,16,120.53666666666666,28,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,7.533541666666666,1.75,8.362600591797793,False
2022,2021–22,1629076,Tyler Cook,20,199.61666666666667,67,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,9.980833333333333,3.35,12.083159388828587,False
2022,2021–22,1629632,Coby White,61,1674.9266666666667,772,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,27.457814207650273,12.655737704918034,16.59296526415087,True
2022,2021–22,1629653,Devon Dotson,11,85.17,29,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,7.742727272727273,2.6363636363636362,12.257837266643184,False
2022,2021–22,1629744,Matt Thomas,40,459.51166666666666,161,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,11.487791666666666,4.025,12.613390302023525,False
2022,2021–22,1629750,Javonte Green,65,1519.045,468,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,23.36992307692308,7.2,11.091178997330559,True
2022,2021–22,1630172,Patrick Williams,17,422.3283333333333,153,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,24.842843137254903,9.0,13.041985501012247,False
2022,2021–22,1630245,Ayo Dosunmu,77,2109.641666666667,679,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,27.397943722943726,8.818181818181818,11.5868018660357,True
2022,2021–22,1630250,Marko Simonovic,9,35.185,17,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,3.9094444444444445,1.8888888888888888,17.393775756714508,False
2022,2021–22,1630644,Mac McClung,1,2.55,2,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2.55,2.0,28.23529411764706,False
2022,2021–22,1630792,Malcolm Hill,16,166.24,55,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,10.39,3.4375,11.910490856592878,False
2023,2022–23,201609,Goran Dragic,51,787.09,326,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,15.433137254901961,6.392156862745098,14.910620132386384,False
2023,2022–23,201942,DeMar DeRozan,74,2681.61,1816,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,36.237972972972976,24.54054054054054,24.379384026760043,True
2023,2022–23,201976,Patrick Beverley,22,605.385,127,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,27.5175,5.7727272727272725,7.5522188359473725,False
2023,2022–23,202696,Nikola Vučević,82,2746.355,1447,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,33.49213414634146,17.646341463414632,18.96768626051621,True
2023,2022–23,203083,Andre Drummond,67,849.1383333333333,399,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,12.673706467661692,5.955223880597015,16.915971681096327,False
2023,2022–23,203897,Zach LaVine,77,2767.95,1913,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,35.94740259740259,24.844155844155843,24.880507234596003,True
2023,2022–23,1627884,Derrick Jones Jr.,64,893.4083333333333,319,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,13.959505208333333,4.984375,12.85414470800026,False
2023,2022–23,1627936,Alex Caruso,67,1575.3766666666668,374,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,23.51308457711443,5.582089552238806,8.54652749712767,True
2023,2022–23,1628396,Tony Bradley,12,33.365,19,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2.780416666666667,1.5833333333333333,20.500524501723362,False
2023,2022–23,1629632,Coby White,74,1730.2283333333332,715,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,23.381463963963963,9.662162162162161,14.876649228377373,True
2023,2022–23,1629750,Javonte Green,32,480.25666666666666,165,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,15.008020833333333,5.15625,12.368386348966178,False
2023,2022–23,1630172,Patrick Williams,82,2322.8416666666667,833,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,28.327337398373984,10.158536585365853,12.910049113693356,True
2023,2022–23,1630245,Ayo Dosunmu,80,2097.616666666667,687,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,26.220208333333336,8.5875,11.790524166315738,True
2023,2022–23,1630250,Marko Simonovic,7,19.596666666666668,6,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2.7995238095238095,0.8571428571428571,11.022282701139648,False
2023,2022–23,1630637,Carlik Jones,7,55.97,20,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,7.9957142857142856,2.857142857142857,12.864034304091478,False
2023,2022–23,1630678,Terry Taylor,5,35.71666666666667,20,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,7.1433333333333335,4.0,20.158656089594025,False
2023,2022–23,1630792,Malcolm Hill,5,9.15,5,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,1.83,1.0,19.67213114754098,False
2023,2022–23,1631207,Dalen Terry,38,213.945,85,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,5.630131578947368,2.236842105263158,14.302741358760429,False
2024,2023–24,201942,DeMar DeRozan,79,2988.568333333333,1897,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,37.829978902953584,24.0126582278481,22.851075291903985,True
2024,2023–24,202696,Nikola Vučević,76,2609.5016666666666,1370,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,34.335548245614035,18.026315789473685,18.900160375448444,True
2024,2023–24,203083,Andre Drummond,79,1351.2516666666668,663,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,17.10445147679325,8.39240506329114,17.663622986588976,False
2024,2023–24,203897,Zach LaVine,25,871.8616666666667,487,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,34.87446666666667,19.48,20.108694613250954,False
2024,2023–24,1627936,Alex Caruso,71,2040.3433333333332,715,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,28.737230046948355,10.070422535211268,12.615523857912802,True
2024,2023–24,1628470,Torrey Craig,53,1048.6016666666667,303,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,19.78493710691824,5.716981132075472,10.402424816541394,False
2024,2023–24,1628975,Jevon Carter,72,1003.6016666666668,357,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,13.938912037037039,4.958333333333333,12.805877497878473,False
2024,2023–24,1629632,Coby White,79,2881.3566666666666,1509,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,36.47286919831223,19.10126582278481,18.853618723587385,True
2024,2023–24,1629750,Javonte Green,9,230.4,110,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,25.6,12.222222222222221,17.1875,False
2024,2023–24,1630172,Patrick Williams,43,1174.085,429,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,27.304302325581396,9.976744186046512,13.154073171874266,False
2024,2023–24,1630245,Ayo Dosunmu,76,2212.4683333333332,924,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,29.11142543859649,12.157894736842104,15.034791458408822,True
2024,2023–24,1630678,Terry Taylor,31,187.63,46,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,6.0525806451612905,1.4838709677419355,8.82588072269893,False
2024,2023–24,1630929,Henri Drell,4,29.916666666666668,11,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,7.479166666666667,2.75,13.236768802228411,False
2024,2023–24,1631207,Dalen Terry,59,680.71,180,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,11.537457627118645,3.0508474576271185,9.519472315670404,False
2024,2023–24,1641763,Julian Phillips,40,322.55,89,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,8.06375,2.225,9.933343667648426,False
2024,2023–24,1641766,Adama Sanogo,9,65.76166666666667,36,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,7.306851851851852,4.0,19.707529715893248,False
2024,2023–24,1641847,Andrew Funk,5,13.4,0,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2.68,0.0,0.0,False
2024,2023–24,1641931,Onuralp Bitim,23,267.9916666666667,80,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,11.651811594202899,3.4782608695652173,10.74660281725178,False
2025,2024–25,202696,Nikola Vučević,73,2278.25,1349,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,31.208904109589042,18.47945205479452,21.316361242181497,True
2025,2024–25,203897,Zach LaVine,42,1432.0216666666668,1007,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,34.09575396825397,23.976190476190474,25.315259429268412,False
2025,2024–25,1628366,Lonzo Ball,35,777.03,267,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,22.200857142857142,7.628571428571429,12.370178757576928,False
