season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade,pool,context_note,overtime_periods
2019,2018–19,1628374,Lauri Markkanen,0021800889,2019-02-23,CHI vs. BOS,BOS,W,36.99166666666667,35,12,20.0,3.0,7.0,8,9.0,3.0,12.0,15.0,2.0,1.0,0.0,1.0,1.0,6.0,32.1,73.03839732888147,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-23,CHI vs. BOS,W,126,10.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800889,2019-02-23,CHI vs. BOS,BOS,W,27.433333333333337,8,2,4.0,2.0,3.0,2,2.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,7.0,8.899999999999999,81.9672131147541,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-23,CHI vs. BOS,W,126,10.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800889,2019-02-23,CHI vs. BOS,BOS,W,18.716666666666665,2,1,1.0,0.0,0.0,0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,26.0,5.999999999999999,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-23,CHI vs. BOS,W,126,10.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800875,2019-02-22,CHI @ ORL,ORL,W,37.666666666666664,25,8,21.0,4.0,10.0,5,6.0,0.0,11.0,11.0,2.0,1.0,0.0,1.0,4.0,2.0,16.199999999999996,52.87648054145516,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-22,CHI @ ORL,W,110,1.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800875,2019-02-22,CHI @ ORL,ORL,W,13.85,8,3,4.0,0.0,0.0,2,2.0,1.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,-2.0,10.0,81.9672131147541,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-22,CHI @ ORL,W,110,1.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800875,2019-02-22,CHI @ ORL,ORL,W,19.566666666666663,4,2,3.0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.1,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-22,CHI @ ORL,W,110,1.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800858,2019-02-13,CHI vs. MEM,MEM,W,34.983333333333334,21,6,14.0,3.0,6.0,6,6.0,0.0,9.0,9.0,6.0,1.0,0.0,2.0,2.0,19.0,18.7,63.10096153846153,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-13,CHI vs. MEM,W,122,12.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800858,2019-02-13,CHI vs. MEM,MEM,W,33.55,2,1,2.0,0.0,0.0,0,0.0,0.0,6.0,6.0,11.0,1.0,0.0,1.0,4.0,20.0,8.9,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-13,CHI vs. MEM,W,122,12.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800858,2019-02-13,CHI vs. MEM,MEM,W,16.116666666666667,6,3,4.0,0.0,0.0,0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,-10.0,4.6,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-13,CHI vs. MEM,W,122,12.0,2010s,Regular season,,0
2019,2018–19,1628469,Antonio Blakeney,0021800858,2019-02-13,CHI vs. MEM,MEM,W,1.6833333333333331,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-13,CHI vs. MEM,W,122,12.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800843,2019-02-11,CHI vs. MIL,MIL,L,37.95,20,6,21.0,1.0,7.0,7,7.0,4.0,13.0,17.0,3.0,2.0,0.0,1.0,4.0,-5.0,15.899999999999999,41.528239202657815,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-11,CHI vs. MIL,L,99,-13.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800843,2019-02-11,CHI vs. MIL,MIL,L,10.45,0,0,2.0,0.0,2.0,0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,-10.0,-0.09999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-11,CHI vs. MIL,L,99,-13.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800843,2019-02-11,CHI vs. MIL,MIL,L,15.233333333333333,2,1,2.0,0.0,1.0,0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,-14.0,2.3,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-11,CHI vs. MIL,L,99,-13.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800830,2019-02-09,CHI vs. WAS,WAS,L,31.67,20,9,17.0,1.0,6.0,1,2.0,3.0,8.0,11.0,4.0,0.0,0.0,1.0,2.0,-9.0,16.8,55.92841163310962,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-09,CHI vs. WAS,L,125,-9.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800830,2019-02-09,CHI vs. WAS,WAS,L,17.533333333333335,4,1,5.0,0.0,2.0,2,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.8,34.01360544217687,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-09,CHI vs. WAS,L,125,-9.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800830,2019-02-09,CHI vs. WAS,WAS,L,13.55,0,0,5.0,0.0,1.0,0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,-4.0,-1.2000000000000002,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-09,CHI vs. WAS,L,125,-9.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800820,2019-02-08,CHI @ BKN,BKN,W,38.406666666666666,31,11,18.0,4.0,7.0,5,6.0,2.0,16.0,18.0,0.0,0.0,2.0,3.0,3.0,17.0,25.799999999999997,75.09689922480621,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-08,CHI @ BKN,W,125,19.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800820,2019-02-08,CHI @ BKN,BKN,W,17.5,0,0,2.0,0.0,1.0,0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,7.0,2.6,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-08,CHI @ BKN,W,125,19.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800820,2019-02-08,CHI @ BKN,BKN,W,9.66,0,0,3.0,0.0,0.0,0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,9.0,-0.10000000000000009,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-08,CHI @ BKN,W,125,19.0,2010s,Regular season,,0
2019,2018–19,1628469,Antonio Blakeney,0021800820,2019-02-08,CHI @ BKN,BKN,W,0.6433333333333333,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-08,CHI @ BKN,W,125,19.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800805,2019-02-06,CHI vs. NOP,NOP,L,40.85666666666667,30,10,19.0,5.0,10.0,5,5.0,2.0,8.0,10.0,2.0,0.0,0.0,2.0,3.0,6.0,22.7,70.75471698113208,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-06,CHI vs. NOP,L,120,-5.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800805,2019-02-06,CHI vs. NOP,NOP,L,26.106666666666666,9,3,6.0,1.0,2.0,2,3.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,11.5,61.47540983606557,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-06,CHI vs. NOP,L,120,-5.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800805,2019-02-06,CHI vs. NOP,NOP,L,14.783333333333331,3,1,4.0,1.0,4.0,0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,6.0,5.3,37.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-06,CHI vs. NOP,L,120,-5.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800776,2019-02-02,CHI @ CHA,CHA,L,33.028333333333336,30,8,13.0,1.0,5.0,13,13.0,2.0,7.0,9.0,1.0,0.0,0.0,2.0,5.0,-9.0,24.3,80.12820512820514,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-02,CHI @ CHA,L,118,-7.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800776,2019-02-02,CHI @ CHA,CHA,L,16.65,10,4,6.0,1.0,1.0,1,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,10.1,77.63975155279502,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-02,CHI @ CHA,L,118,-7.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800776,2019-02-02,CHI @ CHA,CHA,L,16.366666666666667,2,0,1.0,0.0,1.0,2,2.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,1.0,3.999999999999999,53.191489361702125,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-02-02,CHI @ CHA,L,118,-7.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800757,2019-01-30,CHI @ MIA,MIA,W,33.85,14,4,15.0,0.0,5.0,6,7.0,1.0,12.0,13.0,4.0,0.0,0.0,2.0,3.0,21.0,8.600000000000001,38.71681415929204,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-30,CHI @ MIA,W,105,16.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800757,2019-01-30,CHI @ MIA,MIA,W,34.11666666666667,9,4,7.0,0.0,2.0,1,1.0,1.0,5.0,6.0,3.0,2.0,0.0,1.0,4.0,8.0,9.4,60.483870967741936,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-30,CHI @ MIA,W,105,16.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800757,2019-01-30,CHI @ MIA,MIA,W,24.178333333333335,4,2,3.0,0.0,1.0,0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,22.0,4.5,58.139534883720934,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-30,CHI @ MIA,W,105,16.0,2010s,Regular season,,0
2019,2018–19,1628469,Antonio Blakeney,0021800757,2019-01-30,CHI @ MIA,MIA,W,3.933333333333333,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-30,CHI @ MIA,W,105,16.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800752,2019-01-29,CHI @ BKN,BKN,L,30.533333333333335,18,6,15.0,3.0,7.0,3,4.0,0.0,19.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,16.2,53.69928400954653,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-29,CHI @ BKN,L,117,-5.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800752,2019-01-29,CHI @ BKN,BKN,L,25.296666666666667,8,3,5.0,2.0,4.0,0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,-12.0,6.5,80.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-29,CHI @ BKN,L,117,-5.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800752,2019-01-29,CHI @ BKN,BKN,L,16.433333333333334,4,1,5.0,0.0,3.0,2,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,-4.0,-0.20000000000000018,34.01360544217687,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-29,CHI @ BKN,L,117,-5.0,2010s,Regular season,,0
2019,2018–19,1628469,Antonio Blakeney,0021800752,2019-01-29,CHI @ BKN,BKN,L,6.75,2,1,2.0,0.0,0.0,0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.3000000000000003,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-29,CHI @ BKN,L,117,-5.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800735,2019-01-27,CHI vs. CLE,CLE,L,38.916666666666664,21,6,15.0,4.0,7.0,5,5.0,1.0,14.0,15.0,1.0,1.0,0.0,0.0,4.0,10.0,17.899999999999995,61.04651162790697,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-27,CHI vs. CLE,L,101,-3.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800735,2019-01-27,CHI vs. CLE,CLE,L,15.15,5,2,5.0,1.0,3.0,0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,-10.0,6.1,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-27,CHI vs. CLE,L,101,-3.0,2010s,Regular season,,0
2019,2018–19,1628469,Antonio Blakeney,0021800735,2019-01-27,CHI vs. CLE,CLE,L,11.766666666666667,4,2,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-9.0,2.7,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-27,CHI vs. CLE,L,101,-3.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800735,2019-01-27,CHI vs. CLE,CLE,L,8.716666666666667,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-11.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-27,CHI vs. CLE,L,101,-3.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800723,2019-01-25,CHI vs. LAC,LAC,L,31.216666666666665,13,4,13.0,3.0,7.0,2,2.0,3.0,5.0,8.0,0.0,1.0,3.0,0.0,1.0,-13.0,11.799999999999999,46.829971181556196,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-25,CHI vs. LAC,L,101,-5.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800723,2019-01-25,CHI vs. LAC,LAC,L,12.816666666666666,3,1,5.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.09999999999999987,30.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-25,CHI vs. LAC,L,101,-5.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800723,2019-01-25,CHI vs. LAC,LAC,L,6.683333333333334,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,-0.4,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-25,CHI vs. LAC,L,101,-5.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800712,2019-01-23,CHI vs. ATL,ATL,L,34.483333333333334,22,8,16.0,3.0,8.0,3,3.0,0.0,6.0,6.0,1.0,0.0,1.0,2.0,1.0,-9.0,14.8,63.51039260969977,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-23,CHI vs. ATL,L,101,-20.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800712,2019-01-23,CHI vs. ATL,ATL,L,20.01,7,2,9.0,0.0,2.0,3,3.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,2.0,-2.0,6.1,33.91472868217054,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-23,CHI vs. ATL,L,101,-20.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800712,2019-01-23,CHI vs. ATL,ATL,L,17.533333333333335,0,0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,-9.0,0.6999999999999997,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-23,CHI vs. ATL,L,101,-20.0,2010s,Regular season,,0
2019,2018–19,1628469,Antonio Blakeney,0021800712,2019-01-23,CHI vs. ATL,ATL,L,3.466666666666667,2,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.7,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-23,CHI vs. ATL,L,101,-20.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800692,2019-01-21,CHI @ CLE,CLE,W,31.666666666666668,13,5,11.0,3.0,5.0,0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,2.0,2.0,17.0,7.299999999999999,59.09090909090909,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-21,CHI @ CLE,W,104,16.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800692,2019-01-21,CHI @ CLE,CLE,W,18.7,3,1,3.0,1.0,3.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,-2.0,3.4000000000000004,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-21,CHI @ CLE,W,104,16.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800692,2019-01-21,CHI @ CLE,CLE,W,16.783333333333335,3,1,2.0,1.0,2.0,0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,3.0,-2.0,2.3,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-21,CHI @ CLE,W,104,16.0,2010s,Regular season,,0
2019,2018–19,1628469,Antonio Blakeney,0021800692,2019-01-21,CHI @ CLE,CLE,W,2.6333333333333333,1,0,2.0,0.0,0.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.49999999999999994,17.36111111111111,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-21,CHI @ CLE,W,104,16.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800685,2019-01-19,CHI vs. MIA,MIA,L,33.516666666666666,20,7,19.0,4.0,10.0,2,3.0,3.0,6.0,9.0,0.0,2.0,1.0,2.0,1.0,-13.0,13.299999999999999,49.21259842519685,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-19,CHI vs. MIA,L,103,-14.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800685,2019-01-19,CHI vs. MIA,MIA,L,18.748333333333335,8,2,3.0,2.0,2.0,2,2.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,-6.0,8.899999999999999,103.09278350515466,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-19,CHI vs. MIA,L,103,-14.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800685,2019-01-19,CHI vs. MIA,MIA,L,16.60333333333333,1,0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.3999999999999997,56.81818181818182,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-19,CHI vs. MIA,L,103,-14.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800669,2019-01-17,CHI @ DEN,DEN,L,25.153333333333332,27,10,18.0,5.0,10.0,2,3.0,1.0,9.0,10.0,1.0,0.0,0.0,2.0,3.0,-21.0,18.9,69.87577639751554,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-17,CHI @ DEN,L,105,-30.0,2010s,Regular season,,0
2019,2018–19,1628469,Antonio Blakeney,0021800669,2019-01-17,CHI @ DEN,DEN,L,9.133333333333333,6,2,4.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-3.0,2.7,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-17,CHI @ DEN,L,105,-30.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800669,2019-01-17,CHI @ DEN,DEN,L,5.766666666666667,2,1,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.3,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-17,CHI @ DEN,L,105,-30.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800669,2019-01-17,CHI @ DEN,DEN,L,12.366666666666667,0,0,2.0,0.0,2.0,0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,-4.0,1.2,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-17,CHI @ DEN,L,105,-30.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800656,2019-01-15,CHI @ LAL,LAL,L,31.05,17,6,14.0,3.0,8.0,2,2.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,-12.0,11.2,57.12365591397849,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-15,CHI @ LAL,L,100,-7.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800656,2019-01-15,CHI @ LAL,LAL,L,19.366666666666667,12,3,5.0,1.0,2.0,5,5.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,17.0,13.299999999999997,83.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-15,CHI @ LAL,L,100,-7.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800656,2019-01-15,CHI @ LAL,LAL,L,24.716666666666665,10,3,10.0,1.0,4.0,3,7.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,10.0,3.599999999999999,38.226299694189606,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-15,CHI @ LAL,L,100,-7.0,2010s,Regular season,,0
2019,2018–19,1628374,Lauri Markkanen,0021800637,2019-01-12,CHI @ UTA,UTA,L,33.99166666666667,16,7,17.0,1.0,6.0,1,1.0,1.0,4.0,5.0,1.0,0.0,2.0,0.0,1.0,-11.0,10.500000000000002,45.87155963302752,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-12,CHI @ UTA,L,102,-8.0,2010s,Regular season,,0
2019,2018–19,1627885,Shaquille Harrison,0021800637,2019-01-12,CHI @ UTA,UTA,L,14.245,5,2,6.0,0.0,0.0,1,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,-1.0,3.1000000000000005,38.81987577639751,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-12,CHI @ UTA,L,102,-8.0,2010s,Regular season,,0
2019,2018–19,1627853,Ryan Arcidiacono,0021800637,2019-01-12,CHI @ UTA,UTA,L,18.6,6,1,5.0,0.0,3.0,4,4.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,-4.0,1.5,44.37869822485207,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2019-01-12,CHI @ UTA,L,102,-8.0,2010s,Regular season,,0
