season_end_year,game_id,player_points,team_points,unattributed_points,pool
1992,0029101063,100,100,0,Regular season
1992,0029101090,121,121,0,Regular season
1992,0029101101,103,103,0,Regular season
1993,0029200002,101,101,0,Regular season
1993,0029200013,99,99,0,Regular season
1993,0029200026,102,102,0,Regular season
1993,0029200040,98,98,0,Regular season
1993,0029200054,101,101,0,Regular season
1993,0029200066,117,117,0,Regular season
1993,0029200077,124,124,0,Regular season
1993,0029200091,108,108,0,Regular season
1993,0029200097,118,118,0,Regular season
1993,0029200111,128,128,0,Regular season
1993,0029200119,101,101,0,Regular season
1993,0029200158,75,75,0,Regular season
1993,0029200176,96,96,0,Regular season
1993,0029200188,111,111,0,Regular season
1993,0029200199,96,96,0,Regular season
1993,0029200210,114,114,0,Regular season
1993,0029200218,108,108,0,Regular season
1993,0029200237,96,96,0,Regular season
1993,0029200242,95,95,0,Regular season
1993,0029200260,125,125,0,Regular season
1993,0029200270,107,107,0,Regular season
1993,0029200291,96,96,0,Regular season
1993,0029200297,86,86,0,Regular season
1993,0029200308,107,107,0,Regular season
1993,0029200318,89,89,0,Regular season
1993,0029200323,95,95,0,Regular season
1993,0029200345,114,114,0,Regular season
1993,0029200353,105,105,0,Regular season
1993,0029200361,109,109,0,Regular season
1993,0029200381,88,88,0,Regular season
1993,0029200389,95,95,0,Regular season
1993,0029200396,120,120,0,Regular season
1993,0029200408,91,91,0,Regular season
1993,0029200425,122,122,0,Regular season
1993,0029200446,122,122,0,Regular season
1993,0029200453,124,124,0,Regular season
1993,0029200467,103,103,0,Regular season
1993,0029200485,107,107,0,Regular season
1993,0029200488,97,97,0,Regular season
1993,0029200509,99,99,0,Regular season
1993,0029200520,123,123,0,Regular season
1993,0029200531,83,83,0,Regular season
1993,0029200545,102,102,0,Regular season
1993,0029200558,96,96,0,Regular season
1993,0029200573,107,107,0,Regular season
1993,0029200577,107,107,0,Regular season
1993,0029200599,101,101,0,Regular season
1993,0029200612,115,115,0,Regular season
1993,0029200628,98,98,0,Regular season
1993,0029200638,111,111,0,Regular season
1993,0029200649,119,119,0,Regular season
1993,0029200662,114,114,0,Regular season
1993,0029200683,99,99,0,Regular season
1993,0029200697,108,108,0,Regular season
1993,0029200712,112,112,0,Regular season
1993,0029200732,87,87,0,Regular season
1993,0029200738,125,125,0,Regular season
1993,0029200755,102,102,0,Regular season
1993,0029200778,86,86,0,Regular season
1993,0029200797,95,95,0,Regular season
1993,0029200802,123,123,0,Regular season
1993,0029200812,99,99,0,Regular season
1993,0029200820,101,101,0,Regular season
1993,0029200847,104,104,0,Regular season
1993,0029200857,126,126,0,Regular season
1993,0029200876,107,107,0,Regular season
1993,0029200879,113,113,0,Regular season
1993,0029200896,107,107,0,Regular season
1993,0029200921,109,109,0,Regular season
1993,0029200944,118,118,0,Regular season
1993,0029200961,101,101,0,Regular season
1993,0029200965,109,109,0,Regular season
1993,0029200988,88,88,0,Regular season
1993,0029201000,92,92,0,Regular season
1993,0029201009,98,98,0,Regular season
1993,0029201021,119,119,0,Regular season
1993,0029201040,119,119,0,Regular season
1993,0029201050,94,94,0,Regular season
1993,0029201063,123,123,0,Regular season
1993,0029201080,109,109,0,Regular season
1993,0029201091,103,103,0,Regular season
1993,0029201105,84,84,0,Regular season
1994,0029300001,124,124,0,Regular season
1994,0029300015,71,71,0,Regular season
1994,0029300028,106,106,0,Regular season
1994,0029300043,91,91,0,Regular season
1994,0029300064,97,97,0,Regular season
1994,0029300083,94,94,0,Regular season
1994,0029300092,98,98,0,Regular season
1994,0029300097,88,88,0,Regular season
1994,0029300118,101,101,0,Regular season
1994,0029300128,93,93,0,Regular season
1994,0029300132,84,84,0,Regular season
1994,0029300148,108,108,0,Regular season
1994,0029300172,132,132,0,Regular season
1994,0029300189,104,104,0,Regular season
1994,0029300213,115,115,0,Regular season
1994,0029300222,88,88,0,Regular season
1994,0029300235,109,109,0,Regular season
1994,0029300238,93,93,0,Regular season
1994,0029300267,108,108,0,Regular season
1994,0029300279,98,98,0,Regular season
1994,0029300288,102,102,0,Regular season
1994,0029300300,109,109,0,Regular season
1994,0029300315,106,106,0,Regular season
1994,0029300327,81,81,0,Regular season
1994,0029300330,95,95,0,Regular season
1994,0029300356,94,94,0,Regular season
1994,0029300364,95,95,0,Regular season
1994,0029300376,97,97,0,Regular season
1994,0029300385,90,90,0,Regular season
1994,0029300405,99,99,0,Regular season
1994,0029300415,100,100,0,Regular season
1994,0029300434,81,81,0,Regular season
1994,0029300445,107,107,0,Regular season
1994,0029300458,82,82,0,Regular season
1994,0029300471,121,121,0,Regular season
1994,0029300481,84,84,0,Regular season
1994,0029300493,96,96,0,Regular season
1994,0029300503,90,90,0,Regular season
1994,0029300514,92,92,0,Regular season
1994,0029300538,84,84,0,Regular season
1994,0029300540,113,113,0,Regular season
1994,0029300566,118,118,0,Regular season
1994,0029300580,94,94,0,Regular season
1994,0029300589,101,101,0,Regular season
1994,0029300600,88,88,0,Regular season
1994,0029300615,118,118,0,Regular season
1994,0029300631,97,97,0,Regular season
1994,0029300646,101,101,0,Regular season
1994,0029300663,84,84,0,Regular season
1994,0029300676,68,68,0,Regular season
1994,0029300681,118,118,0,Regular season
1994,0029300695,123,123,0,Regular season
1994,0029300709,116,116,0,Regular season
1994,0029300720,86,86,0,Regular season
1994,0029300732,81,81,0,Regular season
1994,0029300746,89,89,0,Regular season
1994,0029300757,96,96,0,Regular season
1994,0029300769,95,95,0,Regular season
1994,0029300779,116,116,0,Regular season
1994,0029300798,77,77,0,Regular season
1994,0029300813,111,111,0,Regular season
1994,0029300831,108,108,0,Regular season
1994,0029300834,101,101,0,Regular season
1994,0029300848,87,87,0,Regular season
1994,0029300868,90,90,0,Regular season
1994,0029300874,78,78,0,Regular season
1994,0029300884,99,99,0,Regular season
1994,0029300896,87,87,0,Regular season
1994,0029300910,90,90,0,Regular season
1994,0029300919,106,106,0,Regular season
1994,0029300940,102,102,0,Regular season
1994,0029300956,96,96,0,Regular season
1994,0029300963,114,114,0,Regular season
1994,0029300993,100,100,0,Regular season
1994,0029301001,125,125,0,Regular season
1994,0029301015,111,111,0,Regular season
1994,0029301026,96,96,0,Regular season
1994,0029301035,88,88,0,Regular season
1994,0029301053,101,101,0,Regular season
1994,0029301059,87,87,0,Regular season
1994,0029301090,94,94,0,Regular season
1994,0029301100,76,76,0,Regular season
1995,0029400009,89,89,0,Regular season
1995,0029400019,99,99,0,Regular season
1995,0029400027,98,98,0,Regular season
1995,0029400039,109,109,0,Regular season
1995,0029400048,112,112,0,Regular season
1995,0029400056,120,120,0,Regular season
1995,0029400080,94,94,0,Regular season
1995,0029400088,83,83,0,Regular season
1995,0029400105,111,111,0,Regular season
1995,0029400115,105,105,0,Regular season
1995,0029400123,111,111,0,Regular season
1995,0029400134,94,94,0,Regular season
1995,0029400170,118,118,0,Regular season
1995,0029400178,81,81,0,Regular season
1995,0029400196,125,125,0,Regular season
1995,0029400199,94,94,0,Regular season
1995,0029400224,117,117,0,Regular season
1995,0029400237,103,103,0,Regular season
1995,0029400254,98,98,0,Regular season
1995,0029400275,85,85,0,Regular season
1995,0029400282,89,89,0,Regular season
1995,0029400292,63,63,0,Regular season
1995,0029400305,99,99,0,Regular season
1995,0029400317,116,116,0,Regular season
1995,0029400325,107,107,0,Regular season
1995,0029400336,92,92,0,Regular season
1995,0029400346,105,105,0,Regular season
1995,0029400365,133,133,0,Regular season
1995,0029400383,86,86,0,Regular season
1995,0029400398,101,101,0,Regular season
1995,0029400405,78,78,0,Regular season
1995,0029400418,109,109,0,Regular season
1995,0029400432,115,115,0,Regular season
1995,0029400441,79,79,0,Regular season
1995,0029400453,85,85,0,Regular season
1995,0029400467,101,101,0,Regular season
1995,0029400473,93,93,0,Regular season
1995,0029400486,93,93,0,Regular season
1995,0029400507,100,100,0,Regular season
1995,0029400513,102,102,0,Regular season
1995,0029400530,99,99,0,Regular season
1995,0029400553,116,116,0,Regular season
1995,0029400562,119,119,0,Regular season
1995,0029400579,68,68,0,Regular season
1995,0029400581,100,100,0,Regular season
1995,0029400598,97,97,0,Regular season
1995,0029400624,103,103,0,Regular season
1995,0029400628,118,118,0,Regular season
1995,0029400644,107,107,0,Regular season
1995,0029400656,117,117,0,Regular season
1995,0029400668,111,111,0,Regular season
1995,0029400681,104,104,0,Regular season
1995,0029400686,105,105,0,Regular season
1995,0029400709,83,83,0,Regular season
1995,0029400717,103,103,0,Regular season
1995,0029400727,108,108,0,Regular season
1995,0029400739,111,111,0,Regular season
1995,0029400747,89,89,0,Regular season
1995,0029400762,106,106,0,Regular season
1995,0029400774,103,103,0,Regular season
1995,0029400807,99,99,0,Regular season
1995,0029400808,105,105,0,Regular season
1995,0029400829,106,106,0,Regular season
1995,0029400838,99,99,0,Regular season
1995,0029400850,87,87,0,Regular season
1995,0029400869,96,96,0,Regular season
1995,0029400886,124,124,0,Regular season
1995,0029400900,99,99,0,Regular season
1995,0029400911,99,99,0,Regular season
1995,0029400926,113,113,0,Regular season
1995,0029400940,100,100,0,Regular season
1995,0029400953,91,91,0,Regular season
1995,0029400978,108,108,0,Regular season
1995,0029400988,97,97,0,Regular season
1995,0029401006,78,78,0,Regular season
1995,0029401017,96,96,0,Regular season
1995,0029401023,124,124,0,Regular season
1995,0029401053,111,111,0,Regular season
1995,0029401056,98,98,0,Regular season
1995,0029401081,120,120,0,Regular season
1995,0029401094,116,116,0,Regular season
1995,0029401101,100,100,0,Regular season
1996,0029500001,105,105,0,Regular season
1996,0029500018,107,107,0,Regular season
1996,0029500035,117,117,0,Regular season
1996,0029500053,106,106,0,Regular season
1996,0029500074,110,110,0,Regular season
1996,0029500088,88,88,0,Regular season
1996,0029500098,113,113,0,Regular season
1996,0029500106,109,109,0,Regular season
1996,0029500136,108,108,0,Regular season
1996,0029500137,103,103,0,Regular season
1996,0029500156,90,90,0,Regular season
1996,0029500172,92,92,0,Regular season
1996,0029500178,107,107,0,Regular season
1996,0029500200,94,94,0,Regular season
1996,0029500217,104,104,0,Regular season
1996,0029500236,101,101,0,Regular season
1996,0029500255,106,106,0,Regular season
1996,0029500256,118,118,0,Regular season
1996,0029500289,112,112,0,Regular season
1996,0029500291,127,127,0,Regular season
1996,0029500307,108,108,0,Regular season
1996,0029500320,123,123,0,Regular season
1996,0029500324,114,114,0,Regular season
1996,0029500345,113,113,0,Regular season
1996,0029500362,100,100,0,Regular season
1996,0029500376,97,97,0,Regular season
1996,0029500393,120,120,0,Regular season
1996,0029500409,95,95,0,Regular season
1996,0029500422,100,100,0,Regular season
1996,0029500427,117,117,0,Regular season
1996,0029500443,113,113,0,Regular season
1996,0029500466,113,113,0,Regular season
1996,0029500493,120,120,0,Regular season
1996,0029500506,116,116,0,Regular season
1996,0029500509,116,116,0,Regular season
1996,0029500523,92,92,0,Regular season
1996,0029500548,111,111,0,Regular season
1996,0029500557,99,99,0,Regular season
1996,0029500566,104,104,0,Regular season
1996,0029500578,102,102,0,Regular season
1996,0029500597,93,93,0,Regular season
1996,0029500610,98,98,0,Regular season
1996,0029500622,105,105,0,Regular season
1996,0029500631,99,99,0,Regular season
1996,0029500640,99,99,0,Regular season
1996,0029500658,96,96,0,Regular season
1996,0029500668,99,99,0,Regular season
1996,0029500684,111,111,0,Regular season
1996,0029500699,112,112,0,Regular season
1996,0029500707,103,103,0,Regular season
1996,0029500720,110,110,0,Regular season
1996,0029500734,102,102,0,Regular season
1996,0029500749,96,96,0,Regular season
1996,0029500753,104,104,0,Regular season
1996,0029500775,111,111,0,Regular season
1996,0029500789,120,120,0,Regular season
1996,0029500806,110,110,0,Regular season
1996,0029500820,107,107,0,Regular season
1996,0029500838,115,115,0,Regular season
1996,0029500855,102,102,0,Regular season
1996,0029500878,72,72,0,Regular season
1996,0029500895,103,103,0,Regular season
1996,0029500914,108,108,0,Regular season
1996,0029500920,97,97,0,Regular season
1996,0029500930,98,98,0,Regular season
1996,0029500938,89,89,0,Regular season
1996,0029500953,107,107,0,Regular season
1996,0029500977,108,108,0,Regular season
1996,0029501003,111,111,0,Regular season
1996,0029501019,106,106,0,Regular season
1996,0029501032,110,110,0,Regular season
1996,0029501054,100,100,0,Regular season
1996,0029501061,126,126,0,Regular season
1996,0029501076,90,90,0,Regular season
1996,0029501088,97,97,0,Regular season
1996,0029501107,113,113,0,Regular season
1996,0029501115,112,112,0,Regular season
1996,0029501134,98,98,0,Regular season
1996,0029501144,86,86,0,Regular season
1996,0029501158,110,110,0,Regular season
1996,0029501175,99,99,0,Regular season
1996,0029501188,103,103,0,Regular season
1997,0029600001,107,107,0,Regular season
1997,0029600019,115,115,0,Regular season
1997,0029600035,96,96,0,Regular season
1997,0029600043,106,106,0,Regular season
1997,0029600059,98,98,0,Regular season
1997,0029600066,104,104,0,Regular season
1997,0029600076,97,97,0,Regular season
1997,0029600094,103,103,0,Regular season
1997,0029600107,110,110,0,Regular season
1997,0029600120,97,97,0,Regular season
1997,0029600143,113,113,0,Regular season
1997,0029600153,110,110,0,Regular season
1997,0029600166,100,100,0,Regular season
1997,0029600178,88,88,0,Regular season
1997,0029600204,116,116,0,Regular season
1997,0029600216,97,97,0,Regular season
1997,0029600228,107,107,0,Regular season
1997,0029600244,114,114,0,Regular season
1997,0029600261,80,80,0,Regular season
1997,0029600266,89,89,0,Regular season
1997,0029600291,103,103,0,Regular season
1997,0029600300,113,113,0,Regular season
1997,0029600311,87,87,0,Regular season
1997,0029600330,129,129,0,Regular season
1997,0029600343,93,93,0,Regular season
1997,0029600359,111,111,0,Regular season
1997,0029600374,113,113,0,Regular season
1997,0029600381,95,95,0,Regular season
1997,0029600384,103,103,0,Regular season
1997,0029600403,102,102,0,Regular season
1997,0029600418,81,81,0,Regular season
1997,0029600437,110,110,0,Regular season
1997,0029600455,102,102,0,Regular season
1997,0029600485,116,116,0,Regular season
1997,0029600494,110,110,0,Regular season
1997,0029600510,108,108,0,Regular season
1997,0029600518,112,112,0,Regular season
1997,0029600533,100,100,0,Regular season
1997,0029600548,86,86,0,Regular season
1997,0029600565,88,88,0,Regular season
1997,0029600577,87,87,0,Regular season
1997,0029600596,110,110,0,Regular season
1997,0029600616,111,111,0,Regular season
1997,0029600630,111,111,0,Regular season
1997,0029600636,115,115,0,Regular season
1997,0029600655,91,91,0,Regular season
1997,0029600667,88,88,0,Regular season
1997,0029600673,90,90,0,Regular season
1997,0029600686,103,103,0,Regular season
1997,0029600709,89,89,0,Regular season
1997,0029600725,110,110,0,Regular season
1997,0029600739,134,134,0,Regular season
1997,0029600758,103,103,0,Regular season
1997,0029600771,120,120,0,Regular season
1997,0029600785,116,116,0,Regular season
1997,0029600805,70,70,0,Regular season
1997,0029600815,126,126,0,Regular season
1997,0029600835,108,108,0,Regular season
1997,0029600850,111,111,0,Regular season
1997,0029600865,104,104,0,Regular season
1997,0029600877,93,93,0,Regular season
1997,0029600888,117,117,0,Regular season
1997,0029600901,108,108,0,Regular season
1997,0029600912,98,98,0,Regular season
1997,0029600924,99,99,0,Regular season
1997,0029600948,89,89,0,Regular season
1997,0029600972,117,117,0,Regular season
1997,0029600977,103,103,0,Regular season
1997,0029600995,94,94,0,Regular season
1997,0029601011,96,96,0,Regular season
1997,0029601027,111,111,0,Regular season
1997,0029601042,111,111,0,Regular season
1997,0029601057,102,102,0,Regular season
1997,0029601066,84,84,0,Regular season
1997,0029601081,110,110,0,Regular season
1997,0029601089,128,128,0,Regular season
1997,0029601103,86,86,0,Regular season
1997,0029601105,105,105,0,Regular season
1997,0029601132,91,91,0,Regular season
1997,0029601142,117,117,0,Regular season
1997,0029601155,92,92,0,Regular season
1997,0029601176,101,101,0,Regular season
1998,0029700001,85,85,0,Regular season
1998,0029700018,94,94,0,Regular season
1998,0029700030,87,87,0,Regular season
1998,0029700048,94,94,0,Regular season
1998,0029700057,78,78,0,Regular season
1998,0029700069,99,99,0,Regular season
1998,0029700084,80,80,0,Regular season
1998,0029700092,83,83,0,Regular season
1998,0029700107,105,105,0,Regular season
1998,0029700118,79,79,0,Regular season
1998,0029700151,85,85,0,Regular season
1998,0029700157,111,111,0,Regular season
1998,0029700173,103,103,0,Regular season
1998,0029700182,90,90,0,Regular season
1998,0029700198,83,83,0,Regular season
1998,0029700206,88,88,0,Regular season
1998,0029700228,97,97,0,Regular season
1998,0029700245,84,84,0,Regular season
1998,0029700272,100,100,0,Regular season
1998,0029700280,98,98,0,Regular season
1998,0029700293,77,77,0,Regular season
1998,0029700305,97,97,0,Regular season
1998,0029700317,111,111,0,Regular season
1998,0029700335,104,104,0,Regular season
1998,0029700349,100,100,0,Regular season
1998,0029700375,94,94,0,Regular season
1998,0029700380,90,90,0,Regular season
1998,0029700396,97,97,0,Regular season
1998,0029700409,111,111,0,Regular season
1998,0029700416,95,95,0,Regular season
1998,0029700431,114,114,0,Regular season
1998,0029700442,105,105,0,Regular season
1998,0029700459,90,90,0,Regular season
1998,0029700467,72,72,0,Regular season
1998,0029700481,90,90,0,Regular season
1998,0029700492,87,87,0,Regular season
1998,0029700511,101,101,0,Regular season
1998,0029700525,96,96,0,Regular season
1998,0029700532,96,96,0,Regular season
1998,0029700546,106,106,0,Regular season
1998,0029700569,110,110,0,Regular season
1998,0029700578,100,100,0,Regular season
1998,0029700598,94,94,0,Regular season
1998,0029700613,103,103,0,Regular season
1998,0029700625,100,100,0,Regular season
1998,0029700635,87,87,0,Regular season
1998,0029700647,87,87,0,Regular season
1998,0029700657,111,111,0,Regular season
1998,0029700672,93,93,0,Regular season
1998,0029700686,93,93,0,Regular season
1998,0029700696,92,92,0,Regular season
1998,0029700712,112,112,0,Regular season
1998,0029700726,99,99,0,Regular season
1998,0029700738,105,105,0,Regular season
1998,0029700752,123,123,0,Regular season
1998,0029700769,94,94,0,Regular season
1998,0029700784,97,97,0,Regular season
1998,0029700799,101,101,0,Regular season
1998,0029700820,109,109,0,Regular season
1998,0029700838,118,118,0,Regular season
1998,0029700869,102,102,0,Regular season
1998,0029700884,106,106,0,Regular season
1998,0029700899,97,97,0,Regular season
1998,0029700917,96,96,0,Regular season
1998,0029700930,88,88,0,Regular season
1998,0029700938,90,90,0,Regular season
1998,0029700964,98,98,0,Regular season
1998,0029700977,102,102,0,Regular season
1998,0029700983,111,111,0,Regular season
1998,0029700997,85,85,0,Regular season
1998,0029701013,89,89,0,Regular season
1998,0029701030,104,104,0,Regular season
1998,0029701043,106,106,0,Regular season
1998,0029701066,107,107,0,Regular season
1998,0029701082,109,109,0,Regular season
1998,0029701092,103,103,0,Regular season
1998,0029701109,85,85,0,Regular season
1998,0029701123,87,87,0,Regular season
1998,0029701136,105,105,0,Regular season
1998,0029701154,79,79,0,Regular season
1998,0029701164,87,87,0,Regular season
1998,0029701177,111,111,0,Regular season
1999,0029800009,96,96,0,Regular season
1999,0029800024,89,89,0,Regular season
1999,0029800039,71,71,0,Regular season
1999,0029800056,68,68,0,Regular season
1999,0029800069,76,76,0,Regular season
1999,0029800085,67,67,0,Regular season
1999,0029800093,83,83,0,Regular season
1999,0029800107,91,91,0,Regular season
1999,0029800123,63,63,0,Regular season
1999,0029800132,77,77,0,Regular season
1999,0029800141,88,88,0,Regular season
1999,0029800157,80,80,0,Regular season
1999,0029800174,94,94,0,Regular season
1999,0029800179,90,90,0,Regular season
1999,0029800199,78,78,0,Regular season
1999,0029800205,86,86,0,Regular season
1999,0029800246,76,76,0,Regular season
1999,0029800250,103,103,0,Regular season
1999,0029800269,83,83,0,Regular season
1999,0029800279,76,76,0,Regular season
1999,0029800301,85,85,0,Regular season
1999,0029800320,94,94,0,Regular season
1999,0029800329,104,104,0,Regular season
1999,0029800338,87,87,0,Regular season
1999,0029800349,95,95,0,Regular season
1999,0029800368,90,90,0,Regular season
1999,0029800374,81,81,0,Regular season
1999,0029800390,81,81,0,Regular season
1999,0029800409,78,78,0,Regular season
1999,0029800424,91,91,0,Regular season
1999,0029800441,75,75,0,Regular season
1999,0029800450,68,68,0,Regular season
1999,0029800468,88,88,0,Regular season
1999,0029800481,89,89,0,Regular season
1999,0029800492,74,74,0,Regular season
1999,0029800514,49,49,0,Regular season
1999,0029800519,81,81,0,Regular season
1999,0029800536,74,74,0,Regular season
1999,0029800548,81,81,0,Regular season
1999,0029800561,70,70,0,Regular season
1999,0029800580,79,79,0,Regular season
1999,0029800595,83,83,0,Regular season
1999,0029800602,87,87,0,Regular season
1999,0029800620,71,71,0,Regular season
1999,0029800628,69,69,0,Regular season
1999,0029800645,93,93,0,Regular season
1999,0029800676,88,88,0,Regular season
1999,0029800686,101,101,0,Regular season
1999,0029800701,71,71,0,Regular season
1999,0029800719,83,83,0,Regular season
2000,0029900017,74,74,0,Regular season
2000,0029900031,87,87,0,Regular season
2000,0029900037,97,97,0,Regular season
2000,0029900056,80,80,0,Regular season
2000,0029900074,86,86,0,Regular season
2000,0029900085,92,92,0,Regular season
2000,0029900108,79,79,0,Regular season
2000,0029900117,81,81,0,Regular season
2000,0029900133,95,95,0,Regular season
2000,0029900142,86,86,0,Regular season
2000,0029900165,95,95,0,Regular season
2000,0029900176,78,78,0,Regular season
2000,0029900189,83,83,0,Regular season
2000,0029900219,95,95,0,Regular season
2000,0029900236,91,91,0,Regular season
2000,0029900265,93,93,0,Regular season
2000,0029900279,71,71,0,Regular season
2000,0029900284,87,87,0,Regular season
2000,0029900313,91,91,0,Regular season
2000,0029900323,74,74,0,Regular season
2000,0029900336,74,74,0,Regular season
2000,0029900351,84,84,0,Regular season
2000,0029900366,86,86,0,Regular season
2000,0029900380,76,76,0,Regular season
2000,0029900392,91,91,0,Regular season
2000,0029900407,77,77,0,Regular season
2000,0029900417,76,76,0,Regular season
2000,0029900428,63,63,0,Regular season
2000,0029900444,77,77,0,Regular season
2000,0029900457,110,110,0,Regular season
2000,0029900465,96,96,0,Regular season
2000,0029900485,88,88,0,Regular season
2000,0029900492,94,94,0,Regular season
2000,0029900510,83,83,0,Regular season
2000,0029900520,90,90,0,Regular season
2000,0029900539,92,92,0,Regular season
2000,0029900548,86,86,0,Regular season
2000,0029900568,98,98,0,Regular season
2000,0029900580,83,83,0,Regular season
2000,0029900587,89,89,0,Regular season
2000,0029900609,90,90,0,Regular season
2000,0029900617,89,89,0,Regular season
2000,0029900638,81,81,0,Regular season
2000,0029900646,88,88,0,Regular season
2000,0029900661,76,76,0,Regular season
2000,0029900675,100,100,0,Regular season
2000,0029900686,80,80,0,Regular season
2000,0029900697,86,86,0,Regular season
2000,0029900708,76,76,0,Regular season
2000,0029900723,83,83,0,Regular season
2000,0029900739,74,74,0,Regular season
2000,0029900761,81,81,0,Regular season
2000,0029900774,83,83,0,Regular season
2000,0029900784,78,78,0,Regular season
2000,0029900797,90,90,0,Regular season
2000,0029900810,80,80,0,Regular season
2000,0029900826,110,110,0,Regular season
2000,0029900839,84,84,0,Regular season
2000,0029900861,89,89,0,Regular season
2000,0029900870,67,67,0,Regular season
2000,0029900879,74,74,0,Regular season
2000,0029900905,79,79,0,Regular season
2000,0029900919,74,74,0,Regular season
2000,0029900936,92,92,0,Regular season
2000,0029900940,88,88,0,Regular season
2000,0029900958,86,86,0,Regular season
2000,0029900971,67,67,0,Regular season
2000,0029900988,70,70,0,Regular season
2000,0029901004,78,78,0,Regular season
2000,0029901022,81,81,0,Regular season
2000,0029901027,80,80,0,Regular season
2000,0029901043,87,87,0,Regular season
2000,0029901050,83,83,0,Regular season
2000,0029901062,73,73,0,Regular season
2000,0029901077,90,90,0,Regular season
2000,0029901093,79,79,0,Regular season
2000,0029901115,100,100,0,Regular season
2000,0029901131,103,103,0,Regular season
2000,0029901135,91,91,0,Regular season
2000,0029901154,84,84,0,Regular season
2000,0029901170,89,89,0,Regular season
2000,0029901180,91,91,0,Regular season
2001,0020000006,81,81,0,Regular season
2001,0020000033,82,82,0,Regular season
2001,0020000039,81,81,0,Regular season
2001,0020000056,83,83,0,Regular season
2001,0020000074,95,95,0,Regular season
2001,0020000091,75,75,0,Regular season
2001,0020000106,83,83,0,Regular season
2001,0020000122,85,85,0,Regular season
2001,0020000141,64,64,0,Regular season
2001,0020000147,96,96,0,Regular season
2001,0020000158,77,77,0,Regular season
2001,0020000169,71,71,0,Regular season
2001,0020000194,89,89,0,Regular season
2001,0020000203,76,76,0,Regular season
2001,0020000217,91,91,0,Regular season
2001,0020000229,86,86,0,Regular season
2001,0020000255,90,90,0,Regular season
2001,0020000265,88,88,0,Regular season
2001,0020000279,86,86,0,Regular season
2001,0020000289,81,81,0,Regular season
2001,0020000300,80,80,0,Regular season
2001,0020000312,104,104,0,Regular season
2001,0020000331,74,74,0,Regular season
2001,0020000340,91,91,0,Regular season
2001,0020000355,85,85,0,Regular season
2001,0020000371,88,88,0,Regular season
2001,0020000388,93,93,0,Regular season
2001,0020000415,105,105,0,Regular season
2001,0020000422,68,68,0,Regular season
2001,0020000439,86,86,0,Regular season
2001,0020000446,70,70,0,Regular season
2001,0020000462,98,98,0,Regular season
2001,0020000489,91,91,0,Regular season
2001,0020000494,95,95,0,Regular season
2001,0020000516,85,85,0,Regular season
2001,0020000531,81,81,0,Regular season
2001,0020000538,104,104,0,Regular season
2001,0020000552,88,88,0,Regular season
2001,0020000560,110,110,0,Regular season
2001,0020000574,103,103,0,Regular season
2001,0020000591,100,100,0,Regular season
2001,0020000602,86,86,0,Regular season
2001,0020000622,80,80,0,Regular season
2001,0020000644,81,81,0,Regular season
2001,0020000660,91,91,0,Regular season
2001,0020000677,84,84,0,Regular season
2001,0020000688,82,82,0,Regular season
2001,0020000695,80,80,0,Regular season
2001,0020000714,96,96,0,Regular season
2001,0020000743,89,89,0,Regular season
2001,0020000758,84,84,0,Regular season
2001,0020000766,92,92,0,Regular season
2001,0020000781,80,80,0,Regular season
2001,0020000797,90,90,0,Regular season
2001,0020000811,78,78,0,Regular season
2001,0020000826,78,78,0,Regular season
2001,0020000844,81,81,0,Regular season
2001,0020000847,122,122,0,Regular season
2001,0020000869,87,87,0,Regular season
2001,0020000892,75,75,0,Regular season
2001,0020000903,90,90,0,Regular season
2001,0020000914,94,94,0,Regular season
2001,0020000930,67,67,0,Regular season
2001,0020000946,80,80,0,Regular season
2001,0020000951,80,80,0,Regular season
2001,0020000971,95,95,0,Regular season
2001,0020000978,81,81,0,Regular season
2001,0020000994,93,93,0,Regular season
2001,0020001004,98,98,0,Regular season
2001,0020001012,104,104,0,Regular season
2001,0020001033,104,104,0,Regular season
2001,0020001050,90,90,0,Regular season
2001,0020001068,83,83,0,Regular season
2001,0020001083,88,88,0,Regular season
2001,0020001092,93,93,0,Regular season
2001,0020001106,88,88,0,Regular season
2001,0020001118,84,84,0,Regular season
2001,0020001126,113,113,0,Regular season
2001,0020001143,83,83,0,Regular season
2001,0020001159,86,86,0,Regular season
2001,0020001170,100,100,0,Regular season
2001,0020001181,92,92,0,Regular season
2002,0020100016,73,73,0,Regular season
2002,0020100028,82,82,0,Regular season
2002,0020100039,84,84,0,Regular season
2002,0020100067,73,73,0,Regular season
2002,0020100073,74,74,0,Regular season
2002,0020100089,85,85,0,Regular season
2002,0020100106,93,93,0,Regular season
2002,0020100114,102,102,0,Regular season
2002,0020100128,71,71,0,Regular season
2002,0020100139,88,88,0,Regular season
2002,0020100159,92,92,0,Regular season
2002,0020100179,71,71,0,Regular season
2002,0020100198,68,68,0,Regular season
2002,0020100216,78,78,0,Regular season
2002,0020100231,76,76,0,Regular season
2002,0020100250,103,103,0,Regular season
2002,0020100255,74,74,0,Regular season
2002,0020100266,83,83,0,Regular season
2002,0020100280,87,87,0,Regular season
2002,0020100296,93,93,0,Regular season
2002,0020100315,101,101,0,Regular season
2002,0020100323,79,79,0,Regular season
2002,0020100339,84,84,0,Regular season
2002,0020100357,91,91,0,Regular season
2002,0020100375,74,74,0,Regular season
2002,0020100393,85,85,0,Regular season
