loc_x,loc_y,shot_distance,shot_made,shot_type
7,30,3,False,2PT
0,0,0,True,2PT
-4,11,1,True,2PT
27,272,27,False,3PT
229,78,24,False,3PT
-10,-4,1,True,2PT
2,29,2,True,2PT
115,227,25,False,3PT
224,-2,22,True,3PT
-210,131,24,False,3PT
-9,26,2,True,2PT
-199,174,26,False,3PT
97,101,14,True,2PT
159,287,32,False,3PT
-114,225,25,False,3PT
172,253,30,False,3PT
237,61,24,False,3PT
6,5,0,True,2PT
-2,16,1,True,2PT
-162,125,20,True,2PT
0,-2,0,True,2PT
-85,243,25,True,3PT
38,93,10,False,2PT
224,146,26,True,3PT
205,216,29,False,3PT
10,16,1,True,2PT
1,9,0,True,2PT
-179,173,24,False,3PT
88,82,12,True,2PT
-224,105,24,True,3PT
1,151,15,False,2PT
237,20,23,False,3PT
65,52,8,False,2PT
15,13,1,True,2PT
-100,9,10,False,2PT
230,8,23,False,3PT
158,10,15,True,2PT
235,13,23,True,3PT
10,251,25,False,3PT
0,96,9,False,2PT
0,0,0,True,2PT
1,13,1,True,2PT
-137,206,24,True,3PT
-4,8,0,False,2PT
6,43,4,True,2PT
-11,14,1,False,2PT
-6,8,1,True,2PT
-7,8,1,True,2PT
118,64,13,True,2PT
-2,18,1,True,2PT
87,246,26,True,3PT
-36,260,26,True,3PT
6,90,9,True,2PT
-237,23,23,True,3PT
-66,259,26,False,3PT
-4,26,2,True,2PT
-138,221,26,True,3PT
-219,130,25,False,3PT
232,63,24,True,3PT
-119,243,27,False,3PT
-2,16,1,True,2PT
-11,20,2,True,2PT
-230,132,26,False,3PT
-151,214,26,False,3PT
1,5,0,True,2PT
-2,8,0,True,2PT
7,7,0,False,2PT
4,257,25,False,3PT
-85,243,25,True,3PT
2,10,1,True,2PT
-127,232,26,False,3PT
72,62,9,True,2PT
1,39,3,False,2PT
0,0,0,False,2PT
-4,13,1,True,2PT
-238,38,24,False,3PT
-174,188,25,True,3PT
-9,43,4,False,2PT
230,-4,23,True,3PT
39,25,4,True,2PT
2,20,2,True,2PT
4,13,1,False,2PT
-54,251,25,False,3PT
-13,17,2,True,2PT
-234,76,24,False,3PT
229,58,23,True,3PT
-9,99,9,True,2PT
2,12,1,True,2PT
-34,53,6,False,2PT
0,0,0,True,2PT
-161,204,25,False,3PT
131,230,26,False,3PT
-237,13,23,True,3PT
13,260,26,True,3PT
190,175,25,True,3PT
130,218,25,False,3PT
-150,194,24,False,3PT
-77,235,24,False,3PT
15,73,7,True,2PT
78,239,25,True,3PT
6,-1,0,True,2PT
1,-4,0,True,2PT
54,240,24,True,3PT
71,245,25,False,3PT
5,26,2,True,2PT
-6,11,1,False,2PT
-5,-2,0,True,2PT
16,103,10,True,2PT
-26,17,3,False,2PT
-239,4,23,True,3PT
-6,22,2,True,2PT
-230,-10,23,False,3PT
6,-2,0,False,2PT
-18,16,2,False,2PT
233,14,23,False,3PT
-208,122,24,False,3PT
-33,94,9,False,2PT
4,1,0,True,2PT
4,-4,0,True,2PT
-5,16,1,True,2PT
9,-2,0,False,2PT
27,3,2,False,2PT
5,-1,0,True,2PT
-2,3,0,False,2PT
237,1,23,False,3PT
-135,210,24,False,3PT
235,4,23,True,3PT
-6,-6,0,True,2PT
-5,-5,0,True,2PT
234,74,24,True,3PT
40,30,5,False,2PT
-1,-5,0,True,2PT
130,222,25,True,3PT
-207,134,24,True,3PT
-113,215,24,False,3PT
-1,-5,0,True,2PT
12,1,1,True,2PT
-5,57,5,False,2PT
0,0,0,False,2PT
-135,199,24,True,3PT
-4,-10,1,True,2PT
-162,195,25,False,3PT
-17,254,25,False,3PT
5,18,1,True,2PT
-11,53,5,False,2PT
227,4,22,True,3PT
235,-13,23,True,3PT
6,10,1,True,2PT
-55,253,25,True,3PT
-56,92,10,True,2PT
-235,36,23,False,3PT
-9,59,5,False,2PT
0,0,0,True,2PT
235,-17,23,False,3PT
-10,8,1,True,2PT
-134,32,13,False,2PT
-235,91,25,False,3PT
-232,104,25,True,3PT
118,233,26,False,3PT
-158,210,26,False,3PT
20,254,25,False,3PT
-2,8,0,False,2PT
-31,254,25,False,3PT
2,11,1,True,2PT
31,264,26,False,3PT
25,47,5,False,2PT
230,-4,23,False,3PT
-2,6,0,False,2PT
2,5,0,True,2PT
-62,80,10,False,2PT
154,209,25,True,3PT
-2,12,1,False,2PT
161,197,25,True,3PT
136,216,25,True,3PT
227,-4,22,False,3PT
158,199,25,False,3PT
229,63,23,False,3PT
-2,162,16,False,2PT
2,105,10,True,2PT
12,16,2,False,2PT
-2,20,2,False,2PT
-125,215,24,True,3PT
7,18,1,True,2PT
-60,244,25,False,3PT
227,43,23,False,3PT
-15,16,2,True,2PT
228,20,22,True,3PT
31,262,26,False,3PT
-163,205,26,True,3PT
-15,64,6,False,2PT
-15,8,1,True,2PT
-13,4,1,True,2PT
0,77,7,True,2PT
-10,-1,1,True,2PT
-2,21,2,True,2PT
-10,84,8,True,2PT
33,58,6,True,2PT
4,9,0,False,2PT
237,4,23,False,3PT
9,20,2,True,2PT
194,157,24,False,3PT
-32,32,4,True,2PT
1,-2,0,True,2PT
10,-5,1,True,2PT
-228,24,22,True,3PT
-228,31,23,False,3PT
-109,216,24,True,3PT
-2,92,9,False,2PT
-4,-2,0,True,2PT
-5,-1,0,True,2PT
-75,246,25,False,3PT
37,250,25,False,3PT
13,16,2,True,2PT
154,195,24,False,3PT
33,50,5,True,2PT
-5,3,0,False,2PT
13,192,19,True,2PT
153,210,25,False,3PT
7,-4,0,True,2PT
4,0,0,False,2PT
26,46,5,True,2PT
2,114,11,True,2PT
39,14,4,False,2PT
-142,209,25,False,3PT
-4,-5,0,True,2PT
25,6,2,False,2PT
0,0,0,True,2PT
-82,226,24,True,3PT
-18,16,2,False,2PT
-11,-10,1,True,2PT
11,69,6,True,2PT
-227,6,22,False,3PT
1,9,0,False,2PT
39,10,4,False,2PT
158,225,27,False,3PT
-1,5,0,True,2PT
12,11,1,False,2PT
154,205,25,False,3PT
-65,251,25,True,3PT
-165,187,24,True,3PT
-118,221,25,True,3PT
-5,13,1,True,2PT
15,252,25,True,3PT
102,245,26,True,3PT
5,8,0,True,2PT
-241,45,24,False,3PT
9,5,1,True,2PT
-12,4,1,True,2PT
-7,264,26,False,3PT
0,0,0,False,2PT
2,-5,0,True,2PT
241,-5,24,False,3PT
-15,252,25,False,3PT
-224,74,23,False,3PT
-5,340,34,False,3PT
9,13,1,True,2PT
-67,18,6,False,2PT
-1,10,1,True,2PT
9,6,1,True,2PT
-7,10,1,True,2PT
224,-12,22,True,3PT
-125,225,25,False,3PT
10,6,1,True,2PT
36,106,11,False,2PT
-33,48,5,False,2PT
59,4,5,False,2PT
-238,-12,23,False,3PT
0,14,1,True,2PT
-137,205,24,False,3PT
-162,199,25,False,3PT
13,63,6,False,2PT
232,83,24,False,3PT
-228,4,22,False,3PT
-172,178,24,False,3PT
9,13,1,True,2PT
-222,-12,22,False,3PT
175,194,26,False,3PT
0,0,0,False,2PT
-200,169,26,False,3PT
-227,12,22,True,3PT
-10,7,1,False,2PT
0,0,0,False,2PT
-21,49,5,False,2PT
235,100,25,True,3PT
-110,237,26,False,3PT
9,2,0,True,2PT
69,165,17,False,2PT
151,201,25,False,3PT
-11,252,25,True,3PT
241,-19,24,True,3PT
210,144,25,True,3PT
-34,81,8,True,2PT
-13,12,1,True,2PT
40,42,5,False,2PT
-11,8,1,True,2PT
-132,246,27,False,3PT
109,232,25,True,3PT
9,38,3,False,2PT
15,90,9,True,2PT
15,46,4,False,2PT
-135,242,27,False,3PT
-136,235,27,False,3PT
-37,53,6,False,2PT
221,27,22,True,3PT
7,-3,0,False,2PT
-5,23,2,True,2PT
10,8,1,True,2PT
157,191,24,False,3PT
-237,-5,23,False,3PT
75,1,7,True,2PT
131,226,26,False,3PT
7,272,27,False,3PT
10,7,1,True,2PT
-134,217,25,True,3PT
-21,11,2,True,2PT
15,211,21,False,2PT
4,15,1,False,2PT
16,13,2,True,2PT
-13,9,1,False,2PT
-222,74,23,True,3PT
-7,59,5,False,2PT
5,5,0,True,2PT
-221,-12,22,True,3PT
12,10,1,True,2PT
-13,13,1,False,2PT
12,14,1,False,2PT
0,0,0,False,2PT
-61,247,25,True,3PT
-7,13,1,True,2PT
17,4,1,False,2PT
34,92,9,False,2PT
18,62,6,False,2PT
232,4,23,False,3PT
55,16,5,True,2PT
-12,13,1,False,2PT
7,251,25,False,3PT
-10,11,1,True,2PT
12,14,1,False,2PT
-5,266,26,True,3PT
148,224,26,False,3PT
-13,6,1,True,2PT
131,219,25,False,3PT
154,227,27,True,3PT
-123,27,12,False,2PT
140,220,26,False,3PT
-56,89,10,False,2PT
-153,194,24,False,3PT
-2,68,6,True,2PT
36,52,6,False,2PT
0,0,0,False,2PT
9,3,0,True,2PT
-232,-11,23,True,3PT
22,8,2,True,2PT
15,13,1,False,2PT
-118,226,25,True,3PT
36,31,4,False,2PT
12,4,1,False,2PT
9,8,1,True,2PT
5,17,1,True,2PT
-2,13,1,False,2PT
0,0,0,False,2PT
-230,-13,23,True,3PT
-134,220,25,False,3PT
151,208,25,False,3PT
11,250,25,True,3PT
-229,-6,22,False,3PT
-13,6,1,False,2PT
240,118,26,True,3PT
11,252,25,True,3PT
-80,146,16,False,2PT
170,197,26,False,3PT
2,8,0,True,2PT
11,-1,1,True,2PT
-1,86,8,False,2PT
-5,97,9,False,2PT
17,268,26,False,3PT
-10,5,1,True,2PT
-2,-6,0,True,2PT
92,251,26,False,3PT
-66,117,13,True,2PT
6,5,0,True,2PT
227,74,23,False,3PT
-153,216,26,False,3PT
4,5,0,True,2PT
11,272,27,False,3PT
1,2,0,False,2PT
-88,247,26,False,3PT
33,249,25,False,3PT
49,7,4,False,2PT
-20,70,7,False,2PT
0,0,0,True,2PT
9,17,1,False,2PT
-230,28,23,False,3PT
170,200,26,False,3PT
53,-1,5,True,2PT
-10,37,3,True,2PT
-59,88,10,False,2PT
-136,233,26,False,3PT
-4,4,0,True,2PT
-163,225,27,False,3PT
81,-8,8,True,2PT
-91,249,26,True,3PT
132,50,14,False,2PT
-26,257,25,False,3PT
-1,1,0,True,2PT
200,11,20,True,2PT
5,5,0,True,2PT
-55,253,25,False,3PT
-153,214,26,True,3PT
-81,242,25,False,3PT
-178,197,26,False,3PT
-26,107,11,False,2PT
-179,181,25,False,3PT
-15,15,2,False,2PT
146,209,25,False,3PT
7,62,6,True,2PT
-233,-1,23,False,3PT
-13,15,1,False,2PT
-72,254,26,False,3PT
-20,12,2,False,2PT
10,5,1,False,2PT
2,34,3,True,2PT
80,241,25,True,3PT
36,1,3,False,2PT
54,59,7,True,2PT
-33,11,3,False,2PT
0,0,0,True,2PT
-10,-3,1,True,2PT
6,1,0,True,2PT
21,11,2,False,2PT
12,8,1,True,2PT
6,46,4,True,2PT
173,210,27,False,3PT
-12,7,1,True,2PT
49,60,7,False,2PT
-12,58,5,True,2PT
-137,210,25,True,3PT
-229,11,22,False,3PT
228,-24,22,True,3PT
-1,69,6,False,2PT
-4,13,1,True,2PT
62,10,6,False,2PT
-16,253,25,True,3PT
7,38,3,False,2PT
-230,-16,23,False,3PT
-237,-10,23,True,3PT
-44,73,8,True,2PT
86,238,25,False,3PT
-225,47,22,False,3PT
-244,13,24,False,3PT
0,0,0,True,2PT
-4,28,2,False,2PT
-66,186,19,False,2PT
203,141,24,True,3PT
75,254,26,False,3PT
-40,253,25,False,3PT
-126,154,19,False,2PT
-102,231,25,True,3PT
6,8,1,True,2PT
-32,14,3,False,2PT
18,266,26,False,3PT
-81,226,24,True,3PT
13,13,1,True,2PT
17,20,2,False,2PT
-234,-22,23,True,3PT
-23,0,2,False,2PT
-12,247,24,False,3PT
112,221,24,False,3PT
91,240,25,False,3PT
-18,0,1,True,2PT
-69,210,22,False,2PT
26,83,8,False,2PT
59,14,6,True,2PT
180,177,25,True,3PT
-5,8,0,True,2PT
159,225,27,False,3PT
-6,11,1,True,2PT
-223,108,24,False,3PT
-77,245,25,True,3PT
12,16,2,False,2PT
48,55,7,False,2PT
-22,3,2,False,2PT
-4,14,1,True,2PT
230,-17,23,False,3PT
0,0,0,True,2PT
225,-7,22,False,3PT
-13,19,2,False,2PT
-109,222,24,True,3PT
157,194,24,False,3PT
-10,11,1,False,2PT
-2,6,0,True,2PT
1,9,0,False,2PT
-2,93,9,False,2PT
-9,10,1,False,2PT
132,241,27,True,3PT
125,153,19,False,2PT
-202,147,24,False,3PT
-234,-13,23,False,3PT
-235,-8,23,False,3PT
-125,216,24,False,3PT
9,5,1,True,2PT
-12,13,1,False,2PT
0,0,0,True,2PT
11,6,1,True,2PT
-148,218,26,False,3PT
4,11,1,True,2PT
-2,11,1,True,2PT
232,-12,23,True,3PT
-6,11,1,True,2PT
-99,246,26,False,3PT
-235,71,24,True,3PT
-10,62,6,True,2PT
5,10,1,True,2PT
9,15,1,False,2PT
9,11,1,True,2PT
-4,10,1,True,2PT
6,9,1,True,2PT
-185,173,25,False,3PT
66,246,25,False,3PT
-7,14,1,False,2PT
132,158,20,False,2PT
-36,11,3,False,2PT
-132,225,26,False,3PT
-80,255,26,False,3PT
-55,63,8,True,2PT
34,250,25,True,3PT
59,243,25,False,3PT
233,41,23,True,3PT
-2,13,1,True,2PT
143,-4,14,True,2PT
32,42,5,True,2PT
12,251,25,False,3PT
-62,199,20,False,2PT
-214,150,26,False,3PT
17,15,2,True,2PT
130,216,25,False,3PT
-157,183,24,True,3PT
-159,189,24,False,3PT
120,239,26,False,3PT
132,229,26,False,3PT
0,0,0,True,2PT
200,188,27,False,3PT
-11,3,1,True,2PT
11,42,4,False,2PT
-62,247,25,True,3PT
16,25,2,False,2PT
-12,10,1,True,2PT
-54,252,25,False,3PT
227,14,22,True,3PT
-10,96,9,True,2PT
-4,6,0,True,2PT
37,15,3,True,2PT
223,150,26,False,3PT
-225,83,23,False,3PT
9,6,1,True,2PT
-164,212,26,False,3PT
5,2,0,True,2PT
36,11,3,False,2PT
1,36,3,False,2PT
-7,22,2,False,2PT
127,225,25,True,3PT
-189,170,25,False,3PT
0,0,0,False,2PT
17,11,2,True,2PT
2,13,1,False,2PT
9,12,1,True,2PT
-137,226,26,False,3PT
225,-5,22,True,3PT
225,-3,22,False,3PT
59,10,5,False,2PT
-5,15,1,False,2PT
-113,228,25,False,3PT
-161,202,25,False,3PT
1,5,0,True,2PT
154,-13,15,False,2PT
-239,-3,23,True,3PT
-137,214,25,False,3PT
-178,190,26,False,3PT
-28,41,4,True,2PT
43,28,5,False,2PT
205,133,24,True,3PT
-1,4,0,True,2PT
4,8,0,True,2PT
-42,263,26,True,3PT
-184,179,25,False,3PT
-99,243,26,False,3PT
-2,12,1,True,2PT
-164,204,26,True,3PT
-230,48,23,True,3PT
-47,254,25,False,3PT
-18,7,1,False,2PT
-184,173,25,True,3PT
13,70,7,True,2PT
36,8,3,True,2PT
-12,11,1,True,2PT
16,168,16,True,2PT
-31,43,5,False,2PT
2,4,0,False,2PT
172,180,24,False,3PT
-222,62,23,False,3PT
-222,-6,22,False,3PT
-4,11,1,True,2PT
-25,-6,2,False,2PT
-26,0,2,False,2PT
-225,-10,22,False,3PT
105,246,26,True,3PT
66,247,25,True,3PT
9,6,1,True,2PT
-7,13,1,True,2PT
-108,221,24,True,3PT
16,260,26,False,3PT
6,74,7,False,2PT
-5,13,1,False,2PT
-228,-13,22,False,3PT
-91,124,15,False,2PT
107,240,26,False,3PT
0,0,0,True,2PT
-163,183,24,True,3PT
175,194,26,False,3PT
136,8,13,False,2PT
-110,234,25,True,3PT
16,10,1,True,2PT
175,205,26,False,3PT
4,13,1,True,2PT
11,5,1,True,2PT
4,5,0,True,2PT
232,8,23,False,3PT
11,10,1,True,2PT
-21,13,2,True,2PT
0,-1,0,True,2PT
-2,20,2,False,2PT
159,214,26,True,3PT
70,247,25,False,3PT
-151,218,26,False,3PT
22,24,3,False,2PT
0,0,0,True,2PT
-234,0,23,True,3PT
185,173,25,False,3PT
26,13,2,True,2PT
25,13,2,False,2PT
-104,232,25,False,3PT
206,130,24,True,3PT
109,40,11,True,2PT
-4,13,1,True,2PT
126,228,26,True,3PT
-25,264,26,True,3PT
-18,58,6,True,2PT
-49,277,28,False,3PT
0,0,0,True,2PT
69,254,26,False,3PT
-9,13,1,True,2PT
225,-13,22,False,3PT
-10,95,9,True,2PT
-16,73,7,True,2PT
-138,155,20,True,2PT
-142,214,25,False,3PT
-17,31,3,False,2PT
-62,253,26,True,3PT
102,236,25,False,3PT
10,10,1,True,2PT
240,18,24,True,3PT
-89,254,26,False,3PT
-5,8,0,True,2PT
124,226,25,False,3PT
5,31,3,False,2PT
7,5,0,True,2PT
11,7,1,True,2PT
189,160,24,False,3PT
-224,125,25,True,3PT
213,134,25,False,3PT
5,0,0,True,2PT
28,4,2,False,2PT
-18,13,2,False,2PT
-234,-3,23,True,3PT
-55,32,6,False,2PT
7,13,1,False,2PT
1,13,1,True,2PT
15,18,2,False,2PT
225,-10,22,False,3PT
-18,158,15,True,2PT
11,13,1,True,2PT
176,199,26,False,3PT
-159,199,25,False,3PT
-116,242,26,False,3PT
-65,149,16,True,2PT
-10,12,1,True,2PT
6,10,1,True,2PT
-114,46,12,True,2PT
-1,4,0,True,2PT
66,37,7,True,2PT
15,8,1,True,2PT
5,260,26,False,3PT
2,55,5,True,2PT
7,12,1,True,2PT
-153,243,28,False,3PT
10,2,1,True,2PT
16,12,2,False,2PT
-4,10,1,False,2PT
142,223,26,True,3PT
10,10,1,True,2PT
148,78,16,True,2PT
15,-5,1,True,2PT
-33,272,27,True,3PT
223,120,25,True,3PT
9,12,1,True,2PT
218,127,25,False,3PT
-140,210,25,False,3PT
-7,12,1,True,2PT
25,425,42,True,3PT
26,54,5,False,2PT
18,12,2,True,2PT
127,228,26,False,3PT
-18,91,9,True,2PT
-136,216,25,False,3PT
23,7,2,False,2PT
-233,13,23,False,3PT
2,63,6,True,2PT
-9,10,1,True,2PT
-134,217,25,False,3PT
-172,190,25,False,3PT
97,249,26,True,3PT
-1,294,29,False,3PT
-229,37,23,False,3PT
-11,12,1,False,2PT
134,209,24,False,3PT
-55,275,28,False,3PT
-70,20,7,False,2PT
127,225,25,True,3PT
140,222,26,False,3PT
178,186,25,False,3PT
1,13,1,True,2PT
-157,203,25,True,3PT
29,102,10,False,2PT
-127,218,25,False,3PT
-238,37,24,False,3PT
-205,143,24,False,3PT
38,74,8,False,2PT
29,72,7,False,2PT
-172,178,24,False,3PT
-13,20,2,False,2PT
2,59,5,False,2PT
184,178,25,False,3PT
202,173,26,False,3PT
-1,40,4,False,2PT
0,27,2,False,2PT
-222,-11,22,False,3PT
-31,56,6,False,2PT
-12,11,1,False,2PT
15,42,4,True,2PT
42,250,25,True,3PT
95,-2,9,False,2PT
-17,57,5,True,2PT
-239,37,24,False,3PT
18,15,2,True,2PT
67,253,26,False,3PT
-7,4,0,True,2PT
-2,247,24,True,3PT
185,189,26,False,3PT
159,200,25,True,3PT
-232,-5,23,False,3PT
11,4,1,True,2PT
-2,8,0,True,2PT
58,247,25,False,3PT
179,184,25,False,3PT
93,-10,9,False,2PT
-54,246,25,False,3PT
26,72,7,True,2PT
-223,-12,22,True,3PT
-11,14,1,True,2PT
-10,37,3,False,2PT
-5,8,0,True,2PT
-227,-33,22,False,3PT
-2,11,1,True,2PT
-153,217,26,False,3PT
-80,248,26,True,3PT
-21,2,2,True,2PT
-22,16,2,False,2PT
217,138,25,False,3PT
-33,41,5,True,2PT
69,272,28,False,3PT
-132,232,26,False,3PT
2,10,1,True,2PT
55,23,5,False,2PT
116,8,11,True,2PT
-64,249,25,False,3PT
47,265,26,True,3PT
-225,63,23,False,3PT
0,0,0,False,2PT
107,235,25,False,3PT
-158,201,25,False,3PT
-74,65,9,False,2PT
230,38,23,False,3PT
-229,75,24,False,3PT
69,249,25,False,3PT
-45,26,5,True,2PT
-4,25,2,True,2PT
-85,253,26,False,3PT
192,174,25,False,3PT
-109,248,27,False,3PT
227,18,22,False,3PT
77,264,27,False,3PT
175,175,24,False,3PT
-20,15,2,True,2PT
183,159,24,False,3PT
119,29,12,True,2PT
-227,58,23,False,3PT
-152,228,27,True,3PT
-214,134,25,False,3PT
-159,216,26,False,3PT
-178,188,25,True,3PT
225,6,22,True,3PT
44,12,4,False,2PT
224,-5,22,False,3PT
153,211,26,False,3PT
78,125,14,True,2PT
45,20,4,False,2PT
-6,25,2,False,2PT
-11,14,1,False,2PT
13,5,1,False,2PT
38,17,4,False,2PT
-112,37,11,True,2PT
34,98,10,True,2PT
26,14,2,True,2PT
-154,206,25,True,3PT
42,51,6,True,2PT
-151,53,16,False,2PT
34,32,4,False,2PT
107,227,25,True,3PT
-119,243,27,True,3PT
125,221,25,False,3PT
1,250,25,True,3PT
39,25,4,False,2PT
-232,51,23,True,3PT
34,20,3,False,2PT
223,103,24,True,3PT
-75,80,10,False,2PT
39,72,8,False,2PT
97,247,26,True,3PT
-55,253,25,True,3PT
-243,50,24,False,3PT
18,15,2,True,2PT
207,149,25,False,3PT
-4,4,0,True,2PT
34,73,8,False,2PT
43,8,4,True,2PT
11,35,3,True,2PT
37,52,6,True,2PT
20,142,14,True,2PT
-126,243,27,False,3PT
-42,17,4,True,2PT
135,210,24,False,3PT
-9,14,1,True,2PT
-235,25,23,True,3PT
80,281,29,True,3PT
-2,11,1,True,2PT
191,172,25,False,3PT
-227,43,23,False,3PT
-154,205,25,True,3PT
39,38,5,False,2PT
31,252,25,False,3PT
-32,-1,3,True,2PT
-18,4,1,True,2PT
-43,5,4,True,2PT
127,230,26,False,3PT
9,13,1,True,2PT
17,34,3,True,2PT
37,-1,3,True,2PT
-147,223,26,False,3PT
56,260,26,False,3PT
-243,64,25,False,3PT
0,0,0,False,2PT
33,-5,3,False,2PT
208,143,25,True,3PT
-34,4,3,True,2PT
-116,148,18,False,2PT
183,184,25,False,3PT
39,1,3,True,2PT
-69,109,12,False,2PT
61,-1,6,False,2PT
-13,55,5,False,2PT
0,15,1,False,2PT
0,0,0,False,2PT
54,-1,5,True,2PT
-45,4,4,False,2PT
-1,62,6,True,2PT
-33,70,7,False,2PT
132,218,25,True,3PT
-53,7,5,False,2PT
-38,0,3,True,2PT
70,248,25,True,3PT
-38,47,6,False,2PT
-44,21,4,False,2PT
214,142,25,False,3PT
71,38,8,False,2PT
-6,10,1,True,2PT
28,27,3,True,2PT
0,39,3,False,2PT
-96,64,11,False,2PT
5,38,3,True,2PT
61,251,25,True,3PT
-7,59,5,True,2PT
26,2,2,False,2PT
-239,37,24,False,3PT
0,62,6,True,2PT
48,59,7,False,2PT
-44,19,4,True,2PT
-44,5,4,True,2PT
5,59,5,True,2PT
186,236,30,False,3PT
32,21,3,True,2PT
234,32,23,True,3PT
71,258,26,True,3PT
70,21,7,False,2PT
175,208,27,True,3PT
-36,20,4,False,2PT
44,16,4,False,2PT
-230,21,23,False,3PT
-39,11,4,False,2PT
22,24,3,True,2PT
245,40,24,False,3PT
-213,161,26,True,3PT
-34,19,3,False,2PT
20,256,25,False,3PT
70,17,7,False,2PT
-112,256,27,True,3PT
56,9,5,False,2PT
-10,53,5,True,2PT
152,246,28,False,3PT
-28,15,3,False,2PT
-233,45,23,False,3PT
-227,146,26,False,3PT
192,178,26,False,3PT
11,272,27,True,3PT
34,273,27,True,3PT
179,215,27,False,3PT
225,153,27,False,3PT
-48,269,27,False,3PT
37,51,6,True,2PT
47,36,5,False,2PT
-113,246,27,False,3PT
55,6,5,False,2PT
2,59,5,True,2PT
-32,20,3,False,2PT
-154,257,29,False,3PT
-216,167,27,True,3PT
237,40,24,True,3PT
184,42,18,True,2PT
1,9,0,True,2PT
94,256,27,False,3PT
0,14,1,True,2PT
4,17,1,False,2PT
-1,10,1,True,2PT
-58,246,25,False,3PT
-37,-4,3,False,2PT
225,24,22,True,3PT
-227,31,22,True,3PT
-161,209,26,False,3PT
-13,5,1,True,2PT
-4,14,1,True,2PT
21,58,6,False,2PT
153,236,28,True,3PT
138,211,25,True,3PT
120,235,26,True,3PT
89,89,12,True,2PT
-44,56,7,False,2PT
-67,83,10,False,2PT
-31,69,7,False,2PT
-18,16,2,False,2PT
-51,264,26,False,3PT
-9,12,1,False,2PT
81,198,21,False,2PT
210,161,26,False,3PT
-10,63,6,False,2PT
-107,255,27,True,3PT
1,56,5,False,2PT
-141,232,27,False,3PT
0,11,1,True,2PT
143,208,25,False,3PT
0,0,0,False,2PT
0,0,0,False,2PT
-4,10,1,True,2PT
230,73,24,False,3PT
-192,168,25,False,3PT
-238,48,24,False,3PT
0,0,0,True,2PT
-114,3,11,False,2PT
1,4,0,False,2PT
6,5,0,False,2PT
-15,67,6,False,2PT
213,151,26,False,3PT
162,236,28,True,3PT
169,197,25,False,3PT
5,8,0,True,2PT
105,71,12,False,2PT
38,117,12,False,2PT
19,260,26,True,3PT
-243,37,24,False,3PT
-4,274,27,True,3PT
37,22,4,False,2PT
-224,159,27,False,3PT
-232,44,23,True,3PT
-16,281,28,False,3PT
-29,41,5,False,2PT
-56,155,16,False,2PT
76,267,27,False,3PT
7,11,1,False,2PT
-23,76,7,True,2PT
56,27,6,False,2PT
-181,236,29,True,3PT
2,21,2,True,2PT
174,197,26,False,3PT
4,58,5,True,2PT
150,225,27,False,3PT
-107,67,12,False,2PT
7,59,5,True,2PT
-233,21,23,True,3PT
-167,232,28,True,3PT
186,13,18,True,2PT
-5,4,0,False,2PT
0,0,0,False,2PT
151,226,27,False,3PT
22,39,4,False,2PT
234,46,23,True,3PT
-21,65,6,False,2PT
0,0,0,False,2PT
-6,7,0,True,2PT
9,50,5,False,2PT
5,23,2,True,2PT
-5,8,0,True,2PT
-153,62,16,False,2PT
42,18,4,False,2PT
-116,269,29,False,3PT
13,277,27,False,3PT
5,10,1,True,2PT
243,57,24,True,3PT
0,18,1,False,2PT
10,18,2,True,2PT
12,278,27,False,3PT
-31,31,4,True,2PT
96,269,28,False,3PT
12,5,1,True,2PT
235,51,24,True,3PT
-10,4,1,True,2PT
235,3,23,False,3PT
64,252,26,False,3PT
179,180,25,True,3PT
137,215,25,False,3PT
0,0,0,True,2PT
13,257,25,False,3PT
-10,15,1,True,2PT
4,9,0,True,2PT
60,38,7,False,2PT
43,258,26,False,3PT
-4,11,1,False,2PT
-11,3,1,True,2PT
221,135,25,False,3PT
10,26,2,False,2PT
59,59,8,False,2PT
-156,192,24,False,3PT
12,74,7,True,2PT
183,190,26,True,3PT
12,13,1,True,2PT
-126,215,24,True,3PT
-32,251,25,False,3PT
-234,-12,23,False,3PT
37,26,4,False,2PT
0,0,0,True,2PT
229,25,23,True,3PT
-12,35,3,False,2PT
9,58,5,True,2PT
28,258,25,False,3PT
96,263,27,True,3PT
232,1,23,True,3PT
4,8,0,True,2PT
228,48,23,False,3PT
-228,-20,22,True,3PT
9,11,1,True,2PT
12,4,1,True,2PT
-6,24,2,False,2PT
83,245,25,False,3PT
5,14,1,False,2PT
-158,192,24,False,3PT
-206,126,24,True,3PT
-125,251,28,False,3PT
-2,13,1,True,2PT
-61,8,6,False,2PT
-36,77,8,False,2PT
17,85,8,True,2PT
-32,35,4,True,2PT
104,-3,10,False,2PT
100,231,25,False,3PT
94,233,25,False,3PT
228,11,22,False,3PT
-12,130,13,True,2PT
1,11,1,True,2PT
-123,225,25,False,3PT
229,-3,22,False,3PT
-17,12,2,True,2PT
-81,253,26,True,3PT
7,15,1,True,2PT
16,10,1,False,2PT
-9,0,0,True,2PT
229,-11,22,False,3PT
241,39,24,True,3PT
21,15,2,True,2PT
-18,12,2,True,2PT
-108,241,26,False,3PT
6,4,0,True,2PT
-48,263,26,False,3PT
-154,206,25,False,3PT
98,233,25,False,3PT
0,12,1,True,2PT
6,16,1,True,2PT
-83,254,26,False,3PT
