player_id,player_name,season,gp,fgm,fga,fg3m,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game
1627739,Kris Dunn,2017-18,52,116,287,21.0,253,44.07665505226481,43.87359587559035,0.20305917667446494,5.519230769230769,4.865384615384615
1629632,Coby White,2020-21,69,105,277,42.0,252,45.48736462093863,45.71173913914315,-0.22437451820452026,4.0144927536231885,3.652173913043478
1626170,Jerian Grant,2017-18,74,101,262,26.0,228,43.51145038167939,43.87359587559035,-0.3621454939109583,3.5405405405405403,3.081081081081081
2550,Kirk Hinrich,2013-14,73,97,268,18.0,212,39.55223880597015,41.826373905317936,-2.274135099347788,3.671232876712329,2.904109589041096
1629632,Coby White,2019-20,65,83,258,43.0,209,40.50387596899225,44.60663139185683,-4.102755422864583,3.9692307692307693,3.2153846153846155
203200,Justin Holiday,2017-18,72,84,257,34.0,202,39.29961089494164,43.87359587559035,-4.57398498064871,3.5694444444444446,2.8055555555555554
202710,Jimmy Butler,2014-15,65,89,242,9.0,187,38.63636363636363,41.804554985778644,-3.168191349415011,3.723076923076923,2.876923076923077
1627739,Kris Dunn,2018-19,46,82,207,16.0,180,43.47826086956522,43.77332130793853,-0.2950604383733122,4.5,3.9130434782608696
203897,Zach LaVine,2023-24,25,70,173,39.0,179,51.73410404624278,46.340288329689066,5.393815716553711,6.92,7.16
201166,Aaron Brooks,2015-16,69,66,202,30.0,162,40.0990099009901,42.290779302729135,-2.1917694017390374,2.927536231884058,2.347826086956522
1628975,Jevon Carter,2023-24,72,66,176,23.0,155,44.03409090909091,46.340288329689066,-2.30619742059816,2.4444444444444446,2.1527777777777777
1629632,Coby White,2021-22,61,64,177,23.0,151,42.655367231638415,44.56810631229236,-1.9127390806539424,2.901639344262295,2.4754098360655736
1628469,Antonio Blakeney,2018-19,57,69,202,9.0,147,36.386138613861384,43.77332130793853,-7.387182694077147,3.543859649122807,2.5789473684210527
2399,Mike Dunleavy,2013-14,82,63,141,17.0,143,50.709219858156025,41.826373905317936,8.882845952838089,1.7195121951219512,1.7439024390243902
1630172,Patrick Williams,2022-23,82,65,158,7.0,137,43.35443037974684,46.29966991937375,-2.945239539626911,1.9268292682926829,1.670731707317073
203926,Doug McDermott,2015-16,81,64,141,6.0,134,47.5177304964539,42.290779302729135,5.226951193724766,1.7407407407407407,1.654320987654321
1630581,Josh Giddey,2025-26,54,52,161,27.0,131,40.683229813664596,45.86236342111903,-5.179133607454432,2.9814814814814814,2.425925925925926
