player_id,player_name,season,gp,fgm,fga,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game,league_fga_per_game,relative_fga_per_game,league_pts_per_game,relative_pts_per_game,fg3m,fg3a_low,fg3a_high,raw_fg3a_missing,official_3pa_excess,fg3a,league_3p_pct_low,league_3p_pct_high,relative_3p_pp_high,league_3pa_per_game_high,relative_3pa_per_game_low
200811,Lou Amundson,2013-14,1,0,0.0,0,,37.5178138360377,,0.0,0.0,1.5612850339604964,-1.5612850339604964,1.7572800374736512,-1.7572800374736512,0,0.0,0.0,True,,0.0,37.51593789844746,37.5178138360377,,1.5613631040674525,-1.5613631040674525
2736,Luol Deng,2013-14,23,13,53.0,39,24.528301886792452,37.5178138360377,-12.989511949245252,2.3043478260869565,1.6956521739130435,1.5612850339604964,0.7430627921264601,1.7572800374736512,-0.06162786356060779,13,53.0,53.0,False,0.0,53.0,37.51593789844746,37.5178138360377,-12.98763601165501,1.5613631040674525,0.742984722019504
203104,Marquis Teague,2013-14,19,1,5.0,3,20.0,37.5178138360377,-17.517813836037703,0.2631578947368421,0.15789473684210525,1.5612850339604964,-1.2981271392236544,1.7572800374736512,-1.599385300631546,1,5.0,5.0,False,0.0,5.0,37.51593789844746,37.5178138360377,-17.51593789844746,1.5613631040674525,-1.2982052093306105
2399,Mike Dunleavy,2013-14,82,106,293.0,318,36.177474402730375,37.5178138360377,-1.340339433307328,3.573170731707317,3.8780487804878048,1.5612850339604964,2.0118856977468207,1.7572800374736512,2.1207687430141533,106,293.0,293.0,False,0.0,293.0,37.51593789844746,37.5178138360377,-1.338463495717086,1.5613631040674525,2.0118076276398646
2229,Mike James,2013-14,11,1,5.0,3,20.0,37.5178138360377,-17.517813836037703,0.45454545454545453,0.2727272727272727,1.5612850339604964,-1.1067395794150419,1.7572800374736512,-1.4845527647463785,1,5.0,5.0,False,0.0,5.0,37.51593789844746,37.5178138360377,-17.51593789844746,1.5613631040674525,-1.106817649521998
1737,Nazr Mohammed,2013-14,80,0,0.0,0,,37.5178138360377,,0.0,0.0,1.5612850339604964,-1.5612850339604964,1.7572800374736512,-1.7572800374736512,0,0.0,0.0,True,,0.0,37.51593789844746,37.5178138360377,,1.5613631040674525,-1.5613631040674525
200758,Ronnie Brewer,2013-14,1,0,0.0,0,,37.5178138360377,,0.0,0.0,1.5612850339604964,-1.5612850339604964,1.7572800374736512,-1.7572800374736512,0,0.0,0.0,True,,0.0,37.51593789844746,37.5178138360377,,1.5613631040674525,-1.5613631040674525
201959,Taj Gibson,2013-14,82,0,7.0,0,0.0,37.5178138360377,-37.5178138360377,0.08536585365853659,0.0,1.5612850339604964,-1.4759191803019598,1.7572800374736512,-1.7572800374736512,0,7.0,7.0,False,0.0,7.0,37.51593789844746,37.5178138360377,-37.51593789844746,1.5613631040674525,-1.4759972504089158
203503,Tony Snell,2013-14,77,54,158.0,162,34.177215189873415,37.5178138360377,-3.3405986461642883,2.051948051948052,2.103896103896104,1.5612850339604964,0.4906630179875555,1.7572800374736512,0.3466160664224527,54,158.0,158.0,False,0.0,158.0,37.51593789844746,37.5178138360377,-3.3387227085740463,1.5613631040674525,0.4905849478805995
203129,Tornike Shengelia,2013-14,9,0,0.0,0,,37.5178138360377,,0.0,0.0,1.5612850339604964,-1.5612850339604964,1.7572800374736512,-1.7572800374736512,0,0.0,0.0,True,,0.0,37.51593789844746,37.5178138360377,,1.5613631040674525,-1.5613631040674525
201166,Aaron Brooks,2014-15,82,64,155.0,192,41.29032258064516,36.48960739030023,4.800715190344931,1.8902439024390243,2.341463414634146,1.5999384165351602,0.29030548590386407,1.751433740040799,0.5900296745933471,64,155.0,155.0,False,0.0,155.0,36.488729582140536,36.48960739030023,4.801592998504624,1.5999769062006852,0.29026699623833907
203946,Cameron Bairstow,2014-15,18,0,0.0,0,,36.48960739030023,,0.0,0.0,1.5999384165351602,-1.5999384165351602,1.751433740040799,-1.751433740040799,0,0.0,0.0,True,,0.0,36.488729582140536,36.48960739030023,,1.5999769062006852,-1.5999769062006852
201565,Derrick Rose,2014-15,51,39,132.0,117,29.545454545454547,36.48960739030023,-6.944152844845682,2.588235294117647,2.2941176470588234,1.5999384165351602,0.988296877582487,1.751433740040799,0.5426839070180243,39,132.0,132.0,False,0.0,132.0,36.488729582140536,36.48960739030023,-6.943275036685989,1.5999769062006852,0.988258387916962
203926,Doug McDermott,2014-15,36,12,38.0,36,31.57894736842105,36.48960739030023,-4.910660021879178,1.0555555555555556,1.0,1.5999384165351602,-0.5443828609796046,1.751433740040799,-0.7514337400407991,12,38.0,38.0,False,0.0,38.0,36.488729582140536,36.48960739030023,-4.909782213719485,1.5999769062006852,-0.5444213506451296
202734,E'Twaun Moore,2014-15,56,10,32.0,30,31.25,36.48960739030023,-5.239607390300229,0.5714285714285714,0.5357142857142857,1.5999384165351602,-1.0285098451065888,1.751433740040799,-1.2157194543265133,10,32.0,32.0,False,0.0,32.0,36.488729582140536,36.48960739030023,-5.238729582140536,1.5999769062006852,-1.0285483347721138
202710,Jimmy Butler,2014-15,65,64,163.0,192,39.263803680981596,36.48960739030023,2.774196290681367,2.5076923076923077,2.953846153846154,1.5999384165351602,0.9077538911571474,1.751433740040799,1.202412413805355,64,163.0,163.0,False,0.0,163.0,36.488729582140536,36.48960739030023,2.77507409884106,1.5999769062006852,0.9077154014916224
201149,Joakim Noah,2014-15,67,0,0.0,0,,36.48960739030023,,0.0,0.0,1.5999384165351602,-1.5999384165351602,1.751433740040799,-1.751433740040799,0,0.0,0.0,False,0.0,0.0,36.488729582140536,36.48960739030023,,1.5999769062006852,-1.5999769062006852
