season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade
2009,2008–09,2400,Drew Gooden,20800002,2008-10-28,CHI vs. MIL,MIL,W,28.816666666666663,13,4,7.0,0.0,0.0,5,5.0,6.0,2.0,8.0,1.0,3.0,1.0,1.0,0.0,5.0,17.9,70.65217391304348,https://www.nba.com/stats/players/boxscores-traditional?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,2008-10-28,CHI vs. MIL,W,108,13.0,2000s
2009,2008–09,2736,Luol Deng,20800002,2008-10-28,CHI vs. MIL,MIL,W,35.78333333333333,21,8,13.0,0.0,0.0,5,6.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,7.0,13.499999999999996,67.13554987212275,https://www.nba.com/stats/players/boxscores-traditional?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,2008-10-28,CHI vs. MIL,W,108,13.0,2000s
2009,2008–09,2550,Kirk Hinrich,20800002,2008-10-28,CHI vs. MIL,MIL,W,26.083333333333332,15,5,10.0,2.0,4.0,3,4.0,1.0,1.0,2.0,7.0,0.0,0.0,3.0,3.0,8.0,11.3,63.775510204081634,https://www.nba.com/stats/players/boxscores-traditional?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,2008-10-28,CHI vs. MIL,W,108,13.0,2000s
2009,2008–09,2732,Ben Gordon,20800002,2008-10-28,CHI vs. MIL,MIL,W,26.033333333333335,18,6,12.0,3.0,6.0,3,4.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,13.0,11.899999999999999,65.40697674418605,https://www.nba.com/stats/players/boxscores-traditional?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,2008-10-28,CHI vs. MIL,W,108,13.0,2000s
2009,2008–09,201149,Joakim Noah,20800002,2008-10-28,CHI vs. MIL,MIL,W,19.183333333333337,6,2,3.0,0.0,0.0,2,4.0,2.0,4.0,6.0,1.0,0.0,3.0,1.0,3.0,8.0,7.100000000000001,63.02521008403361,https://www.nba.com/stats/players/boxscores-traditional?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,2008-10-28,CHI vs. MIL,W,108,13.0,2000s
2009,2008–09,2804,Andres Nocioni,20800002,2008-10-28,CHI vs. MIL,MIL,W,18.781666666666663,7,1,3.0,0.0,2.0,5,6.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,16.0,5.1000000000000005,62.056737588652474,https://www.nba.com/stats/players/boxscores-traditional?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,2008-10-28,CHI vs. MIL,W,108,13.0,2000s
2009,2008–09,200757,Thabo Sefolosha,20800002,2008-10-28,CHI vs. MIL,MIL,W,11.683333333333334,2,1,2.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-2.0,1.2,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,2008-10-28,CHI vs. MIL,W,108,13.0,2000s
2010,2009–10,201565,Derrick Rose,20900017,2009-10-29,CHI vs. SAS,SAS,W,33.13333333333333,13,5,12.0,0.0,1.0,3,5.0,1.0,6.0,7.0,7.0,1.0,1.0,1.0,2.0,4.0,13.099999999999998,45.774647887323944,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2010,2009–10,2736,Luol Deng,20900017,2009-10-29,CHI vs. SAS,SAS,W,37.766666666666666,17,8,13.0,0.0,0.0,1,2.0,4.0,5.0,9.0,2.0,1.0,0.0,1.0,2.0,3.0,15.599999999999998,61.23919308357348,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2010,2009–10,201149,Joakim Noah,20900017,2009-10-29,CHI vs. SAS,SAS,W,26.94333333333333,10,4,8.0,0.0,0.0,2,4.0,6.0,4.0,10.0,3.0,0.0,2.0,2.0,2.0,-5.0,11.299999999999997,51.229508196721305,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2010,2009–10,2550,Kirk Hinrich,20900017,2009-10-29,CHI vs. SAS,SAS,W,29.733333333333334,14,5,11.0,2.0,5.0,2,2.0,0.0,6.0,6.0,2.0,0.0,2.0,1.0,2.0,6.0,11.100000000000001,58.92255892255892,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2010,2009–10,200748,Tyrus Thomas,20900017,2009-10-29,CHI vs. SAS,SAS,W,26.366666666666667,13,5,10.0,0.0,0.0,3,5.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,2.0,9.0,8.299999999999999,53.278688524590166,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2010,2009–10,2422,John Salmons,20900017,2009-10-29,CHI vs. SAS,SAS,W,39.846666666666664,10,3,15.0,1.0,9.0,3,4.0,0.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,6.0,2.3999999999999995,29.832935560859188,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2010,2009–10,1802,Brad Miller,20900017,2009-10-29,CHI vs. SAS,SAS,W,23.19,9,4,6.0,0.0,1.0,1,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,3.0,12.0,9.2,69.87577639751552,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2010,2009–10,201959,Taj Gibson,20900017,2009-10-29,CHI vs. SAS,SAS,W,15.633333333333333,6,1,6.0,0.0,0.0,4,5.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,4.300000000000001,36.585365853658544,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2010,2009–10,2457,Jannero Pargo,20900017,2009-10-29,CHI vs. SAS,SAS,W,7.386666666666667,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-10-29,CHI vs. SAS,W,92,7.0,2000s
2011,2010–11,201149,Joakim Noah,21000011,2010-10-27,CHI @ OKC,OKC,L,38.86666666666667,18,7,13.0,0.0,0.0,4,6.0,7.0,12.0,19.0,2.0,2.0,2.0,2.0,3.0,-3.0,20.999999999999996,57.54475703324808,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,201565,Derrick Rose,21000011,2010-10-27,CHI @ OKC,OKC,L,31.316666666666663,28,12,31.0,0.0,4.0,4,4.0,1.0,3.0,4.0,6.0,0.0,1.0,2.0,4.0,-1.0,13.999999999999998,42.73504273504274,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,201959,Taj Gibson,21000011,2010-10-27,CHI @ OKC,OKC,L,33.565,16,8,12.0,0.0,0.0,0,2.0,2.0,9.0,11.0,2.0,2.0,0.0,2.0,4.0,-7.0,13.9,62.11180124223602,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,2586,Keith Bogans,21000011,2010-10-27,CHI @ OKC,OKC,L,35.818333333333335,3,1,4.0,1.0,2.0,0,0.0,2.0,5.0,7.0,4.0,1.0,1.0,1.0,2.0,6.0,6.2,37.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,2736,Luol Deng,21000011,2010-10-27,CHI @ OKC,OKC,L,36.86666666666667,13,5,13.0,1.0,4.0,2,6.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,-11.0,0.0,41.56010230179028,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,201228,C.J. Watson,21000011,2010-10-27,CHI @ OKC,OKC,L,16.683333333333334,8,4,8.0,0.0,2.0,0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,-10.0,3.7,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,2594,Kyle Korver,21000011,2010-10-27,CHI @ OKC,OKC,L,15.616666666666667,4,2,5.0,0.0,1.0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,-8.0,4.199999999999999,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,200758,Ronnie Brewer,21000011,2010-10-27,CHI @ OKC,OKC,L,15.166666666666666,3,0,6.0,0.0,1.0,3,4.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,-12.0,-0.7999999999999994,19.329896907216497,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,2243,Brian Scalabrine,21000011,2010-10-27,CHI @ OKC,OKC,L,10.616666666666667,2,1,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-1.0,1.9000000000000001,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,201600,Omer Asik,21000011,2010-10-27,CHI @ OKC,OKC,L,2.5166666666666666,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2011,2010–11,703,Kurt Thomas,21000011,2010-10-27,CHI @ OKC,OKC,L,2.966666666666667,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,-0.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s
2012,2011–12,2736,Luol Deng,21100003,2011-12-25,CHI @ LAL,LAL,W,38.21666666666667,21,7,19.0,1.0,4.0,6,6.0,3.0,4.0,7.0,3.0,4.0,1.0,0.0,2.0,13.0,19.799999999999997,48.52125693160813,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,201565,Derrick Rose,21100003,2011-12-25,CHI @ LAL,LAL,W,35.31666666666667,22,9,13.0,4.0,6.0,0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,5.0,1.0,7.0,15.600000000000001,84.61538461538461,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,2430,Carlos Boozer,21100003,2011-12-25,CHI @ LAL,LAL,W,32.526666666666664,15,7,13.0,0.0,0.0,1,4.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,3.0,2.0,9.600000000000001,50.81300813008131,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,201149,Joakim Noah,21100003,2011-12-25,CHI @ LAL,LAL,W,28.45,6,3,12.0,0.0,0.0,0,0.0,5.0,4.0,9.0,2.0,3.0,0.0,2.0,5.0,4.0,3.900000000000002,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,1888,Richard Hamilton,21100003,2011-12-25,CHI @ LAL,LAL,W,23.1,6,3,8.0,0.0,0.0,0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,5.0,0.0,4.7,37.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,201228,C.J. Watson,21100003,2011-12-25,CHI @ LAL,LAL,W,12.683333333333334,6,2,6.0,2.0,3.0,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,-6.0,4.9,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,200758,Ronnie Brewer,21100003,2011-12-25,CHI @ LAL,LAL,W,24.9,6,3,6.0,0.0,0.0,0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,2.7,46.58385093167702,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,201600,Omer Asik,21100003,2011-12-25,CHI @ LAL,LAL,W,19.55,3,1,5.0,0.0,0.0,1,1.0,4.0,4.0,8.0,0.0,1.0,0.0,2.0,0.0,-3.0,2.8999999999999995,27.573529411764703,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,201959,Taj Gibson,21100003,2011-12-25,CHI @ LAL,LAL,W,15.473333333333333,3,1,4.0,0.0,0.0,1,2.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,-1.0,3.6,30.737704918032787,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2012,2011–12,2594,Kyle Korver,21100003,2011-12-25,CHI @ LAL,LAL,W,9.783333333333331,0,0,3.0,0.0,2.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-12.0,-1.7999999999999996,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,2011-12-25,CHI @ LAL,W,88,1.0,2010s
2013,2012–13,201149,Joakim Noah,21200007,2012-10-31,CHI vs. SAC,SAC,W,40.016666666666666,23,6,12.0,0.0,0.0,11,12.0,5.0,5.0,10.0,3.0,5.0,3.0,2.0,2.0,6.0,28.000000000000004,66.55092592592592,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,2430,Carlos Boozer,21200007,2012-10-31,CHI vs. SAC,SAC,W,33.41833333333334,18,8,13.0,0.0,0.0,2,5.0,1.0,7.0,8.0,2.0,1.0,1.0,3.0,3.0,5.0,12.599999999999998,59.21052631578948,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,1888,Richard Hamilton,21200007,2012-10-31,CHI vs. SAC,SAC,W,31.046666666666667,19,7,16.0,0.0,1.0,5,5.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,6.0,11.600000000000001,52.197802197802204,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,2736,Luol Deng,21200007,2012-10-31,CHI vs. SAC,SAC,W,41.55,7,3,13.0,0.0,4.0,1,3.0,5.0,7.0,12.0,2.0,0.0,1.0,4.0,3.0,6.0,0.7999999999999989,24.441340782122907,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,201959,Taj Gibson,21200007,2012-10-31,CHI vs. SAC,SAC,W,19.238333333333333,4,2,6.0,0.0,0.0,0,0.0,1.0,4.0,5.0,0.0,0.0,4.0,0.0,1.0,-1.0,4.9,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,2550,Kirk Hinrich,21200007,2012-10-31,CHI vs. SAC,SAC,W,29.383333333333333,3,1,7.0,0.0,1.0,1,3.0,1.0,2.0,3.0,7.0,0.0,0.0,2.0,2.0,5.0,1.0999999999999996,18.028846153846153,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,101126,Nate Robinson,21200007,2012-10-31,CHI vs. SAC,SAC,W,19.748333333333335,7,3,8.0,1.0,2.0,0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,43.75,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,201158,Marco Belinelli,21200007,2012-10-31,CHI vs. SAC,SAC,W,11.706666666666669,6,1,2.0,1.0,1.0,3,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,6.1,90.36144578313252,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,1737,Nazr Mohammed,21200007,2012-10-31,CHI vs. SAC,SAC,W,2.7333333333333334,2,1,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.3,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2013,2012–13,202710,Jimmy Butler III,21200007,2012-10-31,CHI vs. SAC,SAC,W,11.158333333333331,4,1,1.0,0.0,0.0,2,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,-5.0,2.8,106.38297872340425,https://www.nba.com/stats/players/boxscores-traditional?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,2012-10-31,CHI vs. SAC,W,93,6.0,2010s
2014,2013–14,2430,Carlos Boozer,21300002,2013-10-29,CHI @ MIA,MIA,L,32.39833333333333,31,13,18.0,0.0,0.0,5,5.0,3.0,4.0,7.0,2.0,1.0,1.0,2.0,4.0,-2.0,26.4,76.73267326732673,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,202710,Jimmy Butler III,21300002,2013-10-29,CHI @ MIA,MIA,L,29.908333333333335,20,6,12.0,2.0,4.0,6,7.0,0.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,10.0,18.7,66.3129973474801,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,201149,Joakim Noah,21300002,2013-10-29,CHI @ MIA,MIA,L,20.15,2,1,4.0,0.0,0.0,0,2.0,2.0,9.0,11.0,2.0,2.0,2.0,2.0,2.0,-4.0,4.8999999999999995,20.491803278688526,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,201959,Taj Gibson,21300002,2013-10-29,CHI @ MIA,MIA,L,29.316666666666663,10,4,8.0,0.0,0.0,2,3.0,4.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0,-13.0,11.299999999999997,53.648068669527895,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,2736,Luol Deng,21300002,2013-10-29,CHI @ MIA,MIA,L,29.46,4,2,8.0,0.0,5.0,0,0.0,1.0,4.0,5.0,4.0,2.0,0.0,3.0,4.0,6.0,1.3000000000000007,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,201565,Derrick Rose,21300002,2013-10-29,CHI @ MIA,MIA,L,34.348333333333336,12,4,15.0,1.0,7.0,3,4.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,2.0,-9.0,-8.881784197001252e-16,35.79952267303103,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,2399,Mike Dunleavy,21300002,2013-10-29,CHI @ MIA,MIA,L,22.935,10,3,9.0,2.0,4.0,2,2.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,-10.0,5.099999999999999,50.607287449392715,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,2550,Kirk Hinrich,21300002,2013-10-29,CHI @ MIA,MIA,L,29.483333333333334,6,2,6.0,2.0,4.0,0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,6.0,-19.0,0.5999999999999996,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,1737,Nazr Mohammed,21300002,2013-10-29,CHI @ MIA,MIA,L,5.266666666666667,0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,-9.0,1.2999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2014,2013–14,203503,Tony Snell,21300002,2013-10-29,CHI @ MIA,MIA,L,6.733333333333333,0,0,3.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-10.0,-2.8999999999999995,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2013-10-29,CHI @ MIA,L,95,-12.0,2010s
2015,2014–15,201959,Taj Gibson,21400010,2014-10-29,CHI @ NYK,NYK,W,28.183333333333337,22,10,12.0,0.0,0.0,2,4.0,3.0,5.0,8.0,1.0,1.0,1.0,0.0,1.0,28.0,22.4,79.94186046511628,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
2015,2014–15,2200,Pau Gasol,21400010,2014-10-29,CHI @ NYK,NYK,W,29.166666666666668,21,7,11.0,0.0,0.0,7,8.0,4.0,7.0,11.0,0.0,0.0,0.0,1.0,1.0,15.0,19.200000000000003,72.31404958677686,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
2015,2014–15,201565,Derrick Rose,21400010,2014-10-29,CHI @ NYK,NYK,W,21.35,13,3,7.0,0.0,3.0,7,8.0,0.0,3.0,3.0,5.0,2.0,0.0,3.0,2.0,4.0,11.5,61.78707224334601,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
2015,2014–15,201166,Aaron Brooks,21400010,2014-10-29,CHI @ NYK,NYK,W,23.65,13,4,5.0,1.0,1.0,4,4.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,3.0,25.0,14.7,96.15384615384616,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
2015,2014–15,203926,Doug McDermott,21400010,2014-10-29,CHI @ NYK,NYK,W,24.3,12,5,9.0,2.0,5.0,0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,2.0,16.0,10.2,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
2015,2014–15,201149,Joakim Noah,21400010,2014-10-29,CHI @ NYK,NYK,W,19.85,3,1,4.0,0.0,0.0,1,2.0,2.0,4.0,6.0,2.0,0.0,3.0,2.0,2.0,3.0,3.499999999999999,30.737704918032787,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
2015,2014–15,202703,Nikola Mirotic,21400010,2014-10-29,CHI @ NYK,NYK,W,15.283333333333331,5,1,2.0,1.0,2.0,2,2.0,0.0,7.0,7.0,1.0,1.0,0.0,2.0,2.0,9.0,5.0,86.80555555555556,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
2015,2014–15,2550,Kirk Hinrich,21400010,2014-10-29,CHI @ NYK,NYK,W,23.7,12,4,10.0,3.0,7.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,8.0,4.699999999999999,57.4712643678161,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
2015,2014–15,2399,Mike Dunleavy,21400010,2014-10-29,CHI @ NYK,NYK,W,31.016666666666666,0,0,5.0,0.0,4.0,0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,17.0,-0.2000000000000003,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24.0,2010s
