season,season_label,player_id,player_name,games,minutes,points,rebounds,assists,steals,blocks,turnovers,field_goal_attempts,free_throw_attempts,net_rating
2019,2018-19,1628991,Jaren Jackson Jr.,58,1514.6883333333333,798,272,64,52,82,98,589,197,-2.3
2019,2018-19,1628417,Jaron Blossomgame,27,439.16,114,98,13,7,8,11,106,13,-6.0
2019,2018-19,1629020,Jarred Vanderbilt,17,69.18666666666667,24,23,3,6,1,8,19,10,4.5
2019,2018-19,1629121,Jaylen Adams,34,427.5883333333333,108,60,65,14,5,28,110,9,-6.5
2019,2018-19,1629203,Jemerrio Jones,6,143.11666666666667,27,49,13,7,5,5,33,2,10.7
2019,2018-19,1629010,Jerome Robinson,33,320.52,112,41,19,11,3,13,110,9,-3.4
2019,2018-19,1628975,Jevon Carter,39,576.5016666666667,172,66,69,26,11,33,185,32,-6.8
2019,2018-19,1629147,Joe Chealey,1,7.75,2,0,1,0,0,0,3,0,-25.8
2019,2018-19,1629140,Johnathan Williams,24,371.7033333333333,157,99,13,8,7,16,110,48,7.6
2019,2018-19,1628413,Jonah Bolden,44,638.6716666666666,207,165,40,17,39,36,162,27,-1.8
2019,2018-19,1628070,Jordan Loyd,12,54.833333333333336,29,9,6,0,0,2,18,11,-15.7
2019,2018-19,1626296,Jordan Sibert,1,4.233333333333333,3,0,0,0,0,0,1,0,-36.7
2019,2018-19,1629006,Josh Okogie,74,1757.17,570,218,91,88,33,63,508,162,-1.0
2019,2018-19,1627395,Julian Washburn,18,253.88666666666666,40,41,14,13,2,7,48,4,-2.0
2019,2018-19,1628966,Keita Bates-Diop,30,503.37666666666667,151,83,17,18,14,14,142,28,-5.1
2019,2018-19,1629026,Kenrich Williams,46,1079.22,279,219,83,45,19,36,279,19,-3.8
2019,2018-19,1628989,Kevin Huerter,75,2048.53,727,245,214,65,25,109,657,56,-2.2
2019,2018-19,1628995,Kevin Knox II,75,2157.8933333333334,963,335,82,43,24,114,914,226,-13.7
2019,2018-19,1629017,Khyri Thomas,26,195.46833333333333,61,20,8,7,5,4,69,11,-8.0
2019,2018-19,1628961,Kostas Antetokounmpo,2,10.566666666666666,2,1,0,2,0,1,3,4,17.6
2019,2018-19,1629013,Landry Shamet,79,1801.8933333333334,722,134,117,37,10,45,557,93,1.7
2019,2018-19,1629022,Lonnie Walker IV,17,117.79833333333333,45,17,9,7,3,4,46,10,-24.3
2019,2018-19,1629029,Luka Dončić,72,2317.74,1526,563,429,77,25,247,1186,485,-3.1
2019,2018-19,1629094,Marcus Derrickson,11,67.32166666666667,46,13,1,0,1,3,33,5,-7.9
2019,2018-19,1628963,Marvin Bagley III,62,1567.495,923,471,62,33,59,98,706,262,-3.2
2019,2018-19,1628982,Melvin Frazier Jr.,10,44.43333333333333,15,5,1,1,0,1,21,4,-13.5
2019,2018-19,1628969,Mikal Bridges,82,2417.115,684,264,173,129,38,70,563,118,-6.8
2019,2018-19,1628970,Miles Bridges,80,1696.3333333333333,597,323,95,55,49,50,511,77,-3.7
2019,2018-19,1628249,Mitchell Creek,5,47.15,21,12,6,2,0,1,16,7,8.9
2019,2018-19,1629011,Mitchell Robinson,66,1359.5083333333334,485,423,37,52,161,35,291,135,-6.2
2019,2018-19,1628964,Mo Bamba,47,766.1933333333334,292,233,39,13,64,43,243,63,-14.9
2019,2018-19,1629021,Moritz Wagner,43,446.18,207,85,24,11,13,39,171,53,-9.8
2019,2018-19,1629016,Omari Spellman,46,804.5416666666666,272,194,47,26,25,31,244,45,-10.3
2019,2018-19,1628959,Rawle Alkins,10,120.35333333333334,37,26,13,1,0,8,39,12,-5.5
2019,2018-19,1629034,Ray Spalding,14,147.62666666666667,54,48,5,9,8,9,47,12,-6.8
2019,2018-19,1629057,Robert Williams III,32,282.84,81,81,7,9,40,10,51,15,-5.9
2019,2018-19,1629066,Rodions Kurucs,63,1293.75,534,246,52,41,25,77,449,92,-0.4
2019,2018-19,1629151,Ryan Broekhoff,42,453.58666666666664,167,63,22,6,4,16,126,19,8.3
2019,2018-19,1628983,Shai Gilgeous-Alexander,82,2173.9066666666668,889,232,270,96,45,141,716,195,-2.0
2019,2018-19,1629003,Shake Milton,20,268.225,87,35,18,8,8,6,87,7,-1.1
2019,2018-19,1629004,Svi Mykhailiuk,42,440.13,133,36,37,14,1,21,140,20,-0.5
2019,2018-19,1628769,Tahjere McCall,1,7.966666666666667,4,1,0,0,0,0,3,1,63.9
2019,2018-19,1629033,Theo Pinson,18,211.37333333333333,81,36,21,6,0,18,73,22,-0.6
2019,2018-19,1629118,Thomas Welsh,11,36.306666666666665,18,4,5,0,0,1,13,2,2.3
2019,2018-19,1629027,Trae Young,81,2503.2816666666668,1549,301,653,72,15,308,1256,414,-6.3
2019,2018-19,1628979,Trevon Duval,3,5.6033333333333335,5,1,2,0,0,0,3,0,7.7
2019,2018-19,1628972,Troy Brown Jr.,52,729.7366666666667,248,145,80,21,5,30,234,47,-0.3
2019,2018-19,1628505,Troy Caupain,4,15.633333333333333,10,3,4,1,0,0,8,0,25.0
2019,2018-19,1629093,Tyler Davis,1,0.9116666666666666,0,1,0,0,0,0,1,0,0.0
2019,2018-19,1629053,Vincent Edwards,2,15.716666666666667,3,2,0,0,0,0,4,0,-6.1
2019,2018-19,1628976,Wendell Carter Jr.,44,1109.8,455,307,78,26,58,65,371,112,-11.7
2019,2018-19,1628999,Yante Maten,2,13.033333333333333,2,3,0,1,0,0,4,0,14.8
2019,2018-19,1629139,Yuta Watanabe,15,174.35,39,31,8,4,1,6,51,10,5.5
2019,2018-19,1629155,Zach Lofton,1,3.75,0,0,0,1,0,1,1,0,0.0
2019,2018-19,1629015,Zhaire Smith,6,110.61666666666666,40,13,10,2,2,6,34,8,7.3
2020,2019-20,1629690,Adam Mokoka,11,111.66666666666667,32,10,4,4,0,2,28,4,17.1
2020,2019-20,1629678,Admiral Schofield,33,368.38166666666666,99,47,15,8,4,7,92,15,-7.1
2020,2019-20,1629346,Alen Smailagic,14,138.89333333333335,59,27,13,3,4,11,40,19,-3.0
2020,2019-20,1629599,Amir Coffey,18,158.99,58,16,14,5,2,8,54,11,-0.5
2020,2019-20,1628394,Anžejs Pasečņiks,27,436.89666666666665,156,107,18,9,12,24,116,58,0.2
2020,2019-20,1629626,Bol Bol,7,86.93833333333333,40,19,6,2,6,10,28,10,-9.8
2020,2019-20,1629634,Brandon Clarke,58,1300.02,700,345,81,32,48,55,479,112,-0.1
2020,2019-20,1628968,Brian Bowen II,6,31.066666666666666,6,7,0,0,1,1,10,0,15.7
2020,2019-20,1628981,Bruno Fernando,56,712.5283333333333,240,198,49,18,17,42,199,51,-5.6
2020,2019-20,1628997,Caleb Martin,18,316.75333333333333,111,38,23,12,7,15,84,21,0.8
2020,2019-20,1629629,Cam Reddish,58,1550.745,610,216,87,62,28,96,554,126,-6.3
2020,2019-20,1629661,Cameron Johnson,57,1255.405,504,187,69,36,20,32,405,57,1.0
2020,2019-20,1629035,Carsen Edwards,37,350.53833333333336,121,47,24,12,4,15,128,19,-5.5
2020,2019-20,1629718,Charlie Brown Jr.,10,40.45666666666666,20,4,2,2,2,3,19,5,33.9
2020,2019-20,1629598,Chris Clemons,33,290.52166666666665,161,30,27,9,6,19,142,11,-8.8
2020,2019-20,1629735,Chris Silva,44,346.27166666666665,133,126,23,9,21,32,78,55,-6.0
2020,2019-20,1629632,Coby White,65,1674.0,859,230,175,49,6,109,792,129,-4.4
2020,2019-20,1628998,Cody Martin,48,902.695,238,158,95,39,9,44,207,65,-3.2
2020,2019-20,1629610,DaQuan Jeffries,13,141.11333333333334,50,18,7,4,1,2,40,6,3.0
2020,2019-20,1629655,Daniel Gafford,43,609.0533333333333,220,106,21,13,56,29,134,60,-1.9
2020,2019-20,1629647,Darius Bazley,61,1129.46,342,246,41,23,41,45,317,62,-3.2
2020,2019-20,1629636,Darius Garland,59,1823.9683333333332,728,111,229,42,4,151,699,72,-8.7
2020,2019-20,1629631,De'Andre Hunter,63,2017.935,778,286,112,44,18,103,683,144,-5.5
2020,2019-20,1629731,Dean Wade,12,71.41666666666667,20,19,2,2,4,3,13,1,-6.5
2020,2019-20,1628985,Devon Hall,11,80.73833333333333,20,7,13,4,1,5,30,8,3.8
2020,2019-20,1629719,Devontae Cacok,1,8.866666666666667,6,5,1,0,0,0,6,0,22.7
2020,2019-20,1629608,Dewan Hernandez,6,28.235,14,14,3,1,0,3,14,5,17.2
2020,2019-20,1629743,Donta Hall,9,133.14833333333334,39,38,4,3,6,5,22,18,-12.0
2020,2019-20,1628450,Eric Mika,1,19.041666666666668,6,7,0,0,0,0,3,2,19.5
2020,2019-20,1629672,Eric Paschall,60,1653.795,837,275,127,32,13,94,640,212,-10.6
2020,2019-20,1629216,Gabe Vincent,9,82.81166666666667,22,5,6,5,0,1,37,0,-15.9
2020,2019-20,1629726,Garrison Mathews,18,227.39666666666668,98,24,10,8,1,8,56,34,7.1
2020,2019-20,1629048,Goga Bitadze,54,471.2916666666667,172,106,23,10,37,28,150,33,-1.4
2020,2019-20,1629684,Grant Williams,69,1043.2233333333334,237,178,68,30,36,50,211,54,6.3
2020,2019-20,1629649,Ignas Brazdeikis,9,53.25,17,5,4,0,1,2,22,5,-7.1
2020,2019-20,1629676,Isaiah Roby,3,11.4,0,2,0,0,0,1,1,0,-11.5
2020,2019-20,1629630,Ja Morant,67,2074.3233333333333,1193,259,488,58,18,220,937,308,-0.6
2020,2019-20,1629665,Jalen Lecque,5,31.60333333333333,10,2,2,0,0,2,10,2,-20.2
2020,2019-20,1629667,Jalen McDaniels,16,293.32166666666666,89,65,13,8,3,11,70,17,-3.6
2020,2019-20,1629607,Jared Harper,3,7.883333333333334,2,0,0,0,0,0,4,0,-61.1
2020,2019-20,1629714,Jarrell Brantley,9,96.03,24,20,11,3,5,7,28,2,-17.0
2020,2019-20,1629633,Jarrett Culver,63,1505.6066666666666,580,212,110,57,38,81,569,117,-3.3
2020,2019-20,1629750,Javonte Green,48,467.84833333333336,163,93,26,24,8,23,126,42,-2.6
2020,2019-20,1629637,Jaxson Hayes,64,1079.715,472,259,56,26,55,53,259,190,-1.8
2020,2019-20,1629658,Jaylen Hoard,13,102.99833333333333,38,32,4,5,0,4,32,13,3.0
2020,2019-20,1629669,Jaylen Nowell,15,151.20166666666665,57,13,19,3,1,3,53,17,1.2
2020,2019-20,1629725,Jeremiah Martin,9,99.10333333333334,64,10,18,7,2,4,53,14,-8.4
2020,2019-20,1629723,John Konchar,19,181.11333333333334,54,47,22,7,3,7,37,2,4.9
2020,2019-20,1629648,Jordan Bone,10,53.03,12,4,8,1,0,2,20,0,-2.9
2020,2019-20,1629162,Jordan McLaughlin,30,590.4466666666667,229,49,125,34,4,31,178,39,-5.8
2020,2019-20,1629673,Jordan Poole,57,1273.89,503,118,134,35,10,74,502,119,-8.2
2020,2019-20,1629729,Josh Reaves,4,28.31833333333333,8,3,3,0,0,0,9,2,15.5
2020,2019-20,1629308,Juan Toscano-Anderson,13,272.10333333333335,69,52,26,13,5,16,63,5,-12.0
2020,2019-20,1629713,Justin James,36,232.36666666666667,89,32,18,6,9,8,84,21,-2.4
2020,2019-20,1629620,Justin Robinson,9,48.68666666666667,13,5,7,0,1,3,12,0,29.9
2020,2019-20,1629625,Justin Wright-Foreman,4,45.15,19,5,7,2,0,3,20,4,-32.5
2020,2019-20,1629752,Juwan Morgan,21,134.45666666666668,36,29,6,1,2,6,26,4,12.0
2020,2019-20,1629644,KZ Okpala,5,25.975,7,5,1,2,1,1,5,2,-31.7
2020,2019-20,1629103,Kelan Martin,31,494.89666666666665,197,96,23,7,9,20,181,31,-1.7
2020,2019-20,1629640,Keldon Johnson,17,300.5966666666667,154,57,15,14,2,13,89,44,11.3
2020,2019-20,1629134,Kendrick Nunn,67,1962.4683333333332,1024,180,220,56,15,114,914,100,1.2
2020,2019-20,1628987,Kevin Hervey,10,52.12833333333333,17,12,5,1,1,0,27,0,-28.9
2020,2019-20,1629645,Kevin Porter Jr.,50,1161.72,498,162,109,46,14,93,421,101,-11.2
2020,2019-20,1629065,Ky Bowman,45,1015.1866666666666,335,121,131,44,10,70,321,41,-8.4
2020,2019-20,1629734,Kyle Alexander,2,13.366666666666667,2,3,0,0,0,1,2,0,-6.7
2020,2019-20,1629657,Kyle Guy,3,9.583333333333334,4,1,1,0,0,0,5,0,-45.8
2020,2019-20,1629663,Louis King,10,62.2,20,10,5,2,0,2,21,3,11.0
2020,2019-20,1629652,Luguentz Dort,36,820.33,244,81,27,31,4,22,218,53,4.4
2020,2019-20,1629677,Luka Samanic,3,48.416666666666664,16,10,6,0,2,2,16,4,8.8
2020,2019-20,1629005,Malik Newman,1,3.683333333333333,2,0,0,0,0,1,2,2,-30.4
2020,2019-20,1629621,Marial Shayok,4,27.865,11,7,1,0,1,3,12,4,-23.2
2020,2019-20,1629741,Marko Guduric,44,483.615,173,73,45,12,8,36,157,26,-2.6
2020,2019-20,1629716,Marques Bolden,1,2.816666666666667,0,2,0,1,0,0,0,0,57.1
2020,2019-20,1629680,Matisse Thybulle,65,1287.4316666666666,305,107,79,93,47,51,265,41,2.4
2020,2019-20,1629760,Matt Mooney,4,18.75,2,3,1,2,1,0,4,0,17.5
2020,2019-20,1629744,Matt Thomas,41,440.02,202,61,22,10,1,16,150,12,4.2
2020,2019-20,1629622,Max Strus,2,6.233333333333333,5,1,0,0,0,0,3,1,105.8
2020,2019-20,1629662,Mfiondu Kabengele,12,64.41666666666667,42,11,2,2,2,2,32,5,0.8
2020,2019-20,1626187,Michael Frazier II,13,144.57,27,10,2,2,0,5,29,14,-16.0
2020,2019-20,1629008,Michael Porter Jr.,55,903.2866666666666,512,259,46,27,25,49,383,72,0.7
2020,2019-20,1629671,Miye Oni,10,109.075,35,17,4,4,2,4,32,5,-8.6
2020,2019-20,1629650,Moses Brown,9,32.843333333333334,11,14,1,1,1,3,10,8,-50.9
2020,2019-20,1628539,Mychal Mulder,7,203.68666666666667,77,23,8,2,1,5,67,12,6.2
2020,2019-20,1629642,Nassir Little,48,572.485,172,108,22,13,14,15,151,44,-3.2
2020,2019-20,1629675,Naz Reid,30,495.4633333333333,269,124,35,19,22,22,243,53,0.7
2020,2019-20,1629651,Nic Claxton,15,186.85,66,44,16,1,8,9,48,21,-15.6
2020,2019-20,1629638,Nickeil Alexander-Walker,47,590.8033333333333,267,84,89,17,8,54,266,37,-3.6
2020,2019-20,1629740,Nicolo Melli,60,1042.1233333333332,395,180,82,34,23,46,323,73,-4.3
2020,2019-20,1628430,Nigel Williams-Goss,10,49.805,14,6,6,3,1,3,16,2,4.5
2020,2019-20,203658,Norvel Pelle,24,231.73833333333334,57,72,8,3,31,18,48,14,-15.7
2020,2019-20,1629052,Oshae Brissett,19,135.07333333333332,37,26,7,4,1,7,36,10,11.6
2020,2019-20,1629023,P.J. Washington,58,1758.9916666666666,710,316,123,51,44,93,589,136,-6.3
2020,2019-20,1628778,Paul Watson,10,87.21166666666667,31,17,8,4,1,3,26,9,16.3
2020,2019-20,1629683,Quinndary Weatherspoon,11,77.73833333333333,12,7,11,3,1,5,17,2,-13.7
2020,2019-20,1629628,RJ Barrett,56,1704.4216666666666,803,279,143,55,17,124,727,254,-9.1
2020,2019-20,1629730,Rayjon Tucker,20,161.44833333333332,62,20,5,1,1,8,43,23,-6.9
2020,2019-20,1629641,Romeo Langford,32,369.84833333333336,79,41,13,8,8,11,80,25,8.9
2020,2019-20,1629060,Rui Hachimura,48,1444.0316666666668,649,294,87,37,8,53,545,140,-8.2
2020,2019-20,1629635,Sekou Doumbouya,38,753.7266666666667,243,118,19,20,8,35,236,46,-10.8
2020,2019-20,1629044,Shamorie Ponds,4,10.583333333333334,9,1,2,0,1,0,5,2,-5.5
2020,2019-20,1629742,Stanton Kidd,4,15.283333333333333,0,3,1,0,0,2,3,0,2.3
2020,2019-20,1629605,Tacko Fall,7,32.53666666666667,23,15,1,1,4,3,14,3,12.7
2020,2019-20,1629659,Talen Horton-Tucker,6,81.15,34,7,6,8,1,6,30,4,-9.5
2020,2019-20,1629745,Tariq Owens,3,15.4,4,3,0,1,0,0,5,2,-43.4
2020,2019-20,1629611,Terance Mann,41,362.12,99,55,53,11,5,18,79,27,0.1
2020,2019-20,1629056,Terence Davis,72,1209.1633333333334,543,237,115,39,14,76,436,59,7.9
2020,2019-20,1629682,Tremont Waters,11,118.64166666666667,40,12,16,10,2,15,49,8,8.4
2020,2019-20,1629660,Ty Jerome,31,327.59,102,46,44,15,3,18,113,16,-13.5
2020,2019-20,1629076,Tyler Cook,13,54.071666666666665,23,14,1,3,0,3,12,8,-9.8
2020,2019-20,1629639,Tyler Herro,55,1508.08,743,224,121,34,9,87,631,100,-1.7
2020,2019-20,1629724,Vic Law,8,61.888333333333335,15,11,3,2,0,2,18,6,-9.7
2020,2019-20,1629738,Vincent Poirier,22,129.99166666666667,41,43,8,2,9,8,36,7,-6.5
2020,2019-20,1628427,Vlatko Cancar,14,45.42,17,10,3,1,1,3,15,4,-6.0
2020,2019-20,1629117,Wenyen Gabriel,30,234.91833333333332,63,52,8,11,7,16,48,22,-7.2
2020,2019-20,1629739,William Howard,2,13.266666666666667,0,2,1,0,0,1,4,0,-51.3
2020,2019-20,1629668,Zach Norvell Jr.,5,40.80166666666667,10,6,3,2,0,3,12,1,-32.3
2020,2019-20,1629627,Zion Williamson,24,668.1416666666667,540,150,50,16,9,59,360,178,5.1
2020,2019-20,1629597,Zylan Cheatham,4,51.04333333333334,12,9,3,1,1,4,9,0,-23.9
2021,2020-21,1630174,Aaron Nesmith,46,668.7316666666667,218,127,23,15,9,23,178,28,-0.5
2021,2020-21,1630197,Aleksej Pokusevski,45,1089.915,367,212,97,20,42,99,408,42,-16.7
2021,2020-21,1628578,Amida Brimah,5,29.278333333333332,13,8,1,0,5,4,8,3,32.8
2021,2020-21,1630162,Anthony Edwards,72,2314.1666666666665,1392,336,211,82,36,160,1211,272,-5.0
2021,2020-21,1630264,Anthony Gill,26,218.015,80,51,11,10,4,8,60,16,-1.6
2021,2020-21,1630237,Anthony Lamb,24,415.21,133,70,23,6,5,19,118,21,-9.2
2021,2020-21,1629717,Armoni Brooks,20,520.36,223,68,30,12,5,22,192,12,-11.7
2021,2020-21,1630204,Ashton Hagans,2,4.066666666666666,0,0,0,0,0,1,0,0,-21.8
2021,2020-21,1630271,Brodric Thomas,32,399.27,125,53,30,15,10,22,108,46,-4.5
2021,2020-21,1629604,CJ Elleby,30,192.38333333333333,68,32,10,6,3,5,66,15,-5.3
2021,2020-21,1628419,Cameron Oliver,4,87.38333333333334,43,21,5,2,4,3,33,4,-5.2
2021,2020-21,1630199,Cassius Stanley,24,93.31833333333333,36,20,1,1,2,1,43,9,9.4
2021,2020-21,1630216,Cassius Winston,22,98.195,41,9,12,2,1,5,33,6,-21.4
2021,2020-21,1629643,Chuma Okeke,45,1132.5533333333333,349,181,101,48,22,38,324,40,-7.2
2021,2020-21,1630175,Cole Anthony,47,1272.8433333333332,605,221,192,30,18,106,552,131,-12.8
2021,2020-21,1629751,Dakota Mathias,8,123.46,48,7,13,1,3,1,48,6,-10.6
2021,2020-21,1630187,Daniel Oturu,30,160.90333333333334,54,48,10,4,7,9,52,12,1.8
2021,2020-21,1629686,Deividas Sirvydis,20,133.11333333333334,41,29,5,2,0,5,40,6,-9.7
2021,2020-21,1630166,Deni Avdija,54,1256.8766666666668,342,262,63,32,15,33,312,45,-2.1
2021,2020-21,1630217,Desmond Bane,68,1518.965,625,210,118,41,16,59,499,49,0.4
2021,2020-21,1629962,Devin Cannady,8,74.35,34,5,1,5,1,2,28,7,-13.7
2021,2020-21,1630170,Devin Vassell,62,1055.9633333333334,341,174,56,43,18,22,303,51,-2.4
2021,2020-21,1629653,Devon Dotson,11,50.21333333333333,23,5,7,4,0,0,21,0,21.7
2021,2020-21,1629712,Didi Louzada,3,56.336666666666666,8,3,3,2,0,3,13,0,-7.3
2021,2020-21,1629685,Dylan Windler,31,512.6516666666666,161,107,33,19,12,32,130,27,-6.5
2021,2020-21,1629091,Elijah Bryant,1,31.57,16,6,3,0,1,4,13,3,14.0
2021,2020-21,1630190,Elijah Hughes,18,63.715,31,9,6,1,1,6,30,4,-28.8
2021,2020-21,1630267,Facundo Campazzo,65,1424.9316666666666,396,134,232,79,14,73,315,91,2.8
2021,2020-21,1630273,Freddie Gillespie,20,391.9033333333333,111,97,9,13,20,12,84,33,-9.6
2021,2020-21,1630466,Gabriel Deck,10,211.60666666666665,84,40,24,8,0,6,67,22,-12.7
2021,2020-21,1630203,Grant Riller,7,27.233333333333334,18,1,3,1,0,1,12,0,-5.4
2021,2020-21,204222,Greg Whittington,4,12.016666666666667,0,0,0,0,0,0,3,0,33.3
2021,2020-21,1630193,Immanuel Quickley,64,1243.485,731,137,127,30,12,58,580,174,7.1
2021,2020-21,1630171,Isaac Okoro,67,2173.235,646,206,128,62,24,86,559,157,-8.7
2021,2020-21,1630198,Isaiah Joe,41,382.8233333333333,153,36,20,12,4,11,133,24,1.8
2021,2020-21,1630191,Isaiah Stewart,68,1454.8283333333334,537,453,59,39,86,67,409,92,-2.0
2021,2020-21,1630183,Jaden McDaniels,63,1510.7833333333333,427,232,71,35,60,47,367,45,-3.4
2021,2020-21,1630256,Jae'Sean Tate,70,2042.7166666666667,794,374,178,85,36,98,625,147,-3.8
2021,2020-21,1630186,Jahmi'us Ramsey,13,94.475,40,10,6,4,1,3,38,5,2.4
2021,2020-21,1630223,Jalen Harris,13,172.105,96,18,17,8,0,14,72,9,0.3
2021,2020-21,1630188,Jalen Smith,27,155.725,53,37,4,1,4,7,50,7,-4.4
2021,2020-21,1630164,James Wiseman,39,835.88,448,226,26,11,36,60,368,86,-8.8
2021,2020-21,1630206,Jay Scrubb,4,84.18333333333334,35,14,1,4,0,7,36,5,-2.8
2021,2020-21,1629007,Jontay Porter,11,53.99166666666667,22,14,1,3,1,7,15,5,0.9
2021,2020-21,1629670,Jordan Nwora,30,273.58666666666664,171,60,7,17,8,24,135,25,-0.3
2021,2020-21,1630182,Josh Green,39,444.63166666666666,101,78,28,16,3,17,93,23,1.9
2021,2020-21,1630221,Josh Hall,21,336.0,86,59,28,4,1,25,99,44,-13.2
2021,2020-21,1630231,KJ Martin,45,1067.6483333333333,419,242,48,30,41,38,318,84,-11.5
2021,2020-21,1630211,Karim Mane,10,88.31666666666666,11,14,4,0,2,3,13,5,-12.0
2021,2020-21,1629833,Keljin Blevins,17,74.91333333333333,12,10,4,2,0,5,20,0,-22.2
2021,2020-21,1630165,Killian Hayes,26,670.2116666666667,176,69,138,27,10,83,201,17,-10.1
2021,2020-21,1629681,Killian Tillie,18,181.77,57,24,8,5,8,2,57,11,9.6
2021,2020-21,1630184,Kira Lewis Jr.,54,904.4433333333334,343,71,124,38,10,34,337,51,0.8
2021,2020-21,1630163,LaMelo Ball,51,1468.5733333333333,803,302,313,81,18,145,672,165,-3.1
2021,2020-21,1630205,Lamar Stevens,40,498.765,165,96,25,17,13,23,136,51,-10.4
2021,2020-21,1630201,Malachi Flynn,47,927.545,353,116,137,38,7,43,340,56,-5.6
2021,2020-21,1630238,Malik Fitts,3,10.816666666666666,3,3,0,0,0,0,3,0,-27.3
2021,2020-21,1629603,Mamadi Diakite,14,141.05,44,34,8,6,5,3,40,14,3.8
2021,2020-21,1630210,Markus Howard,37,204.94833333333332,105,21,18,4,1,18,106,9,-17.0
2021,2020-21,1630222,Mason Jones,32,334.4866666666667,168,55,42,7,1,29,123,64,-9.9
2021,2020-21,1630230,Naji Marshall,32,699.6983333333334,246,148,88,26,10,38,209,75,-1.5
2021,2020-21,1630268,Nate Darling,7,26.116666666666667,9,1,1,0,1,1,7,3,-54.3
2021,2020-21,1630207,Nate Hinton,21,93.35,41,9,8,7,2,5,42,10,-28.2
2021,2020-21,1630233,Nathan Knight,33,278.77666666666664,124,72,8,9,10,15,100,55,-4.3
2021,2020-21,1630208,Nick Richards,18,62.61833333333333,15,11,2,0,0,3,9,11,-10.5
2021,2020-21,1630185,Nico Mannion,30,363.91833333333335,123,46,70,16,1,31,114,28,-9.4
2021,2020-21,1630167,Obi Toppin,62,683.08,253,138,29,17,15,23,209,26,2.7
2021,2020-21,1630168,Onyeka Okongwu,50,601.2083333333334,228,163,18,23,33,29,149,57,-6.3
2021,2020-21,1630172,Patrick Williams,71,1983.3566666666666,655,327,99,64,46,98,528,125,-7.1
2021,2020-21,1630194,Paul Reed,26,177.28166666666667,88,61,12,10,13,12,78,8,11.2
2021,2020-21,1630202,Payton Pritchard,66,1267.5583333333334,510,158,120,37,9,53,418,45,0.6
2021,2020-21,1630173,Precious Achiuwa,61,737.0833333333334,304,208,29,20,28,43,228,110,-7.2
2021,2020-21,1630181,R.J. Hampton,51,888.2833333333333,354,179,87,21,10,53,313,82,-14.2
2021,2020-21,1629617,Reggie Perry,26,210.67,78,73,14,6,6,15,78,13,-7.3
2021,2020-21,1629606,Robert Franks,7,100.71666666666667,43,14,5,3,3,2,28,13,-14.4
2021,2020-21,1630218,Robert Woodard II,13,45.38,20,16,2,0,3,1,20,8,6.6
2021,2020-21,1630240,Saben Lee,48,780.595,267,97,174,32,13,55,210,89,-6.3
2021,2020-21,1630180,Saddiq Bey,70,1909.0166666666667,857,318,95,52,14,60,691,147,-5.6
2021,2020-21,1630241,Sam Merrill,30,232.59833333333333,89,30,21,8,1,10,72,4,-8.5
2021,2020-21,1630253,Sean McDermott,18,157.68666666666667,39,19,4,2,3,4,33,8,-17.7
2021,2020-21,1630219,Skylar Mays,33,269.19666666666666,124,35,30,14,2,9,98,25,1.4
2021,2020-21,1630177,Theo Maledon,65,1777.7016666666666,658,211,227,56,11,141,614,135,-16.5
2021,2020-21,1630200,Tre Jones,37,268.6066666666667,94,21,39,8,0,13,78,19,-13.8
2021,2020-21,1630235,Trent Forrest,30,302.0133333333333,88,44,45,9,4,21,71,19,-7.7
2021,2020-21,1630234,Ty-Shon Alexander,15,47.485,9,10,6,0,1,3,12,2,-6.0
2021,2020-21,1630189,Tyler Bey,18,70.95,18,19,3,0,1,3,22,5,-27.0
2021,2020-21,1630179,Tyrell Terry,11,56.306666666666665,11,6,6,5,0,2,16,3,0.0
2021,2020-21,1630169,Tyrese Haliburton,58,1745.6766666666667,753,173,309,77,28,92,619,56,-5.6
2021,2020-21,1630178,Tyrese Maxey,61,935.575,488,104,120,26,13,41,429,70,-1.6
2021,2020-21,1628962,Udoka Azubuike,15,57.2,16,13,0,1,4,3,9,10,-54.5
2021,2020-21,1630176,Vernon Carey Jr.,19,114.7,46,27,2,1,5,5,36,11,-3.2
2021,2020-21,1630266,Will Magnay,1,3.2666666666666666,0,0,0,0,0,1,1,0,-148.2
2021,2020-21,1630214,Xavier Tillman,59,1084.675,390,256,75,44,33,45,299,53,2.9
2021,2020-21,1630192,Zeke Nnaji,42,397.2783333333333,136,65,10,8,4,7,104,15,-10.5
2022,2021-22,1630565,Aaron Henry,6,16.983333333333334,2,1,0,0,2,2,5,0,-56.0
2022,2021-22,1630598,Aaron Wiggins,50,1208.75,416,178,68,30,10,54,337,85,-8.1
2022,2021-22,1630278,Ade Murkey,1,1.4666666666666666,0,0,0,0,0,0,0,0,-33.3
2022,2021-22,1629958,Ahmad Caver,1,0.8433333333333334,2,0,0,0,0,0,1,0,133.3
2022,2021-22,1630758,Aleem Ford,5,73.53,14,15,2,1,0,4,20,0,-22.1
2022,2021-22,1630578,Alperen Sengun,72,1489.2933333333333,692,393,185,59,68,145,525,232,-10.2
2022,2021-22,1629083,Arnoldas Kulboka,2,5.3,0,0,0,0,0,0,1,0,-100.0
2022,2021-22,1630559,Austin Reaves,61,1417.6816666666666,444,193,110,29,20,40,318,118,1.8
